"LANDING_YEAR","MANAGEMENT_GROUP_CODE","COMPLEX1_CODE","COMPLEX2_CODE","PACFIN_SPECIES_CODE","COMMON_NAME","NPS_WEIGHT_MTONS","NPS_REVENUE","NPS_CF","SPS_WEIGHT_MTONS","SPS_REVENUE","SPS_CF","CWA_WEIGHT_MTONS","CWA_REVENUE","CWA_CF","CLW_WEIGHT_MTONS","CLW_REVENUE","CLW_CF","WA5_WEIGHT_MTONS","WA5_REVENUE","WA5_CF","CLO_WEIGHT_MTONS","CLO_REVENUE","CLO_CF","TLA_WEIGHT_MTONS","TLA_REVENUE","TLA_CF","NPA_WEIGHT_MTONS","NPA_REVENUE","NPA_CF","CBA_WEIGHT_MTONS","CBA_REVENUE","CBA_CF","BRA_WEIGHT_MTONS","BRA_REVENUE","BRA_CF","OR1_WEIGHT_MTONS","OR1_REVENUE","OR1_CF","OR4_WEIGHT_MTONS","OR4_REVENUE","OR4_CF","CCA_WEIGHT_MTONS","CCA_REVENUE","CCA_CF","ERA_WEIGHT_MTONS","ERA_REVENUE","ERA_CF","BGA_WEIGHT_MTONS","BGA_REVENUE","BGA_CF","BDA_WEIGHT_MTONS","BDA_REVENUE","BDA_CF","SFA_WEIGHT_MTONS","SFA_REVENUE","SFA_CF","MNA_WEIGHT_MTONS","MNA_REVENUE","MNA_CF","MRA_WEIGHT_MTONS","MRA_REVENUE","MRA_CF","SBA_WEIGHT_MTONS","SBA_REVENUE","SBA_CF","LAA_WEIGHT_MTONS","LAA_REVENUE","LAA_CF","SDA_WEIGHT_MTONS","SDA_REVENUE","SDA_CF","CA2_WEIGHT_MTONS","CA2_REVENUE","CA2_CF","ASP_WEIGHT_MTONS","ASP_REVENUE","ASP_CF","TOTAL_WEIGHT_MTONS","TOTAL_REVENUE","TOTAL_CF"
"2004","GRND","ROCK","....","SNOS","SPLITNOSE ROCKFISH",.96,1000,"",0,0,"",,,"*",,,"*",0,0,"",,,"*",,,"*",,,"*",,,"*",,,"*",0,0,"",0,0,"",2.85,2641,"",4.66,4443,"",70.41,51536,"",,,"*",24.98,16356,"",54.28,38398,"",12.65,7839,"",0,0,"*",0,0,"",0,0,"",0,0,"",5.42,0,"",176.21,122213,"*"
"2004","GRND","ROCK","....","SNS1","NOM. SPLITNOSE ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",0,0,"",,,"*",,,"*",,,"*",,,"",,,"*",.05,173,"",0,0,"",0,0,"",.05,173,"*"
"2004","GRND","ROCK","....","SPK1","NOM. SPECKLED ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"*"
"2004","GRND","ROCK","....","SPKL","SPECKLED ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,4,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,4,""
"2004","GRND","ROCK","....","SQR1","NOM. SQUARESPOT",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"*"
"2004","GRND","ROCK","....","SRKR","SHORTRAKER ROCKFISH",4.2,3707,"",,,"*",,,"*",,,"*",0,0,"",,,"*",,,"*",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*",0,0,"",0,0,"",0,0,"",,,"*",4.2,3707,"*"
"2004","GRND","ROCK","....","STL1","NOM. STRIPETAIL ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"2004","GRND","ROCK","....","STR1","NOM. STARRY ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",,,"*",.03,253,"",0,0,"",.03,103,"",0,0,"",0,0,"",.07,356,"*"
"2004","GRND","ROCK","....","STRK","STRIPETAIL ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"*"
"2004","GRND","ROCK","....","TGR1","NOM. TIGER ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",.01,24,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.01,24,"*"
"2004","GRND","ROCK","....","TIGR","TIGER ROCKFISH",0,4,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,4,"*"
"2004","GRND","ROCK","....","TRE1","NOM. TREEFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",,,"*",.03,451,"",.09,1534,"",0,0,"",,,"*",0,0,"",0,0,"",.12,1985,"*"
"2004","GRND","ROCK","....","TREE","TREEFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.34,5164,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.34,5164,""
"2004","GRND","ROCK","....","UDNR","UNSP. DEEP NEAR-SHORE RF",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"*"
"2004","GRND","ROCK","....","UPOP","UNSP. POP GROUP",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"2004","GRND","ROCK","....","URCK","UNSP. ROCKFISH",0,0,"",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",.07,245,"",.07,160,"",.44,1254,"",.12,369,"",,,"*",.75,2457,"*",.12,605,"",.21,673,"",0,0,"",,,"*",1.8,5762,"*"
"2004","GRND","ROCK","....","USHR","UNSP. NEAR-SHORE ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"*"
"2004","GRND","ROCK","....","USLF","UNSP. SHELF ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",0,0,"",,,"*",,,"*",0,0,"",,,"*",,,"",0,0,"",1.79,7565,"",0,0,"",0,0,"",1.79,7565,"*"
"2004","GRND","ROCK","....","USLP","UNSP. SLOPE ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.33,568,"",,,"*",,,"*",.81,1454,"",,,"*",,,"*",.05,131,"",,,"",,,"*",1,2457,"",0,0,"",0,0,"",2.19,4611,"*"
"2004","GRND","ROCK","....","VRM1","NOM. VERMILLION ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.02,41,"",,,"*",,,"*",.06,117,"",0,0,"",0,0,"",,,"*",.08,352,"",.61,2164,"",.68,2369,"",.43,3226,"",,,"*",.98,3464,"",2.41,12619,"",,,"*",.81,2494,"",0,0,"",0,0,"",6.07,26844,"*"
"2004","GRND","ROCK","....","VRML","VERMILION ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",1.44,3567,"",0,0,"",0,0,"",.87,3632,"",0,0,"",1.44,7136,"",0,0,"",.84,5761,"",1.67,7574,"",2.17,13921,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",8.44,41591,""
"2004","GRND","ROCK","....","WDOW","WIDOW ROCKFISH",21.33,22458,"",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",.07,150,"",0,0,"",0,0,"*",0,0,"",0,0,"",0,0,"",12.72,0,"",34.12,22608,"*"
"2004","GRND","ROCK","....","WDW1","NOM. WIDOW ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",8.82,9665,"",0,0,"",5.51,1229,"",.23,158,"",,,"*",0,0,"",0,0,"",,,"*",,,"*",0,0,"",,,"*",,,"*",,,"*",0,0,"",,,"",0,0,"",,,"*",0,0,"",0,0,"",14.56,11053,"*"
"2004","GRND","ROCK","....","YEY1","NOM. YELLOWEYE ROCKFISH",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",.12,144,"",0,0,"",.01,13,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.13,157,"*"
"2004","GRND","ROCK","....","YEYE","YELLOWEYE ROCKFISH",.34,463,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"*",0,0,"",0,0,"",0,0,"",0,0,"",.34,463,"*"
"2004","GRND","ROCK","....","YMTH","YELLOWMOUTH ROCKFISH",.39,409,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",3.42,3515,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",3.81,3924,"*"
"2004","GRND","ROCK","....","YTR1","NOM. YELLOWTAIL ROCKFISH",13.97,13973,"",0,0,"",.65,473,"",,,"*",0,0,"",38.61,42262,"",1.1,2276,"",3.98,5239,"",3,3918,"",.6,816,"",0,0,"",0,0,"",,,"*",,,"*",.21,520,"",,,"*",.49,2013,"",.1,300,"",0,0,"",,,"",,,"*",0,0,"",0,0,"",0,0,"",62.69,71790,"*"
"2004","GRND","ROCK","....","YTRK","YELLOWTAIL ROCKFISH",351.53,371146,"",,,"*",87.28,69440,"",,,"*",0,0,"",,,"*",,,"*",,,"*",,,"*",,,"*",0,0,"",0,0,"",,,"*",3.05,3332,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",37.91,0,"",479.77,443918,"*"
"2004","GRND","ROCK","TRNY","LSP1","NOM. LONGSPINE THORNYHEAD",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",13.47,10683,"",,,"*",7.92,8965,"",,,"*",.01,37,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",3.03,12548,"",4.47,23662,"",,,"*",0,0,"",0,0,"",28.91,55896,"*"
"2004","GRND","ROCK","TRNY","LSPN","LONGSPINE THORNYHEAD",5.62,6101,"",0,0,"",,,"*",,,"*",0,0,"",,,"*",,,"*",,,"*",123.93,127458,"",,,"*",0,0,"",0,0,"",0,0,"",105.85,80234,"",93.23,85151,"",,,"*",93.61,104738,"",40.92,54631,"",99.34,125288,"",0,0,"*",0,0,"",0,0,"",0,0,"",,,"*",562.51,583601,"*"
"2004","GRND","ROCK","TRNY","SSP1","NOM. SHORTSPINE THORNYHEAD",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",7.29,9965,"",2.81,4230,"",,,"*",0,0,"",0,0,"",0,0,"",,,"*",,,"*",,,"*",2.82,20343,"",,,"*",0,0,"",13.3,67092,"",83.32,562776,"",6.05,39200,"",0,0,"",0,0,"",115.6,703605,"*"
"2004","GRND","ROCK","TRNY","SSPN","SHORTSPINE THORNYHEAD",24.06,35826,"",,,"*",4.63,6257,"",,,"*",0,0,"",,,"*",,,"*",,,"*",79.94,117431,"",,,"*",0,0,"",0,0,"",10.13,14614,"",53.83,104782,"",114.23,141447,"",,,"*",37.13,103484,"",46.39,284284,"",42.32,62713,"",0,0,"",0,0,"",0,0,"",0,0,"",3.99,0,"",416.64,870837,"*"
"2004","GRND","ROCK","TRNY","THDS","THORNYHEADS (MIXED)",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",,,"*",0,0,"",3.93,13579,"",.72,2726,"",,,"*",3.58,18281,"",16.3,106235,"",,,"*",0,0,"",,,"*",24.54,140820,"*"
"2004","GRND","ROND","....","CBZ1","NOM. CABEZON",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.46,3650,"",.09,652,"",2.74,24408,"",.45,3095,"",.06,390,"",1.5,13022,"",8.39,99959,"",5.29,62130,"",.12,1294,"",.28,2700,"",0,0,"",0,0,"",19.38,211300,""
"2004","GRND","ROND","....","CBZN","CABEZON",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",3.27,21446,"",.03,59,"",,,"*",20.61,148557,"",0,0,"",0,0,"",2.12,17320,"",0,0,"",7.86,73423,"",0,0,"",0,0,"",4.36,48302,"",15.23,147754,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",53.47,456860,"*"
"2004","GRND","ROND","....","KGL1","NOM. KELP GREENLING",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.23,1204,"",,,"*",0,0,"",20.88,191443,"",0,0,"",0,0,"",.23,2328,"",,,"*",.19,1936,"",.1,780,"",,,"*",,,"*",.26,3608,"",,,"",0,0,"",0,0,"",0,0,"",0,0,"",21.9,201299,"*"
"2004","GRND","ROND","....","KLPG","KELP GREENLING",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.23,2423,"",0,0,"",0,0,"",.33,3936,"",.52,7152,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",1.07,13511,""
"2004","GRND","ROND","....","LCD1","NOM. LINGCOD",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",8.56,31965,"",4.96,9805,"",5.07,14172,"",2.66,9877,"",5.22,23132,"",5.71,19477,"",1.34,4284,"",1.99,9978,"",.77,3829,"",.68,4024,"",0,0,"",0,0,"",36.95,130543,""
"2004","GRND","ROND","....","LCOD","LINGCOD",31.71,47130,"",,,"*",4.72,5871,"",.68,1281,"",0,0,"",23.34,31184,"",7.48,22258,"",9.97,16675,"",7.34,13439,"",22.97,72365,"",0,0,"",0,0,"",1.92,2534,"",0,0,"",4.65,17781,"",0,0,"",3.02,5792,"",5.13,15182,"",9.87,35030,"",0,0,"",0,0,"",0,0,"",0,0,"",.76,0,"",133.57,286521,"*"
"2004","GRND","ROND","....","PCOD","PACIFIC COD",826.18,838744,"",,,"*",40.43,42392,"",,,"*",0,0,"",515.31,515048,"",2.47,2739,"",11.6,12985,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.05,0,"",1396.04,1411909,"*"
"2004","GRND","ROND","....","PLCK","WALLEYE POLLOCK",,,"*",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*",0,0,"",0,0,"",0,0,"",,,"*",0,0,"*"
"2004","GRND","ROND","....","PWHT","PACIFIC WHITING",0,0,"",0,0,"",29453.63,2117420,"",,,"*",0,0,"",,,"*",0,0,"",38562.61,2842924,"",,,"*",,,"*",0,0,"",0,0,"",,,"*",,,"*",0,0,"",0,0,"",.08,158,"",,,"*",0,0,"",.03,30,"",.28,1115,"",0,0,"",0,0,"",120347.94,12864940,"",188364.57,17826587,"*"
"2004","GRND","ROND","....","SABL","SABLEFISH",661.71,3523867,"",,,"*",445.87,2319270,"",22.12,117318,"",0,0,"",618.58,1950322,"",7.49,22482,"",1068.27,2812529,"",482.86,1475321,"",201.13,665746,"",0,0,"",0,0,"",96.04,235181,"",276.76,769612,"",425.27,1117066,"",3.84,9184,"",186.51,479772,"",227.88,518126,"",80.77,169746,"",21.24,77428,"",52.28,193139,"",17.32,72904,"",0,0,"",25.33,0,"",4921.27,16529012,"*"
"2004","GRND","ROND","....","URND","UNSP. ROUNDFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"*"
"2004","HMSP","....","SHRK","BSRK","BLUE SHARK",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",0,0,"",.41,363,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"*",0,0,"",0,0,"",0,0,"",0,0,"",.41,363,"*"
"2004","HMSP","....","SHRK","MAKO","SHORTFIN MAKO SHARK",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",.65,1687,"",6.81,16090,"",8.64,21533,"",19.02,52738,"",,,"*",0,0,"",35.13,92048,"*"
"2004","HMSP","....","SHRK","TSRK","COMMON THRESHER SHARK",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",,,"*",.22,665,"",5.56,13666,"",24.96,64046,"",7.44,22908,"",26.57,92950,"",0,0,"",0,0,"",64.75,194235,"*"
"2004","OTHR","....","....","CHL1","NOM. CALIF HALIBUT",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",9.19,57164,"",238.8,1270175,"",8.82,55529,"",2.34,16923,"",88.54,845007,"",48.36,461584,"",10.57,81706,"",0,0,"",0,0,"",406.62,2788090,"*"
"2004","OTHR","....","....","CHLB","CALIFORNIA HALIBUT",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",36.48,232680,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",36.48,232680,""
"2004","OTHR","....","....","MISC","MISC. FISH/ANIMALS",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.21,0,"",.21,0,""
"2004","OTHR","....","....","MSC2","MISC. FISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.78,0,"",.78,0,""
"2004","OTHR","....","....","OCTP","UNSP. OCTOPUS",2.14,2806,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",,,"*",.36,2303,"",.59,831,"",.93,1010,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",,,"*",.44,532,"",.23,289,"",,,"*",.07,207,"*",.41,1242,"",.16,87,"",0,0,"",,,"*",5.32,9308,"*"
"2004","OTHR","....","....","PHLB","PACIFIC HALIBUT",185.56,1155215,"",2.77,18693,"",101.53,540958,"",7.93,49201,"",0,0,"",14,87933,"",2.23,14591,"",58.2,362239,"",37.75,242864,"",2.69,16441,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",412.66,2488135,""
"2004","OTHR","....","....","POMF","PACIFIC POMFRET",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"*"
"2004","OTHR","....","....","SCLP","UNSP. SCULPIN",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",0,0,"",,,"*",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",.61,5544,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.61,5544,"*"
"2004","OTHR","....","....","SHAD","UNSP. SHAD",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.34,0,"",.34,0,""
"2004","OTHR","....","....","SMLT","UNSP. SMELT",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",,,"*",2.63,2161,"",1.32,2226,"",10.3,6690,"",0,0,"",0,0,"",5.38,6949,"",0,0,"",0,0,"",,,"*",19.63,18026,"*"
"2004","OTHR","....","....","SQID","UNSP. SQUID",,,"*",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",0,0,"",,,"*",,,"*",0,0,"",0,0,"",135.06,0,"",135.06,0,"*"
"2004","OTHR","....","SHRK","ASRK","PACIFIC ANGEL SHARK",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",5.5,12956,"",.17,275,"",0,0,"",0,0,"",0,0,"",5.67,13231,"*"
"2004","OTHR","....","SHRK","ISRK","BIGEYE THRESHER SHARK",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"*"
"2004","OTHR","....","SHRK","OSRK","OTHER SHARK",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",.02,30,"",0,0,"",.15,373,"",1.33,1743,"",.41,961,"",,,"*",0,0,"",,,"*",1.91,3106,"*"
"2004","OTHR","....","SHRK","PSRK","PELAGIC THRESHER SHARK",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"*"
"2004","OTHR","....","SHRK","USRK","UNSP. SHARK",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",4.76,1718,"",.23,778,"",,,"*",,,"",,,"*",0,0,"",0,0,"",,,"*",5,2496,"*"
"2004","OTHR","....","SKAT","BTRY","BAT RAY",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"*"
"2004","OTHR","....","SKAT","OSKT","OTHER SKATES",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",4.88,8191,"",2.99,3031,"",0,0,"",0,0,"",0,0,"",7.87,11223,"*"
"2004","SRMP","....","....","PSHP","PACIFIC PINK SHRIMP",0,0,"",0,0,"",1894.25,1538124,"",,,"*",0,0,"",2134.7,1722030,"",,,"*",2481.64,2214194,"",,,"*",,,"*",0,0,"",0,0,"",,,"*",658.98,598574,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",7169.57,6072922,"*"
"2004","SRMP","....","....","USRM","UNSP. OCEAN SHRIMP",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,""
