"year","filename","region","species","landings_n"
2010,"CPFV Annual Report - Page 2.pdf","All","Mackerel, Pacific",29503
2010,"CPFV Annual Report - Page 2.pdf","All","Marlin, striped",0
2010,"CPFV Annual Report - Page 2.pdf","All","Rockfish, blue",76330
2010,"CPFV Annual Report - Page 2.pdf","All","Rockfish, gopher",68682
2010,"CPFV Annual Report - Page 2.pdf","All","Rockfishes, unspecified",692691
2010,"CPFV Annual Report - Page 2.pdf","All","Salmon, king (Chinook)",4039
2010,"CPFV Annual Report - Page 2.pdf","All","Salmon, unspecified",20
2010,"CPFV Annual Report - Page 2.pdf","All","Sanddab",123670
2010,"CPFV Annual Report - Page 2.pdf","All","Scorpionfish, California",153578
2010,"CPFV Annual Report - Page 2.pdf","All","Seabass, white",3692
2010,"CPFV Annual Report - Page 2.pdf","All","Shark, blue",140
2010,"CPFV Annual Report - Page 2.pdf","All","Shark, bonito (mako)",44
2010,"CPFV Annual Report - Page 2.pdf","All","Shark, leopard",346
2010,"CPFV Annual Report - Page 2.pdf","All","Shark, unspecified",454
2010,"CPFV Annual Report - Page 2.pdf","All","Sheephead, California",21418
2010,"CPFV Annual Report - Page 2.pdf","All","Sturgeon, unspecified",184
2010,"CPFV Annual Report - Page 2.pdf","All","Tuna, albacore",20826
2010,"CPFV Annual Report - Page 2.pdf","All","Tuna, bluefin",8437
2010,"CPFV Annual Report - Page 2.pdf","All","Tuna, skipjack",363
2010,"CPFV Annual Report - Page 2.pdf","All","Tuna, yellowfin",28855
2010,"CPFV Annual Report - Page 2.pdf","All","Wahoo",3275
2010,"CPFV Annual Report - Page 2.pdf","All","Whitefish, ocean",51379
2010,"CPFV Annual Report - Page 2.pdf","All","Yellowtail",66374
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Barracuda, California",7917
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Bass, barred sand",16479
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Bass, giant (black) sea",3
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Bass, kelp (calico)",3482
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Bass, striped",0
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Bonito, Pacific",603
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Cabezon",16
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Croaker, unspecified",0
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Croaker, white",20
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Dolphinfish",1764
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Fishes, unspecified",494
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Flatfishes, unspecified",16
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Greenling, kelp",29
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Halfmoon",1
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Halibut, California",209
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Invertebrates, unspecified",42
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Lingcod",2411
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Mackerel, jack",164
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Mackerel, Pacific",74
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Marlin, striped",0
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Rockfish, blue",157
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Rockfish, gopher",355
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Rockfishes, unspecified",44945
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Salmon, king (Chinook)",0
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Salmon, unspecified",0
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Sanddab",667
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Scorpionfish, California",9545
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Seabass, white",418
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Shark, blue",0
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Shark, bonito (mako)",12
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Shark, leopard",0
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Shark, unspecified",2
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Sheephead, California",655
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Sturgeon, unspecified",0
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Tuna, albacore",15114
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Tuna, bluefin",8131
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Tuna, skipjack",356
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Tuna, yellowfin",27822
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Wahoo",3269
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Whitefish, ocean",6581
2010,"CPFV Annual Report - Page 2.pdf","Mexico","Yellowtail",63844
2011,"CPFV Annual Report - Page 2.pdf","All","Barracuda, California",86812
2011,"CPFV Annual Report - Page 2.pdf","All","Bass, barred sand",137331
2011,"CPFV Annual Report - Page 2.pdf","All","Bass, giant (black) sea",2
2011,"CPFV Annual Report - Page 2.pdf","All","Bass, kelp (calico)",165542
2011,"CPFV Annual Report - Page 2.pdf","All","Bass, striped",6340
2011,"CPFV Annual Report - Page 2.pdf","All","Bonito, Pacific",4470
2011,"CPFV Annual Report - Page 2.pdf","All","Cabezon",3185
2011,"CPFV Annual Report - Page 2.pdf","All","Croaker, unspecified",123
2011,"CPFV Annual Report - Page 2.pdf","All","Croaker, white",1164
2011,"CPFV Annual Report - Page 2.pdf","All","Dolphinfish",8284
2011,"CPFV Annual Report - Page 2.pdf","All","Fishes, unspecified",25823
2011,"CPFV Annual Report - Page 2.pdf","All","Flatfishes, unspecified",1941
2011,"CPFV Annual Report - Page 2.pdf","All","Greenling, kelp",2752
2011,"CPFV Annual Report - Page 2.pdf","All","Halfmoon",50616
2011,"CPFV Annual Report - Page 2.pdf","All","Halibut, California",5679
2011,"CPFV Annual Report - Page 2.pdf","All","Invertebrates, unspecified",144833
2011,"CPFV Annual Report - Page 2.pdf","All","Lingcod",29858
2011,"CPFV Annual Report - Page 2.pdf","All","Mackerel, jack",947
2011,"CPFV Annual Report - Page 2.pdf","All","Mackerel, Pacific",20332
2011,"CPFV Annual Report - Page 2.pdf","All","Marlin, striped",3
2011,"CPFV Annual Report - Page 2.pdf","All","Rockfish, blue",90680
2011,"CPFV Annual Report - Page 2.pdf","All","Rockfish, gopher",78669
2011,"CPFV Annual Report - Page 2.pdf","All","Rockfishes, unspecified",1053154
2011,"CPFV Annual Report - Page 2.pdf","All","Salmon, king (Chinook)",16911
2011,"CPFV Annual Report - Page 2.pdf","All","Salmon, unspecified",44
2011,"CPFV Annual Report - Page 2.pdf","All","Sanddab",192452
2011,"CPFV Annual Report - Page 2.pdf","All","Scorpionfish, California",163689
2011,"CPFV Annual Report - Page 2.pdf","All","Seabass, white",5700
2011,"CPFV Annual Report - Page 2.pdf","All","Shark, blue",6
2011,"CPFV Annual Report - Page 2.pdf","All","Shark, bonito (mako)",64
2011,"CPFV Annual Report - Page 2.pdf","All","Shark, leopard",325
2011,"CPFV Annual Report - Page 2.pdf","All","Shark, unspecified",479
2011,"CPFV Annual Report - Page 2.pdf","All","Sheephead, California",31834
2011,"CPFV Annual Report - Page 2.pdf","All","Sturgeon, unspecified",220
2011,"CPFV Annual Report - Page 2.pdf","All","Tuna, albacore",935
2011,"CPFV Annual Report - Page 2.pdf","All","Tuna, bluefin",31162
2011,"CPFV Annual Report - Page 2.pdf","All","Tuna, skipjack",712
2011,"CPFV Annual Report - Page 2.pdf","All","Tuna, yellowfin",36095
2011,"CPFV Annual Report - Page 2.pdf","All","Wahoo",2784
2011,"CPFV Annual Report - Page 2.pdf","All","Whitefish, ocean",46675
2011,"CPFV Annual Report - Page 2.pdf","All","Yellowtail",71933
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Barracuda, California",6361
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Bass, barred sand",14217
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Bass, giant (black) sea",1
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Bass, kelp (calico)",5594
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Bass, striped",0
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Bonito, Pacific",243
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Cabezon",24
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Croaker, unspecified",0
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Croaker, white",1
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Dolphinfish",8118
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Fishes, unspecified",681
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Flatfishes, unspecified",24
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Greenling, kelp",0
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Halfmoon",5
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Halibut, California",98
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Invertebrates, unspecified",288
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Lingcod",2319
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Mackerel, jack",39
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Mackerel, Pacific",265
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Marlin, striped",3
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Rockfish, blue",36
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Rockfish, gopher",1302
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Rockfishes, unspecified",52894
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Salmon, king (Chinook)",0
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Salmon, unspecified",0
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Sanddab",862
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Scorpionfish, California",10829
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Seabass, white",264
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Shark, blue",0
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Shark, bonito (mako)",12
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Shark, leopard",0
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Shark, unspecified",4
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Sheephead, California",1064
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Sturgeon, unspecified",0
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Tuna, albacore",254
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Tuna, bluefin",28419
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Tuna, skipjack",490
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Tuna, yellowfin",34859
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Wahoo",2784
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Whitefish, ocean",8345
2011,"CPFV Annual Report - Page 2.pdf","Mexico","Yellowtail",68623
2012,"CPFV ANNUAL 1.pdf","All","Barracuda, California",57455
2012,"CPFV ANNUAL 1.pdf","All","Bass, barred sand",101574
2012,"CPFV ANNUAL 1.pdf","All","Bass, giant (black) sea",0
2012,"CPFV ANNUAL 1.pdf","All","Bass, kelp (calico)",140083
2012,"CPFV ANNUAL 1.pdf","All","Bass, striped",1050
2012,"CPFV ANNUAL 1.pdf","All","Bonito, Pacific",1329
2012,"CPFV ANNUAL 1.pdf","All","Cabezon",3316
2012,"CPFV ANNUAL 1.pdf","All","Croaker, unspecified",230
2012,"CPFV ANNUAL 1.pdf","All","Croaker, white",1757
2012,"CPFV ANNUAL 1.pdf","All","Dolphinfish",36064
2012,"CPFV ANNUAL 1.pdf","All","Fishes, unspecified",26527
2012,"CPFV ANNUAL 1.pdf","All","Flatfishes, unspecified",5299
2012,"CPFV ANNUAL 1.pdf","All","Greenling, kelp",2556
2012,"CPFV ANNUAL 1.pdf","All","Halfmoon",48802
2012,"CPFV ANNUAL 1.pdf","All","Halibut, California",3962
2012,"CPFV ANNUAL 1.pdf","All","Invertebrates, unspecified",97149
2012,"CPFV ANNUAL 1.pdf","All","Lingcod",39842
2012,"CPFV ANNUAL 1.pdf","All","Mackerel, jack",1404
2012,"CPFV ANNUAL 1.pdf","All","Mackerel, Pacific",18090
2012,"CPFV ANNUAL 1.pdf","All","Marlin, striped",5
2012,"CPFV ANNUAL 1.pdf","All","Rockfish, blue",63904
2012,"CPFV ANNUAL 1.pdf","All","Rockfish, gopher",52453
2012,"CPFV ANNUAL 1.pdf","All","Rockfishes, unspecified",1143701
2012,"CPFV ANNUAL 1.pdf","All","Salmon, king (Chinook)",39865
2012,"CPFV ANNUAL 1.pdf","All","Salmon, unspecified",4
2012,"CPFV ANNUAL 1.pdf","All","Sanddab",257636
2012,"CPFV ANNUAL 1.pdf","All","Scorpionfish, California",166843
2012,"CPFV ANNUAL 1.pdf","All","Seabass, white",4322
2012,"CPFV ANNUAL 1.pdf","All","Shark, blue",15
2012,"CPFV ANNUAL 1.pdf","All","Shark, bonito (mako)",221
2012,"CPFV ANNUAL 1.pdf","All","Shark, leopard",209
2012,"CPFV ANNUAL 1.pdf","All","Shark, unspecified",251
2012,"CPFV ANNUAL 1.pdf","All","Sheephead, California",32254
2012,"CPFV ANNUAL 1.pdf","All","Sturgeon, unspecified",106
2012,"CPFV ANNUAL 1.pdf","All","Tuna, albacore",6028
2012,"CPFV ANNUAL 1.pdf","All","Tuna, bluefin",39999
2012,"CPFV ANNUAL 1.pdf","All","Tuna, skipjack",833
2012,"CPFV ANNUAL 1.pdf","All","Tuna, yellowfin",86192
2012,"CPFV ANNUAL 1.pdf","All","Wahoo",4987
2012,"CPFV ANNUAL 1.pdf","All","Whitefish, ocean",48175
2012,"CPFV ANNUAL 1.pdf","All","Yellowtail",125490
2012,"CPFV ANNUAL 1.pdf","Mexico","Barracuda, California",6227
2012,"CPFV ANNUAL 1.pdf","Mexico","Bass, barred sand",3307
2012,"CPFV ANNUAL 1.pdf","Mexico","Bass, giant (black) sea",0
2012,"CPFV ANNUAL 1.pdf","Mexico","Bass, kelp (calico)",3656
2012,"CPFV ANNUAL 1.pdf","Mexico","Bass, striped",0
2012,"CPFV ANNUAL 1.pdf","Mexico","Bonito, Pacific",75
2012,"CPFV ANNUAL 1.pdf","Mexico","Cabezon",47
2012,"CPFV ANNUAL 1.pdf","Mexico","Croaker, unspecified",0
2012,"CPFV ANNUAL 1.pdf","Mexico","Croaker, white",44
2012,"CPFV ANNUAL 1.pdf","Mexico","Dolphinfish",29713
2012,"CPFV ANNUAL 1.pdf","Mexico","Fishes, unspecified",433
2012,"CPFV ANNUAL 1.pdf","Mexico","Flatfishes, unspecified",0
2012,"CPFV ANNUAL 1.pdf","Mexico","Greenling, kelp",0
2012,"CPFV ANNUAL 1.pdf","Mexico","Halfmoon",89
2012,"CPFV ANNUAL 1.pdf","Mexico","Halibut, California",234
2012,"CPFV ANNUAL 1.pdf","Mexico","Invertebrates, unspecified",0
2012,"CPFV ANNUAL 1.pdf","Mexico","Lingcod",2371
2012,"CPFV ANNUAL 1.pdf","Mexico","Mackerel, jack",0
2012,"CPFV ANNUAL 1.pdf","Mexico","Mackerel, Pacific",37
2012,"CPFV ANNUAL 1.pdf","Mexico","Marlin, striped",3
2012,"CPFV ANNUAL 1.pdf","Mexico","Rockfish, blue",52
2012,"CPFV ANNUAL 1.pdf","Mexico","Rockfish, gopher",561
2012,"CPFV ANNUAL 1.pdf","Mexico","Rockfishes, unspecified",18600
2012,"CPFV ANNUAL 1.pdf","Mexico","Salmon, king (Chinook)",0
2012,"CPFV ANNUAL 1.pdf","Mexico","Salmon, unspecified",0
2012,"CPFV ANNUAL 1.pdf","Mexico","Sanddab",35
2012,"CPFV ANNUAL 1.pdf","Mexico","Scorpionfish, California",3766
2012,"CPFV ANNUAL 1.pdf","Mexico","Seabass, white",128
2012,"CPFV ANNUAL 1.pdf","Mexico","Shark, blue",0
2012,"CPFV ANNUAL 1.pdf","Mexico","Shark, bonito (mako)",82
2012,"CPFV ANNUAL 1.pdf","Mexico","Shark, leopard",1
2012,"CPFV ANNUAL 1.pdf","Mexico","Shark, unspecified",2
2012,"CPFV ANNUAL 1.pdf","Mexico","Sheephead, California",506
2012,"CPFV ANNUAL 1.pdf","Mexico","Sturgeon, unspecified",0
2012,"CPFV ANNUAL 1.pdf","Mexico","Tuna, albacore",1690
2012,"CPFV ANNUAL 1.pdf","Mexico","Tuna, bluefin",34369
2012,"CPFV ANNUAL 1.pdf","Mexico","Tuna, skipjack",767
2012,"CPFV ANNUAL 1.pdf","Mexico","Tuna, yellowfin",79801
2012,"CPFV ANNUAL 1.pdf","Mexico","Wahoo",4987
2012,"CPFV ANNUAL 1.pdf","Mexico","Whitefish, ocean",2346
2012,"CPFV ANNUAL 1.pdf","Mexico","Yellowtail",111650
2013,"CPFV 1.pdf","All","Barracuda, California",38573
2013,"CPFV 1.pdf","All","Bass, barred sand",67887
2013,"CPFV 1.pdf","All","Bass, giant (black) sea",0
2013,"CPFV 1.pdf","All","Bass, kelp (calico)",45169
2013,"CPFV 1.pdf","All","Bass, striped",1171
2013,"CPFV 1.pdf","All","Bonito, Pacific",10018
2013,"CPFV 1.pdf","All","Cabezon",3592
2013,"CPFV 1.pdf","All","Croaker, unspecified",276
2013,"CPFV 1.pdf","All","Croaker, white",1447
2013,"CPFV 1.pdf","All","Dolphinfish",17300
2013,"CPFV 1.pdf","All","Fishes, unspecified",19916
2013,"CPFV 1.pdf","All","Flatfishes, unspecified",1461
2013,"CPFV 1.pdf","All","Greenling, kelp",1621
2013,"CPFV 1.pdf","All","Halfmoon",30541
2013,"CPFV 1.pdf","All","Halibut, California",3851
2013,"CPFV 1.pdf","All","Invertebrates, unspecified",116931
2013,"CPFV 1.pdf","All","Lingcod",62089
2013,"CPFV 1.pdf","All","Mackerel, jack",456
2013,"CPFV 1.pdf","All","Mackerel, Pacific",19162
2013,"CPFV 1.pdf","All","Marlin, striped",11
2013,"CPFV 1.pdf","All","Rockfish, blue",143200
2013,"CPFV 1.pdf","All","Rockfish, gopher",39148
2013,"CPFV 1.pdf","All","Rockfishes, unspecified",1516988
2013,"CPFV 1.pdf","All","Salmon, king (Chinook)",40266
2013,"CPFV 1.pdf","All","Salmon, unspecified",62
2013,"CPFV 1.pdf","All","Sanddab",270984
2013,"CPFV 1.pdf","All","Scorpionfish, California",195262
2013,"CPFV 1.pdf","All","Seabass, white",4914
2013,"CPFV 1.pdf","All","Shark, blue",9
2013,"CPFV 1.pdf","All","Shark, bonito (mako)",128
2013,"CPFV 1.pdf","All","Shark, leopard",529
2013,"CPFV 1.pdf","All","Shark, unspecified",605
2013,"CPFV 1.pdf","All","Sheephead, California",32373
2013,"CPFV 1.pdf","All","Sturgeon, unspecified",128
2013,"CPFV 1.pdf","All","Tuna, albacore",2855
2013,"CPFV 1.pdf","All","Tuna, bluefin",63214
2013,"CPFV 1.pdf","All","Tuna, skipjack",1052
2013,"CPFV 1.pdf","All","Tuna, yellowfin",53681
2013,"CPFV 1.pdf","All","Wahoo",6065
2013,"CPFV 1.pdf","All","Whitefish, ocean",62402
2013,"CPFV 1.pdf","All","Yellowtail",169520
2013,"CPFV 1.pdf","Mexico","Barracuda, California",4003
2013,"CPFV 1.pdf","Mexico","Bass, barred sand",11511
2013,"CPFV 1.pdf","Mexico","Bass, giant (black) sea",0
2013,"CPFV 1.pdf","Mexico","Bass, kelp (calico)",2898
2013,"CPFV 1.pdf","Mexico","Bass, striped",0
2013,"CPFV 1.pdf","Mexico","Bonito, Pacific",375
2013,"CPFV 1.pdf","Mexico","Cabezon",49
2013,"CPFV 1.pdf","Mexico","Croaker, unspecified",0
2013,"CPFV 1.pdf","Mexico","Croaker, white",3
2013,"CPFV 1.pdf","Mexico","Dolphinfish",15493
2013,"CPFV 1.pdf","Mexico","Fishes, unspecified",636
2013,"CPFV 1.pdf","Mexico","Flatfishes, unspecified",0
2013,"CPFV 1.pdf","Mexico","Greenling, kelp",0
2013,"CPFV 1.pdf","Mexico","Halfmoon",343
2013,"CPFV 1.pdf","Mexico","Halibut, California",241
2013,"CPFV 1.pdf","Mexico","Invertebrates, unspecified",5
2013,"CPFV 1.pdf","Mexico","Lingcod",2842
2013,"CPFV 1.pdf","Mexico","Mackerel, jack",87
2013,"CPFV 1.pdf","Mexico","Mackerel, Pacific",116
2013,"CPFV 1.pdf","Mexico","Marlin, striped",5
2013,"CPFV 1.pdf","Mexico","Rockfish, blue",286
2013,"CPFV 1.pdf","Mexico","Rockfish, gopher",998
2013,"CPFV 1.pdf","Mexico","Rockfishes, unspecified",46871
2013,"CPFV 1.pdf","Mexico","Salmon, king (Chinook)",0
2013,"CPFV 1.pdf","Mexico","Salmon, unspecified",0
2013,"CPFV 1.pdf","Mexico","Sanddab",445
2013,"CPFV 1.pdf","Mexico","Scorpionfish, California",7467
2013,"CPFV 1.pdf","Mexico","Seabass, white",243
2013,"CPFV 1.pdf","Mexico","Shark, blue",0
2013,"CPFV 1.pdf","Mexico","Shark, bonito (mako)",8
2013,"CPFV 1.pdf","Mexico","Shark, leopard",0
2013,"CPFV 1.pdf","Mexico","Shark, unspecified",1
2013,"CPFV 1.pdf","Mexico","Sheephead, California",766
2013,"CPFV 1.pdf","Mexico","Sturgeon, unspecified",0
2013,"CPFV 1.pdf","Mexico","Tuna, albacore",23
2013,"CPFV 1.pdf","Mexico","Tuna, bluefin",56710
2013,"CPFV 1.pdf","Mexico","Tuna, skipjack",993
2013,"CPFV 1.pdf","Mexico","Tuna, yellowfin",50219
2013,"CPFV 1.pdf","Mexico","Wahoo",6065
2013,"CPFV 1.pdf","Mexico","Whitefish, ocean",8299
2013,"CPFV 1.pdf","Mexico","Yellowtail",148147
2014,"Annual CPFV 1.pdf","All","Barracuda, California",24289
2014,"Annual CPFV 1.pdf","All","Bass, barred sand",39913
2014,"Annual CPFV 1.pdf","All","Bass, giant (black) sea",0
2014,"Annual CPFV 1.pdf","All","Bass, kelp (calico)",90899
2014,"Annual CPFV 1.pdf","All","Bass, striped",5462
2014,"Annual CPFV 1.pdf","All","Bonito, Pacific",96654
2014,"Annual CPFV 1.pdf","All","Cabezon",3807
2014,"Annual CPFV 1.pdf","All","Croaker, unspecified",315
2014,"Annual CPFV 1.pdf","All","Croaker, white",1034
2014,"Annual CPFV 1.pdf","All","Dolphinfish",22089
2014,"Annual CPFV 1.pdf","All","Fishes, unspecified",34921
2014,"Annual CPFV 1.pdf","All","Flatfishes, unspecified",823
2014,"Annual CPFV 1.pdf","All","Greenling, kelp",2738
2014,"Annual CPFV 1.pdf","All","Halfmoon",25260
2014,"Annual CPFV 1.pdf","All","Halibut, California",4334
2014,"Annual CPFV 1.pdf","All","Invertebrates, unspecified",111177
2014,"Annual CPFV 1.pdf","All","Lingcod",77071
2014,"Annual CPFV 1.pdf","All","Mackerel, jack",450
2014,"Annual CPFV 1.pdf","All","Mackerel, Pacific",48435
2014,"Annual CPFV 1.pdf","All","Marlin, striped",9
2014,"Annual CPFV 1.pdf","All","Rockfish, blue",201975
2014,"Annual CPFV 1.pdf","All","Rockfish, gopher",47388
2014,"Annual CPFV 1.pdf","All","Rockfishes, unspecified",1287130
2014,"Annual CPFV 1.pdf","All","Salmon, king (Chinook)",28127
2014,"Annual CPFV 1.pdf","All","Salmon, unspecified",13
2014,"Annual CPFV 1.pdf","All","Sanddab",381961
2014,"Annual CPFV 1.pdf","All","Scorpionfish, California",140263
2014,"Annual CPFV 1.pdf","All","Seabass, white",5520
2014,"Annual CPFV 1.pdf","All","Shark, blue",4
2014,"Annual CPFV 1.pdf","All","Shark, bonito (mako)",158
2014,"Annual CPFV 1.pdf","All","Shark, leopard",766
2014,"Annual CPFV 1.pdf","All","Shark, unspecified",807
2014,"Annual CPFV 1.pdf","All","Sheephead, California",34872
2014,"Annual CPFV 1.pdf","All","Sturgeon, unspecified",13
2014,"Annual CPFV 1.pdf","All","Tuna, albacore",95
2014,"Annual CPFV 1.pdf","All","Tuna, bluefin",26311
2014,"Annual CPFV 1.pdf","All","Tuna, skipjack",16028
2014,"Annual CPFV 1.pdf","All","Tuna, yellowfin",255034
2014,"Annual CPFV 1.pdf","All","Wahoo",6178
2014,"Annual CPFV 1.pdf","All","Whitefish, ocean",57304
2014,"Annual CPFV 1.pdf","All","Yellowtail",176023
2014,"Annual CPFV 1.pdf","Mexico","Barracuda, California",2017
2014,"Annual CPFV 1.pdf","Mexico","Bass, barred sand",379
2014,"Annual CPFV 1.pdf","Mexico","Bass, giant (black) sea",0
2014,"Annual CPFV 1.pdf","Mexico","Bass, kelp (calico)",3730
2014,"Annual CPFV 1.pdf","Mexico","Bass, striped",0
2014,"Annual CPFV 1.pdf","Mexico","Bonito, Pacific",6186
2014,"Annual CPFV 1.pdf","Mexico","Cabezon",46
2014,"Annual CPFV 1.pdf","Mexico","Croaker, unspecified",1
2014,"Annual CPFV 1.pdf","Mexico","Croaker, white",23
2014,"Annual CPFV 1.pdf","Mexico","Dolphinfish",17281
2014,"Annual CPFV 1.pdf","Mexico","Fishes, unspecified",714
2014,"Annual CPFV 1.pdf","Mexico","Flatfishes, unspecified",0
2014,"Annual CPFV 1.pdf","Mexico","Greenling, kelp",0
2014,"Annual CPFV 1.pdf","Mexico","Halfmoon",62
2014,"Annual CPFV 1.pdf","Mexico","Halibut, California",206
2014,"Annual CPFV 1.pdf","Mexico","Invertebrates, unspecified",2
2014,"Annual CPFV 1.pdf","Mexico","Lingcod",2262
2014,"Annual CPFV 1.pdf","Mexico","Mackerel, jack",54
2014,"Annual CPFV 1.pdf","Mexico","Mackerel, Pacific",157
2014,"Annual CPFV 1.pdf","Mexico","Marlin, striped",6
2014,"Annual CPFV 1.pdf","Mexico","Rockfish, blue",194
2014,"Annual CPFV 1.pdf","Mexico","Rockfish, gopher",428
2014,"Annual CPFV 1.pdf","Mexico","Rockfishes, unspecified",25339
2014,"Annual CPFV 1.pdf","Mexico","Salmon, king (Chinook)",0
2014,"Annual CPFV 1.pdf","Mexico","Salmon, unspecified",0
2014,"Annual CPFV 1.pdf","Mexico","Sanddab",80
2014,"Annual CPFV 1.pdf","Mexico","Scorpionfish, California",1990
2014,"Annual CPFV 1.pdf","Mexico","Seabass, white",120
2014,"Annual CPFV 1.pdf","Mexico","Shark, blue",0
2014,"Annual CPFV 1.pdf","Mexico","Shark, bonito (mako)",3
2014,"Annual CPFV 1.pdf","Mexico","Shark, leopard",0
2014,"Annual CPFV 1.pdf","Mexico","Shark, unspecified",0
2014,"Annual CPFV 1.pdf","Mexico","Sheephead, California",664
2014,"Annual CPFV 1.pdf","Mexico","Sturgeon, unspecified",0
2014,"Annual CPFV 1.pdf","Mexico","Tuna, albacore",0
2014,"Annual CPFV 1.pdf","Mexico","Tuna, bluefin",7851
2014,"Annual CPFV 1.pdf","Mexico","Tuna, skipjack",3396
2014,"Annual CPFV 1.pdf","Mexico","Tuna, yellowfin",147207
2014,"Annual CPFV 1.pdf","Mexico","Wahoo",6170
2014,"Annual CPFV 1.pdf","Mexico","Whitefish, ocean",3397
2014,"Annual CPFV 1.pdf","Mexico","Yellowtail",104177
2015,"Annual CPFV 1.pdf","All","Barracuda, California",18758
2015,"Annual CPFV 1.pdf","All","Bass, barred sand",31997
2015,"Annual CPFV 1.pdf","All","Bass, giant (black) sea",0
2015,"Annual CPFV 1.pdf","All","Bass, kelp (calico)",109475
2015,"Annual CPFV 1.pdf","All","Bass, striped",19689
2015,"Annual CPFV 1.pdf","All","Bonito, Pacific",117026
