"year","filename","species","type","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total"
"2016","BANDON-PORT_ORFORD.pdf","","value","","","","","1","","","",NA,NA,NA,"","1"
"2016","BANDON-PORT_ORFORD.pdf","Thornyhead, shortspine","landings","1","","18","27","36","4","19","13","34",NA,"26","2","180"
"2016","BANDON-PORT_ORFORD.pdf","","value","0","","21","12","48","2","7","3","18",NA,"14","1","126"
"2016","BANDON-PORT_ORFORD.pdf","Tuna, albacore","landings","","","","","","2,680","2,067","1,021","393",NA,NA,"","6,161"
"2016","BANDON-PORT_ORFORD.pdf","","value","","","","","","4,621","4,134","1,702","688",NA,NA,"","11,145"
"2016","BANDON-PORT_ORFORD.pdf","Whiting, Pac. (hake)","landings","","","","","","","6","",NA,"157","3","2","168"
"2016","BANDON-PORT_ORFORD.pdf","","value","","","","","","","1","",NA,"6","0","0","7"
"2016","BANDON-PORT_ORFORD.pdf","Wolf-eel","landings","","6","","","25","64","104","91","56","29",NA,"","375"
"2016","BANDON-PORT_ORFORD.pdf","","value","","12","","","23","172","157","91","53","23",NA,"","531"
"2016","BANDON-PORT_ORFORD.pdf","Crustaceans","landings","214,180","136,732","42,286","26,239","10,057","10,820","19,642","22,019","22",NA,"842","365,420","848,259"
"2016","BANDON-PORT_ORFORD.pdf","","value","685,164","603,527","182,918","88,610","32,806","35,454","70,420","77,158","88",NA,"0","1,096,502","2,872,647"
"2016","BANDON-PORT_ORFORD.pdf","Crab, Dungeness, bay","landings","","","","","","","","","22",NA,NA,"","22"
"2016","BANDON-PORT_ORFORD.pdf","","value","","","","","","","","","88",NA,NA,"","88"
"2016","BANDON-PORT_ORFORD.pdf","Crab, Dungeness, ocean","landings","214,180","136,732","42,286","26,236","10,057","10,801","19,642","22,019",NA,NA,"842","365,420","848,215"
"2016","BANDON-PORT_ORFORD.pdf","","value","685,164","603,527","182,918","88,610","32,806","35,416","70,420","77,158",NA,NA,"0","1,096,502","2,872,521"
"2016","BANDON-PORT_ORFORD.pdf","Crab, rock","landings","","","","3","","","","",NA,NA,NA,"","3"
"2016","BANDON-PORT_ORFORD.pdf","","value","","","","0","","","","",NA,NA,NA,"","0"
"2016","BANDON-PORT_ORFORD.pdf","Shrimp, ghost","landings","","","","","","19","","",NA,NA,NA,"","19"
"2016","BANDON-PORT_ORFORD.pdf","","value","","","","","","38","","",NA,NA,NA,"","38"
"2016","BANDON-PORT_ORFORD.pdf","Molluscs","landings","","188","","","","139","35","",NA,NA,NA,"","362"
"2016","BANDON-PORT_ORFORD.pdf","","value","","162","","","","70","18","",NA,NA,NA,"","250"
"2016","BANDON-PORT_ORFORD.pdf","Clams, cockle","landings","","135","","","","","","",NA,NA,NA,"","135"
"2016","BANDON-PORT_ORFORD.pdf","","value","","135","","","","","","",NA,NA,NA,"","135"
"2016","BANDON-PORT_ORFORD.pdf","","landings","","53","","","","139","35","","","","","","227"
"2016","BANDON-PORT_ORFORD.pdf","","value","","27","","","","70","18","","","","","","115"
"2016","BANDON-PORT_ORFORD.pdf","","landings","25,541","32,069","10,509","21,189","20,596","3,153","18,669","30,211","26,328","2,985","12,979","35,217","239,446"
"2016","BANDON-PORT_ORFORD.pdf","","value","16,450","18,910","7,537","10,595","13,347","3,016","11,801","19,014","16,341","3,433","7,300","19,484","147,228"
"2016","BANDON-PORT_ORFORD.pdf","","landings","2,280","","","","","","","1,676","1,498","","","2,178","7,632"
"2016","BANDON-PORT_ORFORD.pdf","","value","1,140","","","","","","","838","749","","","1,089","3,816"
"2016","BANDON-PORT_ORFORD.pdf","","landings","23,261","32,069","10,509","21,189","20,596","3,153","18,669","28,535","24,830","2,985","12,979","33,039","231,814"
"2016","BANDON-PORT_ORFORD.pdf","","value","15,310","18,910","7,537","10,595","13,347","3,016","11,801","18,176","15,592","3,433","7,300","18,395","143,412"
"2016","BANDON-PORT_ORFORD.pdf","Total","landings","245,889","190,774","77,894","115,792","113,418","93,384","96,469","108,060","78,481","45,925","32,551","421,742","1,620,379"
"2016","BANDON-PORT_ORFORD.pdf","","value","717,811","679,527","257,431","273,309","274,095","300,026","280,828","253,585","163,141","165,757","70,379","1,175,082","4,610,971"
"2016","CHARLESTON.pdf","","landings","127,952","682,857","464,221","751,956","260,831","510,366","797,109","602,265","1,005,442","452,766","348,738","492,402","6,496,905"
"2016","CHARLESTON.pdf","","value","98,905","464,661","280,317","602,568","611,990","901,589","1,763,735","1,026,297","1,840,524","796,714","288,839","403,498","9,079,637"
"2016","CHARLESTON.pdf","Cabezon","landings","","","","","","","","","","","2","","2"
"2016","CHARLESTON.pdf","","value","","","","","","","","","","","3","","3"
"2016","CHARLESTON.pdf","Cod, Pacific","landings","","5","","","","6","","","","11","","","22"
"2016","CHARLESTON.pdf","","value","","3","","","","3","","","","6","","","12"
"2016","CHARLESTON.pdf","Flounder, arrowtooth","landings","9,430","31,452","13,994","54,272","183","421","822","653","1,689","844","20,973","8,675","143,408"
"2016","CHARLESTON.pdf","","value","902","2,934","1,379","5,090","18","42","82","65","165","84","2,058","863","13,682"
"2016","CHARLESTON.pdf","Greenling sp.","landings","","","","","","16","","","","","2","","18"
"2016","CHARLESTON.pdf","","value","","","","","","0","","","","","1","","1"
"2016","CHARLESTON.pdf","Grenadier, Pacific","landings","","2,176","1,211","94","","","","","","1","","3","3,485"
"2016","CHARLESTON.pdf","","value","","197","107","0","","","","","","0","","0","304"
"2016","CHARLESTON.pdf","Grenadier, Unsp.","landings","","1","","","","","","","","","","","1"
"2016","CHARLESTON.pdf","","value","","0","","","","","","","","","","","0"
"2016","CHARLESTON.pdf","Hagfish sp","landings","22,448","62,898","14,318","127,292","121,507","77,258","33,210","63,852","78,872","61,970","14,664","86,817","765,106"
"2016","CHARLESTON.pdf","","value","21,344","57,366","12,818","122,147","115,095","75,466","31,895","58,867","70,341","59,601","12,489","84,536","721,965"
"2016","CHARLESTON.pdf","Halibut, Pacific","landings","","","","186","621","19,077","35,590","","335","","","","55,809"
"2016","CHARLESTON.pdf","","value","","","","1,100","3,248","106,502","198,029","","1,786","","","","310,665"
"2016","CHARLESTON.pdf","Lingcod","landings","447","960","658","1,854","5,547","3,238","3,586","4,393","5,427","3,660","1,445","1,567","32,782"
"2016","CHARLESTON.pdf","","value","266","1,205","1,394","2,597","11,089","4,468","4,801","8,769","9,540","7,655","1,872","2,945","56,601"
"2016","CHARLESTON.pdf","Mackerel, Pacific","landings","","","","","1,043","6","","","","","","","1,049"
"2016","CHARLESTON.pdf","","value","","","","","261","0","","","","","","","261"
"2016","CHARLESTON.pdf","Pacific Ocean perch","landings","313","977","172","98","","88","1","1","1,722","","585","2,551","6,508"
"2016","CHARLESTON.pdf","","value","98","248","63","54","","40","1","0","454","","147","1,036","2,141"
"2016","CHARLESTON.pdf","Pollock, walleye","landings","","","","","","","","","","","","2","2"
"2016","CHARLESTON.pdf","","value","","","","","","","","","","","","0","0"
"2016","CHARLESTON.pdf","Ratfish","landings","","2","","","","","","","","","1","","3"
"2016","CHARLESTON.pdf","","value","","0","","","","","","","","","0","","0"
"2016","CHARLESTON.pdf","Rockfish, black","landings","86","5","","564","","","145","10","149","93","25","178","1,255"
"2016","CHARLESTON.pdf","","value","172","10","","1,128","","","222","12","296","184","47","352","2,423"
"2016","CHARLESTON.pdf","Rockfish, blue","landings","","","","","","","","","","4","","","4"
"2016","CHARLESTON.pdf","","value","","","","","","","","","","8","","","8"
"2016","CHARLESTON.pdf","Rockfish, canary","landings","","","","7","121","87","94","315","1,002","150","","","1,776"
"2016","CHARLESTON.pdf","","value","","","","4","61","61","47","287","571","113","","","1,144"
"2016","CHARLESTON.pdf","Rockfish, china","landings","","","","","","","","","","1","","","1"
"2016","CHARLESTON.pdf","","value","","","","","","","","","","2","","","2"
"2016","CHARLESTON.pdf","Rockfish, copper","landings","","","","","","","","","10","","","3","13"
"2016","CHARLESTON.pdf","","value","","","","","","","","","5","","","4","9"
"2016","CHARLESTON.pdf","Rockfish, darkblotched","landings","1,219","6,165","2,980","1,435","294","302","38","120","1,279","190","24,293","11,679","49,994"
"2016","CHARLESTON.pdf","","value","525","2,446","1,312","764","304","171","17","151","712","218","11,630","4,698","22,948"
"2016","CHARLESTON.pdf","Rockfish, quillback","landings","","","","","12","","","","","","","15","27"
"2016","CHARLESTON.pdf","","value","","","","","18","","","","","","","15","33"
"2016","CHARLESTON.pdf","Rockfish, Rougheye/blacks","landings","","41","111","727","21","218","1,446","52","848","158","126","203","3,951"
"2016","CHARLESTON.pdf","","value","","21","84","450","11","276","1,458","78","488","79","129","282","3,356"
"2016","CHARLESTON.pdf","Rockfish, Shelf","landings","6","11","29","103","218","95","48","51","771","324","5","5","1,666"
"2016","CHARLESTON.pdf","","value","3","4","5","29","61","27","23","15","249","140","1","2","559"
"2016","CHARLESTON.pdf","Rockfish, shortraker","landings","","55","60","66","","","","","4","","","24","209"
"2016","CHARLESTON.pdf","","value","","28","30","33","","","","","2","","","12","105"
"2016","CHARLESTON.pdf","Rockfish, Slope","landings","830","3,486","1,661","2,238","617","413","499","273","2,323","633","681","2,424","16,078"
"2016","CHARLESTON.pdf","","value","275","740","331","633","458","456","480","330","1,200","293","207","747","6,150"
"2016","CHARLESTON.pdf","Rockfish, vermillion","landings","","","","10","5","","","","10","","","4","29"
"2016","CHARLESTON.pdf","","value","","","","15","8","","","","20","","","5","48"
"2016","CHARLESTON.pdf","Rockfish, widow","landings","1","","","","","155","","1","35","2","6","3","203"
"2016","CHARLESTON.pdf","","value","0","","","","","106","","0","16","1","3","1","127"
"2016","CHARLESTON.pdf","Rockfish, yelloweye","landings","","","","","","15","","","6","4","","","25"
"2016","CHARLESTON.pdf","","value","","","","","","8","","","3","2","","","13"
"2016","CHARLESTON.pdf","Rockfish, yellowtail","landings","","","","27","327","2,378","423","286","447","104","","","3,992"
"2016","CHARLESTON.pdf","","value","","","","28","411","1,518","525","202","265","58","","","3,007"
"2016","CHARLESTON.pdf","Sablefish","landings","9,063","65,346","62,988","103,097","81,529","26,010","75,821","35,758","176,150","115,093","57,360","51,746","859,961"
"2016","CHARLESTON.pdf","","value","14,025","109,267","107,565","178,110","369,586","81,606","310,974","96,221","573,086","361,351","106,361","89,672","2,397,824"
"2016","CHARLESTON.pdf","Salmon, chinook","landings","","","","9,361","10,857","18,744","66,591","20,756","4,283","","","","130,592"
"2016","CHARLESTON.pdf","","value","","","","87,504","91,182","143,426","387,106","135,972","26,831","","","","872,021"
"2016","CHARLESTON.pdf","Sanddab, Pacific","landings","","","","3,885","274","959","2,384","1,745","7,391","4,030","","","20,668"
"2016","CHARLESTON.pdf","","value","","","","1,651","128","572","1,231","961","4,055","2,106","","","10,704"
"2016","CHARLESTON.pdf","Shark, Brown Cat","landings","","27","9","40","","","","","","4","20","11","111"
"2016","CHARLESTON.pdf","","value","","0","0","0","","","","","","0","0","0","0"
"2016","CHARLESTON.pdf","Shark, shortfin mako","landings","","","","","","77","168","54","137","","","","436"
"2016","CHARLESTON.pdf","","value","","","","","","65","579","54","525","","","","1,223"
"2016","CHARLESTON.pdf","Shark, spiny dogfish","landings","","","","22","4","","","12","43","","","443","524"
"2016","CHARLESTON.pdf","","value","","","","2","0","","","1","4","","","0","7"
"2016","CHARLESTON.pdf","Skate, Big","landings","","","","7,805","12,070","7,391","2,952","1,227","941","514","","","32,900"
"2016","CHARLESTON.pdf","","value","","","","2,543","3,272","2,227","1,041","402","335","184","","","10,004"
"2016","CHARLESTON.pdf","Skate, Longnose","landings","2,951","14,850","8,421","18,927","1,723","4,169","6,502","3,127","10,307","3,381","9,537","10,075","93,970"
"2016","CHARLESTON.pdf","","value","1,111","4,954","2,909","6,261","281","1,107","1,947","789","3,295","1,219","3,184","3,052","30,109"
"2016","CHARLESTON.pdf","Skates unsp.","landings","46","241","163","168","","73","124","","14","10","178","83","1,100"
"2016","CHARLESTON.pdf","","value","0","39","0","1","","16","12","","4","0","0","0","72"
"2016","CHARLESTON.pdf","Sole, curlfin (turbot)","landings","","","","","","","","","1","","","","1"
"2016","CHARLESTON.pdf","","value","","","","","","","","","0","","","","0"
"2016","CHARLESTON.pdf","Sole, deepsea","landings","","7","","","","","","","","","","","7"
"2016","CHARLESTON.pdf","","value","","0","","","","","","","","","","","0"
"2016","CHARLESTON.pdf","Sole, Dover","landings","29,898","284,605","277,910","260,588","5,864","4,820","2,045","1,978","41,250","24,141","105,471","120,982","1,159,552"
"2016","CHARLESTON.pdf","","value","13,174","122,253","111,610","111,090","2,534","2,104","892","873","17,315","10,449","45,757","52,598","490,649"
"2016","CHARLESTON.pdf","Sole, English","landings","2,717","7,983","2,681","7,437","2,353","1,055","587","1,867","4,285","1,216","6,761","7,781","46,723"
"2016","CHARLESTON.pdf","","value","853","2,243","843","1,113","482","240","130","311","1,072","203","1,805","2,180","11,475"
"2016","CHARLESTON.pdf","Sole, flathead","landings","","","","","","17","389","636","1,289","272","","","2,603"
"2016","CHARLESTON.pdf","","value","","","","","","0","19","30","62","14","","","125"
"2016","CHARLESTON.pdf","Sole, petrale","landings","39,011","139,578","12,230","20,834","9,721","12,624","14,271","12,591","27,924","13,867","81,018","150,137","533,806"
"2016","CHARLESTON.pdf","","value","41,662","131,796","13,031","21,793","10,409","14,742","17,312","16,200","34,783","17,504","89,103","142,182","550,517"
"2016","CHARLESTON.pdf","Sole, rex","landings","5,264","24,240","7,057","25,120","770","1,333","1,103","231","5,488","1,973","9,970","18,105","100,654"
"2016","CHARLESTON.pdf","","value","2,022","9,147","2,676","9,078","243","476","369","62","1,993","759","3,902","6,622","37,349"
"2016","CHARLESTON.pdf","Sole, rock","landings","","","","","","4","","","14","","","","18"
"2016","CHARLESTON.pdf","","value","","","","","","0","","","4","","","","4"
"2016","CHARLESTON.pdf","Sole, slender","landings","","44","","","","3","","","","","","","47"
"2016","CHARLESTON.pdf","","value","","0","","","","0","","","","","","","0"
"2016","CHARLESTON.pdf","Surfperch","landings","","","65","45","12","","","","","","","","122"
"2016","CHARLESTON.pdf","","value","","","130","90","24","","","","","","","","244"
"2016","CHARLESTON.pdf","Thornyhead, longspine","landings","17","18,514","42,282","63,335","3,303","134","","","802","927","1,718","2,698","133,730"
"2016","CHARLESTON.pdf","","value","0","6,393","12,927","21,354","1,165","37","","","297","190","515","1,251","44,129"
"2016","CHARLESTON.pdf","Thornyhead, shortspine","landings","4,177","18,954","15,152","42,204","1,795","651","38","72","4,572","3,799","13,594","15,657","120,665"
"2016","CHARLESTON.pdf","","value","2,473","13,367","11,103","27,906","1,597","563","24","48","3,314","3,259","9,625","10,443","83,722"
"2016","CHARLESTON.pdf","Tuna, albacore","landings","","","","","","328,519","548,232","452,204","625,604","215,379","","","2,169,938"
"2016","CHARLESTON.pdf","","value","","","","","","465,244","804,519","705,597","1,087,346","331,032","","","3,393,738"
"2016","CHARLESTON.pdf","Tuna, bluefin","landings","","","","","","","","","18","","","","18"
"2016","CHARLESTON.pdf","","value","","","","","","","","","90","","","","90"
"2016","CHARLESTON.pdf","","landings","28","234","69","115","","","","","","11","303","531","1,291"
"2016","CHARLESTON.pdf","","value","0","0","0","0","","","","","","0","0","0","0"
"2016","CHARLESTON.pdf","","landings","","","","","","10","","","","","","","10"
"2016","CHARLESTON.pdf","","value","","","","","","20","","","","","","","20"
"2016","CHARLESTON.pdf","","landings","","","","","40","","","","","","","","40"
"2016","CHARLESTON.pdf","","value","","","","","44","","","","","","","","44"
"2016","CHARLESTON.pdf","","landings","2,125,437","463,543","95,206","679,481","1,763,873","3,462,928","1,377,832","1,220,729","1,834,848","1,042,828","166,659","141","14,233,505"
"2016","CHARLESTON.pdf","","value","6,599,030","2,248,488","527,111","795,919","1,439,083","2,681,167","972,274","932,288","1,302,054","873,270","145,581","309","18,516,574"
"2016","CHARLESTON.pdf","","landings","","","22","","","","","","","15","","9","46"
"2016","CHARLESTON.pdf","","value","","","220","","","","","","","75","","45","340"
"2016","CHARLESTON.pdf","","landings","","","","","","","","","1,796","3,383","1,543","","6,722"
"2016","CHARLESTON.pdf","","value","","","","","","","","","7,847","14,509","6,356","","28,712"
"2016","CHARLESTON.pdf","","landings","2,125,432","463,420","95,092","69,647","19,565","15,118","14,679","10,672","","","550","","2,814,175"
"2016","CHARLESTON.pdf","","value","6,599,015","2,248,119","526,615","309,983","93,637","66,109","66,117","48,703","","","189","","9,958,487"
"2016","CHARLESTON.pdf","","landings","","","","3","","","","","","","","","3"
"2016","CHARLESTON.pdf","","value","","","","2","","","","","","","","","2"
"2016","CHARLESTON.pdf","","landings","5","123","92","271","942","920","516","204","312","323","372","132","4,212"
"2016","CHARLESTON.pdf","","value","15","369","276","631","1,537","1,840","1,032","408","624","646","744","264","8,386"
"2016","CHARLESTON.pdf","","landings","","","","609,560","1,743,366","3,446,890","1,362,637","1,209,853","1,832,740","1,039,107","164,194","","11,408,347"
"2016","CHARLESTON.pdf","","value","","","","485,303","1,343,909","2,613,218","905,125","883,177","1,293,583","858,040","138,292","","8,520,647"
"2016","CHARLESTON.pdf","","landings","4,903","9,812","2,184","2,358","419,644","241,514","3,059","3,969","2,107","80","2,300","2,168","694,098"
"2016","CHARLESTON.pdf","","value","4,695","11,091","2,239","2,358","191,127","111,357","3,184","4,111","2,084","80","2,416","2,345","337,087"
"2016","CHARLESTON.pdf","","landings","867","1,185","1,326","2,010","2,544","2,639","1,305","923","947","80","249","224","14,299"
"2016","CHARLESTON.pdf","","value","867","1,185","1,326","2,010","2,544","2,650","1,305","923","947","80","249","228","14,314"
"2016","CHARLESTON.pdf","","landings","3,754","8,557","857","348","1,243","4,146","1,398","1,801","427","","1,161","1,652","25,344"
"2016","CHARLESTON.pdf","","value","3,546","9,770","912","348","1,374","3,079","1,523","1,981","466","","1,277","1,817","26,093"
"2016","CHARLESTON.pdf","","landings","282","37","1","","","","356","1,245","733","","890","292","3,836"
"2016","CHARLESTON.pdf","","value","282","37","1","","","","356","1,207","671","","890","300","3,744"
"2016","CHARLESTON.pdf","","landings","","","","","79","","","","","","","","79"
"2016","CHARLESTON.pdf","","value","","","","","79","","","","","","","","79"
"2016","CHARLESTON.pdf","","landings","","33","","","","","","","","","","","33"
"2016","CHARLESTON.pdf","","value","","99","","","","","","","","","","","99"
"2016","CHARLESTON.pdf","","landings","","","","","415,778","234,729","","","","","","","650,507"
"2016","CHARLESTON.pdf","","value","","","","","187,130","105,628","","","","","","","292,758"
"2016","CHARLESTON.pdf","Total","landings","2,258,292","1,156,212","561,611","1,433,795","2,444,348","4,214,808","2,178,000","1,826,963","2,842,397","1,495,674","517,697","494,711","21,424,508"
"2016","COLUMBIA_RIVER.pdf","","landings","28","234","69","115","","","","","","11","303","531","1,291"
"2016","COLUMBIA_RIVER.pdf","","value","0","0","0","0","","","","","","0","0","0","0"
"2016","COLUMBIA_RIVER.pdf","","landings","","","","","","10","","","","","","","10"
"2016","COLUMBIA_RIVER.pdf","","value","","","","","","20","","","","","","","20"
"2016","COLUMBIA_RIVER.pdf","","landings","","","","","40","","","","","","","","40"
"2016","COLUMBIA_RIVER.pdf","","value","","","","","44","","","","","","","","44"
"2016","COLUMBIA_RIVER.pdf","","landings","2,125,437","463,543","95,206","679,481","1,763,873","3,462,928","1,377,832","1,220,729","1,834,848","1,042,828","166,659","141","14,233,505"
"2016","COLUMBIA_RIVER.pdf","","value","6,599,030","2,248,488","527,111","795,919","1,439,083","2,681,167","972,274","932,288","1,302,054","873,270","145,581","309","18,516,574"
"2016","COLUMBIA_RIVER.pdf","","landings","","","22","","","","","","","15","","9","46"
"2016","COLUMBIA_RIVER.pdf","","value","","","220","","","","","","","75","","45","340"
"2016","COLUMBIA_RIVER.pdf","","landings","","","","","","","","","1,796","3,383","1,543","","6,722"
"2016","COLUMBIA_RIVER.pdf","","value","","","","","","","","","7,847","14,509","6,356","","28,712"
"2016","COLUMBIA_RIVER.pdf","","landings","2,125,432","463,420","95,092","69,647","19,565","15,118","14,679","10,672","","","550","","2,814,175"
"2016","COLUMBIA_RIVER.pdf","","value","6,599,015","2,248,119","526,615","309,983","93,637","66,109","66,117","48,703","","","189","","9,958,487"
"2016","COLUMBIA_RIVER.pdf","","landings","","","","3","","","","","","","","","3"
"2016","COLUMBIA_RIVER.pdf","","value","","","","2","","","","","","","","","2"
"2016","COLUMBIA_RIVER.pdf","","landings","5","123","92","271","942","920","516","204","312","323","372","132","4,212"
"2016","COLUMBIA_RIVER.pdf","","value","15","369","276","631","1,537","1,840","1,032","408","624","646","744","264","8,386"
"2016","COLUMBIA_RIVER.pdf","","landings","","","","609,560","1,743,366","3,446,890","1,362,637","1,209,853","1,832,740","1,039,107","164,194","","11,408,347"
"2016","COLUMBIA_RIVER.pdf","","value","","","","485,303","1,343,909","2,613,218","905,125","883,177","1,293,583","858,040","138,292","","8,520,647"
"2016","COLUMBIA_RIVER.pdf","","landings","4,903","9,812","2,184","2,358","419,644","241,514","3,059","3,969","2,107","80","2,300","2,168","694,098"
"2016","COLUMBIA_RIVER.pdf","","value","4,695","11,091","2,239","2,358","191,127","111,357","3,184","4,111","2,084","80","2,416","2,345","337,087"
"2016","COLUMBIA_RIVER.pdf","","landings","867","1,185","1,326","2,010","2,544","2,639","1,305","923","947","80","249","224","14,299"
"2016","COLUMBIA_RIVER.pdf","","value","867","1,185","1,326","2,010","2,544","2,650","1,305","923","947","80","249","228","14,314"
"2016","COLUMBIA_RIVER.pdf","","landings","3,754","8,557","857","348","1,243","4,146","1,398","1,801","427","","1,161","1,652","25,344"
"2016","COLUMBIA_RIVER.pdf","","value","3,546","9,770","912","348","1,374","3,079","1,523","1,981","466","","1,277","1,817","26,093"
"2016","COLUMBIA_RIVER.pdf","","landings","282","37","1","","","","356","1,245","733","","890","292","3,836"
"2016","COLUMBIA_RIVER.pdf","","value","282","37","1","","","","356","1,207","671","","890","300","3,744"
"2016","COLUMBIA_RIVER.pdf","","landings","","","","","79","","","","","","","","79"
"2016","COLUMBIA_RIVER.pdf","","value","","","","","79","","","","","","","","79"
"2016","COLUMBIA_RIVER.pdf","","landings","","33","","","","","","","","","","","33"
"2016","COLUMBIA_RIVER.pdf","","value","","99","","","","","","","","","","","99"
"2016","COLUMBIA_RIVER.pdf","","landings","","","","","415,778","234,729","","","","","","","650,507"
"2016","COLUMBIA_RIVER.pdf","","value","","","","","187,130","105,628","","","","","","","292,758"
"2016","COLUMBIA_RIVER.pdf","Total","landings","2,258,292","1,156,212","561,611","1,433,795","2,444,348","4,214,808","2,178,000","1,826,963","2,842,397","1,495,674","517,697","494,711","21,424,508"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","landings",NA,"173","1,739","3,972","14,393","17,271","63,829","35,169","17,721","13,885",NA,"1,417","169,569"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","value",NA,"370","3,942","15,876","60,150","92,430","103,943","78,773","46,743","24,645",NA,"3,547","430,419"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","Cabezon","landings",NA,NA,"5","2","619","763","612","882","1,134","311",NA,"8","4,336"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","value",NA,NA,"11","5","2,472","3,074","2,448","3,513","4,338","1,239",NA,"18","17,118"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","Cod, Pacific","landings",NA,NA,"","4","","","","","","",NA,"","4"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","value",NA,NA,"","8","","","","","","",NA,"","8"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","Flounder, arrowtooth","landings",NA,NA,"","","","5","","","","",NA,"","5"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","value",NA,NA,"","","","1","","","","",NA,"","1"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","Greenling sp.","landings",NA,NA,"3","5","28","22","15","33","21","14",NA,"","141"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","value",NA,NA,"7","11","127","104","67","160","100","59",NA,"","635"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","Halibut, Pacific","landings",NA,NA,"","","","2,441","1,010","","18","",NA,"","3,469"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","value",NA,NA,"","","","13,917","5,609","","112","",NA,"","19,638"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","Irish Lord, red","landings",NA,NA,"","","","","","2","2","",NA,"","4"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","value",NA,NA,"","","","","","9","9","",NA,"","18"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","Lingcod","landings",NA,NA,"93","214","3,925","2,042","1,878","2,491","2,164","266",NA,"68","13,141"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","value",NA,NA,"220","507","10,241","5,650","5,005","7,047","6,386","919",NA,"182","36,157"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","Rockfish, black","landings",NA,"51","1,627","1,173","3,112","1,786","4,180","2,331","4,007","722",NA,"668","19,657"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","value",NA,"115","3,679","2,640","6,933","3,926","9,319","5,184","8,936","1,609",NA,"1,490","43,831"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","Rockfish, blue","landings",NA,NA,"8","10","34","2","52","7","157","2",NA,"3","275"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","value",NA,NA,"18","23","76","4","115","16","352","4",NA,"7","615"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","Rockfish, copper","landings",NA,NA,"","","8","4","","4","","",NA,"7","23"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","value",NA,NA,"","","25","8","","9","","",NA,"16","58"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","Rockfish, darkblotched","landings",NA,NA,"","3","","","","","","",NA,"","3"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","value",NA,NA,"","6","","","","","","",NA,"","6"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","Rockfish, quillback","landings",NA,NA,"3","","3","13","7","14","","",NA,"","40"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","value",NA,NA,"7","","7","28","16","30","","",NA,"","88"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","Rockfish, Rougheye/blacks","landings",NA,NA,"","","","","","","","120",NA,"","120"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","","value",NA,NA,"","","","","","","","210",NA,"","210"
"2016","GEARHART-SEASIDE-CANNON-BEACH-GARIBALDI-NEHALEM-BAY.pdf","Rockfish, Shelf","landings",NA,NA,"","","","2","","","","",NA,"","2"
