"CRAB_YEAR","AGENCY_CODE","PACFIN_GROUP_PORT_CODE","PORT_DESCRIPTION","NOV_ROUND_WEIGHT_MTONS","NOV_ROUND_WEIGHT_PPP","NOV_EXVESSEL_REVENUE","NOV_CONFIDENTIAL_FLAG","DEC_ROUND_WEIGHT_MTONS","DEC_ROUND_WEIGHT_PPP","DEC_EXVESSEL_REVENUE","DEC_CONFIDENTIAL_FLAG","JAN_ROUND_WEIGHT_MTONS","JAN_ROUND_WEIGHT_PPP","JAN_EXVESSEL_REVENUE","JAN_CONFIDENTIAL_FLAG","FEB_ROUND_WEIGHT_MTONS","FEB_ROUND_WEIGHT_PPP","FEB_EXVESSEL_REVENUE","FEB_CONFIDENTIAL_FLAG","MAR_ROUND_WEIGHT_MTONS","MAR_ROUND_WEIGHT_PPP","MAR_EXVESSEL_REVENUE","MAR_CONFIDENTIAL_FLAG","APR_ROUND_WEIGHT_MTONS","APR_ROUND_WEIGHT_PPP","APR_EXVESSEL_REVENUE","APR_CONFIDENTIAL_FLAG","MAY_ROUND_WEIGHT_MTONS","MAY_ROUND_WEIGHT_PPP","MAY_EXVESSEL_REVENUE","MAY_CONFIDENTIAL_FLAG","JUN_ROUND_WEIGHT_MTONS","JUN_ROUND_WEIGHT_PPP","JUN_EXVESSEL_REVENUE","JUN_CONFIDENTIAL_FLAG","JUL_ROUND_WEIGHT_MTONS","JUL_ROUND_WEIGHT_PPP","JUL_EXVESSEL_REVENUE","JUL_CONFIDENTIAL_FLAG","AUG_ROUND_WEIGHT_MTONS","AUG_ROUND_WEIGHT_PPP","AUG_EXVESSEL_REVENUE","AUG_CONFIDENTIAL_FLAG","SEP_ROUND_WEIGHT_MTONS","SEP_ROUND_WEIGHT_PPP","SEP_EXVESSEL_REVENUE","SEP_CONFIDENTIAL_FLAG","OCT_ROUND_WEIGHT_MTONS","OCT_ROUND_WEIGHT_PPP","OCT_EXVESSEL_REVENUE","OCT_CONFIDENTIAL_FLAG","TOTAL_ROUND_WEIGHT_MTONS","TOTAL_ROUND_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"1994","C","SFA","SAN FRANCISCO AREA PORTS",55.71,1.91,234027,"",22.14,1.61,78482,"",29.73,1.48,97060,"",34.3,1.58,119803,"",20.01,2.01,88474,"",13.09,2.01,58045,"",4.56,2.08,20937,"",4.43,2.15,20944,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",183.97,1.77,717773,""
"1994","C","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",,,,"*",.68,1.56,2336,"",,,,"*",,,,"*",,,,"*",0,0,0,"",.97,2.42,5163,"",1.44,1.81,5750,"",0,0,0,"",,,,"*",0,0,0,"",3.09,1.95,13248,"*"
"1994","O","BRA","BROOKINGS AREA PORTS",0,0,0,"",196.3,1.19,514579,"",80.99,1.2,214588,"",19.64,1.45,62988,"",17.46,1.74,67072,"",6.9,1.76,26790,"",4.06,1.7,15171,"",2.11,1.7,7897,"",3.2,1.75,12388,"",4.57,1.69,16973,"",,,,"*",0,0,0,"",335.23,1.27,938445,"*"
"1994","O","CBA","COOS BAY AREA PORTS",3.99,1.41,12423,"",484.96,1.2,1280338,"",101.46,1.17,261016,"",14.59,1.39,44843,"",29.55,1.64,106916,"",12.1,1.64,43653,"",17.06,1.66,62572,"",22.08,1.6,78089,"",70.91,1.41,220186,"",62.17,1.43,196494,"",11.36,1.75,43926,"",9.57,1.67,35338,"",839.79,1.29,2385794,""
"1994","O","CLO","COLUMBIA RIVER PORTS (OREGON)",0,0,0,"",1201.62,1.12,2970760,"",582.38,1.13,1454846,"",134.64,1.24,368742,"",99.93,1.38,304063,"",33.7,1.49,110495,"",18.38,1.5,60938,"",,,,"*",,,,"*",,,,"*",0,0,0,"",0,0,0,"",2070.67,1.15,5269844,"*"
"1994","O","NPA","NEWPORT AREA PORTS",1.71,1.81,6788,"",701.21,1.18,1822864,"",192.75,1.15,489523,"",60.49,1.26,168402,"",44.62,1.42,139429,"",17.57,1.66,64362,"",26.38,1.54,89404,"",50.68,1.45,161737,"",80.13,1.46,257735,"",62.39,1.44,197974,"",6.63,2.03,29702,"",11.05,1.73,42174,"",1255.6,1.25,3470094,""
"1994","O","TLA","TILLAMOOK AREA PORTS",,,,"*",54.89,1.2,144669,"",43.12,1.2,113789,"",10.81,1.27,30333,"",19.76,1.34,58461,"",8.39,1.42,26229,"",9.46,1.53,31944,"",7.49,1.58,26091,"",7.63,1.61,27012,"",6.78,1.59,23723,"",0,0,0,"",,,,"*",168.34,1.3,482252,"*"
"1994","O","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,0,0,"*"
"1994","W","CLW","COLUMBIA RIVER PORTS (WASHINGTON)",0,0,0,"",669.72,1.16,1714205,"",422.76,1.14,1064263,"",115.2,1.28,324514,"",91.22,1.42,285421,"",52.46,1.45,167480,"",23.81,1.51,79450,"",7.64,1.47,24722,"",,,,"*",22.83,1.51,75886,"",39.3,1.51,130617,"",0,0,0,"",1444.93,1.21,3866557,"*"
"1994","W","CWA","WASHINGTON COASTAL PORTS",,,,"*",3146.75,1.09,7585631,"",2059.01,1.13,5127625,"",543.15,1.3,1560265,"",385.6,1.44,1225152,"",222.74,1.54,753885,"",137.22,1.66,501231,"",110.08,1.64,397623,"",99.75,1.59,348621,"",109.84,1.55,375405,"",63.38,1.54,215789,"",,,,"*",6877.54,1.19,18091227,"*"
"1994","W","NPS","NORTH PUGET SOUND PORTS",115.72,1.32,335888,"",289.89,1.1,705564,"",103.27,1.12,254922,"",64.58,1.38,195835,"",80.89,1.44,257464,"",35.96,1.45,114859,"",1.09,1.97,4738,"",32.2,1.41,100143,"",75.78,1.42,238034,"",39.62,1.68,146327,"",29.92,2.11,139119,"",866.57,1.59,3040910,"",1735.49,1.45,5533803,""
"1994","W","SPS","SOUTH PUGET SOUND PORTS",13.97,1.46,45063,"",53.94,1.09,129800,"",44.13,1.18,115153,"",37.2,1.54,126098,"",59.31,1.58,207209,"",27.82,1.66,101770,"",,,,"*",16.68,1.78,65578,"",11.15,1.7,41687,"",12.07,1.76,46746,"",3.24,1.92,13706,"",53.12,1.67,195498,"",332.63,1.48,1088309,"*"
"1994","W","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"*"
"1995","C","BDA","BODEGA BAY AREA PORTS",118,1.47,382926,"",270.25,1.49,887998,"",35.19,1.84,142450,"",79.55,1.98,346368,"",35.74,1.97,155595,"",22.4,2.04,100971,"",29.91,2.25,148442,"",24.65,2.31,125411,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",615.7,1.69,2290162,""
"1995","C","BGA","FORT BRAGG AREA PORTS",,,,"*",136.36,1.39,418797,"",82.66,1.79,326127,"",125.12,1.99,548967,"",45.5,2.02,203119,"",25.51,2.12,119381,"",23.22,2.07,106031,"",8.68,2.16,41443,"",6.37,2.24,31425,"",0,0,0,"",0,0,0,"",0,0,0,"",453.42,1.8,1795289,"*"
"1995","C","CA2","OTHER OR UNKNOWN CALIFORNIA PORTS",0,0,0,"",2.17,1.39,6680,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",2.17,1.39,6680,"*"
"1995","C","CCA","CRESCENT CITY AREA PORTS",,,,"*",2125.65,1.4,6564371,"",249.17,1.67,918858,"",132.51,1.99,581801,"",23.33,2,102870,"",22.07,2,97372,"",14.62,2,64484,"",2.51,1.98,10990,"",,,,"*",0,0,0,"",0,0,0,"",,,,"*",2569.88,1.47,8340746,"*"
"1995","C","ERA","EUREKA AREA PORTS",0,0,0,"",1146.89,1.39,3503173,"",178.52,1.73,679810,"",124.13,1.98,542960,"",27.89,2.01,123419,"",28.63,2.1,132321,"",26.51,1.98,115660,"",5.46,1.99,23995,"",3.79,2.02,16932,"",0,0,0,"",0,0,0,"",0,0,0,"",1541.82,1.51,5138269,""
"1995","C","LAA","LOS ANGELES AREA PORTS",0,0,0,"",0,0,0,"",,,,"*",.95,1.92,4039,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",.95,1.92,4039,"*"
"1995","C","MNA","MONTEREY AREA PORTS",6.18,2.04,27742,"",33.41,1.61,118701,"",3.68,1.99,16199,"",13.07,2.09,60150,"",9.62,2.4,50951,"",4.73,2.45,25516,"",.8,2.49,4366,"",1.04,2.76,6355,"",.27,2.53,1480,"",0,0,0,"",0,0,0,"",0,0,0,"",72.81,1.94,311461,""
"1995","C","MRA","MORRO BAY AREA PORTS",4.84,2.6,27794,"",4.38,2.23,21544,"",2,2.43,10700,"",4.55,2.44,24445,"",1.19,2.58,6770,"",7.49,2.69,44437,"",2.59,2.71,15473,"",.88,2.48,4783,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",27.91,2.53,155945,""
"1995","C","SBA","SANTA BARBARA AREA PORTS",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"1995","C","SDA","SAN DIEGO AREA PORTS",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"*"
"1995","C","SFA","SAN FRANCISCO AREA PORTS",93.83,1.49,308046,"",348.3,1.52,1165724,"",67.51,1.91,284363,"",121.99,1.99,535334,"",53.19,2.14,251322,"",23.95,2.38,125664,"",12.43,2.38,65221,"",4.32,2.7,25732,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",725.51,1.73,2761407,""
"1995","C","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",,,,"*",0,0,0,"",,,,"*",,,,"*",0,0,0,"*"
"1995","O","BRA","BROOKINGS AREA PORTS",0,0,0,"",596.16,1.4,1841665,"",134.79,1.69,502041,"",129.84,2,573014,"",35.05,2.01,155085,"",16.4,2.02,73226,"",13.47,2.03,60277,"",8.75,2.04,39397,"",8.85,2.02,39486,"",4.04,1.98,17659,"",0,0,0,"",0,0,0,"",947.36,1.58,3301850,""
"1995","O","CBA","COOS BAY AREA PORTS",3.99,1.67,14726,"",625.2,1.4,1929580,"",222.92,1.67,820706,"",123.25,2,543345,"",94.88,2,418372,"",39.17,2,172856,"",29.33,1.99,128675,"",23.92,1.98,104518,"",59.84,1.7,224454,"",66.04,1.51,220481,"",8.79,1.58,30723,"",3.85,1.68,14302,"",1301.19,1.61,4622736,""
"1995","O","CLO","COLUMBIA RIVER PORTS (OREGON)",0,0,0,"",494.86,1.39,1521451,"",1093.09,1.62,3911047,"",487.09,1.99,2141936,"",217.93,2,960253,"",69.56,2.01,307683,"",46.59,2.01,205972,"",26.53,1.9,111300,"",16.16,1.87,66737,"",6.61,1.79,26098,"",0,0,0,"",0,0,0,"",2458.43,1.71,9252477,""
"1995","O","NPA","NEWPORT AREA PORTS",1.44,1.87,5942,"",1024.28,1.41,3177355,"",440.92,1.7,1647996,"",257.82,1.99,1131318,"",105.01,2,462465,"",29.35,2.01,130167,"",21.79,1.99,95590,"",14.64,2.02,65329,"",34.5,1.79,136277,"",15.5,1.73,59003,"",.56,2.17,2683,"",1.34,2.24,6618,"",1947.16,1.61,6920743,""
"1995","O","TLA","TILLAMOOK AREA PORTS",0,0,0,"",32.21,1.39,98924,"",50.11,1.69,187210,"",34.71,1.99,152380,"",26.03,1.99,114256,"",17.7,1.98,77176,"",9.22,1.99,40430,"",10.42,1.97,45384,"",9.39,1.96,40460,"",4.14,1.96,17900,"",,,,"*",,,,"*",193.93,1.81,774121,"*"
"1995","O","XXX","WITHHELD FOR CONFIDENTIALITY**",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",,,,"*",0,0,0,"*"
"1995","W","CLW","COLUMBIA RIVER PORTS (WASHINGTON)",0,0,0,"",354.09,1.4,1091938,"",627.11,1.64,2268029,"",349.96,2.01,1548443,"",132.22,2.02,589245,"",76.2,2.03,341698,"",27.31,2.03,122517,"",12.94,2,56958,"",14.57,1.88,60434,"",42.23,1.54,142906,"",45.46,1.47,147287,"",0,0,0,"",1682.09,1.72,6369455,""
"1995","W","CWA","WASHINGTON COASTAL PORTS",0,0,0,"",1435.7,1.4,4439446,"",2926.81,1.61,10384755,"",940.53,2,4156669,"",429.74,2.02,1917147,"",280.93,2.17,1342625,"",202.78,2.11,941580,"",164.45,2.16,782724,"",93.73,1.96,404583,"",44.05,1.79,173635,"",11.68,1.88,48510,"",0,0,0,"",6530.42,1.71,24591674,""
"1995","W","NPS","NORTH PUGET SOUND PORTS",246.6,1.64,893615,"",198.21,1.49,650557,"",274.15,1.69,1018617,"",181.28,2.04,815118,"",138.85,2.06,630216,"",58.1,2.02,258349,"",1.66,2.1,7673,"",39.01,1.66,142618,"",73.27,1.63,262845,"",225.13,1.49,737334,"",81.89,1.68,302891,"",697.96,1.41,2170722,"",2216.1,1.62,7890554,""
"1995","W","SPS","SOUTH PUGET SOUND PORTS",34.6,1.78,135931,"",24.01,1.66,88125,"",70.01,1.73,267748,"",46.85,2.12,219213,"",29.43,2.22,143934,"",41.6,2.33,213942,"",27.41,2.3,139117,"",21.75,2.33,111701,"",11.54,2.08,52944,"",22.87,1.61,81102,"",13.72,1.81,54775,"",96.34,1.49,316010,"",440.13,1.88,1824543,""
"1996","C","BDA","BODEGA BAY AREA PORTS",186.73,1.48,608527,"",46.88,1.55,159980,"",15.19,1.37,45931,"",18.67,1.47,60383,"",18.26,1.63,65423,"",8.45,1.81,33743,"",9.3,1.71,35000,"",18.07,1.86,74295,"",2.94,2.13,13796,"",0,0,0,"",0,0,0,"",0,0,0,"",324.49,1.53,1097077,""
"1996","C","BGA","FORT BRAGG AREA PORTS",,,,"*",41.02,1.38,124482,"",52.99,1.16,135916,"",23.28,1.32,67758,"",14.81,1.56,50893,"",6.44,1.71,24264,"",8.77,1.84,35484,"",8.91,2.02,39762,"",4.03,2.04,18069,"",0,0,0,"",0,0,0,"",0,0,0,"",160.24,1.41,496628,"*"
"1996","C","CA2","OTHER OR UNKNOWN CALIFORNIA PORTS",0,0,0,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"1996","C","CCA","CRESCENT CITY AREA PORTS",0,0,0,"",1126.97,1.25,3105498,"",1773.25,1.16,4524306,"",450.42,1.32,1308316,"",153.91,1.58,535445,"",73.9,1.77,288410,"",72.83,1.79,287041,"",29.32,1.93,124915,"",7.82,2.01,34590,"",0,0,0,"",0,0,0,"",0,0,0,"",3688.42,1.26,10208522,""
"1996","C","ERA","EUREKA AREA PORTS",,,,"*",627.12,1.23,1707463,"",934.35,1.16,2381312,"",259.12,1.33,756954,"",93.31,1.54,316764,"",74.2,1.66,271349,"",76.93,1.72,291925,"",34.68,2,152808,"",12.02,1.87,49637,"",0,0,0,"",0,0,0,"",0,0,0,"",2111.73,1.27,5928213,"*"
"1996","C","LAA","LOS ANGELES AREA PORTS",0,0,0,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",,,,"*",0,0,0,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"*"
"1996","C","MNA","MONTEREY AREA PORTS",35.61,1.51,118258,"",10.74,1.92,45555,"",1.47,2.03,6572,"",.9,2.09,4152,"",1.21,2.3,6118,"",1.04,2.27,5199,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",50.97,1.65,185854,"*"
"1996","C","MRA","MORRO BAY AREA PORTS",1.04,2.31,5273,"",.38,2.37,1964,"",.61,2.13,2848,"",1.28,2.23,6294,"",1.75,2.08,8004,"",1.96,2.54,10959,"",3.14,2.62,18116,"",1.19,2.57,6758,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",11.34,2.41,60216,""
"1996","C","SBA","SANTA BARBARA AREA PORTS",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",,,,"*",,,,"*",0,0,0,"",,,,"*",0,0,0,"*"
"1996","C","SDA","SAN DIEGO AREA PORTS",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"1996","C","SFA","SAN FRANCISCO AREA PORTS",273.93,1.54,929217,"",114.08,1.78,448308,"",41.07,1.48,134239,"",40.13,1.66,146675,"",35.66,1.79,140416,"",17.73,1.98,77540,"",9.92,2.14,46772,"",10.58,2.27,52975,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",543.1,1.65,1976142,"*"
"1996","C","XXX","WITHHELD FOR CONFIDENTIALITY**",2.82,1.55,9633,"",.36,1.28,1009,"",,,,"*",0,0,0,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",3.18,1.52,10643,"*"
"1996","O","BRA","BROOKINGS AREA PORTS",0,0,0,"",369.83,1.25,1022401,"",882.62,1.16,2259611,"",262.03,1.32,761773,"",102.53,1.45,327387,"",58.76,1.57,203048,"",48.81,1.62,173969,"",29.94,1.72,113212,"",21.07,1.72,80058,"",8.72,1.72,33080,"",0,0,0,"",0,0,0,"",1784.32,1.26,4974538,""
"1996","O","CBA","COOS BAY AREA PORTS",1.45,1.64,5250,"",261.04,1.26,724300,"",380.16,1.16,971281,"",173.77,1.32,504647,"",79.09,1.43,249414,"",47.43,1.51,158243,"",49.38,1.59,172643,"",30.66,1.69,113958,"",34.77,1.71,131000,"",29.6,1.67,109103,"",.14,1.71,537,"",.51,1.85,2097,"",1088,1.31,3142474,""
"1996","O","CLO","COLUMBIA RIVER PORTS (OREGON)",0,0,0,"",,,,"*",1753.66,1.15,4439573,"",520.54,1.3,1495076,"",246.74,1.43,778250,"",86.64,1.69,322465,"",59.46,1.71,224652,"",22.79,1.81,90947,"",11.27,1.71,42419,"",6.76,1.69,25243,"",0,0,0,"",0,0,0,"",2707.88,1.24,7418623,"*"
"1996","O","NPA","NEWPORT AREA PORTS",.7,2.24,3484,"",672.04,1.26,1873619,"",785.45,1.17,2018717,"",405.89,1.32,1177590,"",97.59,1.45,311864,"",56.27,1.6,198039,"",38.75,1.71,146332,"",21.96,1.79,86673,"",16.78,1.8,66641,"",9.41,1.85,38301,"",.69,2.02,3075,"",1.37,2.1,6352,"",2106.92,1.28,5930686,""
"1996","O","TLA","TILLAMOOK AREA PORTS",,,,"*",45.68,1.28,128665,"",132.58,1.16,338106,"",63.77,1.31,184631,"",35.72,1.42,111885,"",13.01,1.58,45443,"",15.43,1.7,57772,"",11.92,1.84,48267,"",11.37,1.86,46500,"",7.31,1.69,27238,"",,,,"*",,,,"*",336.8,1.33,988507,"*"
"1996","O","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",,,,"*",0,0,0,"*"
"1996","W","CLW","COLUMBIA RIVER PORTS (WASHINGTON)",0,0,0,"",,,,"*",915.3,1.16,2331931,"",232.23,1.31,668268,"",119.62,1.47,387973,"",27.45,1.7,102766,"",44.28,1.72,167450,"",13.88,1.72,52565,"",9.43,1.68,34949,"",23.38,1.3,66871,"",31.41,1.24,85621,"",,,,"*",1416.99,1.25,3898394,"*"
"1996","W","CWA","WASHINGTON COASTAL PORTS",,,,"*",269.96,1.12,669505,"",3617.1,1.15,9186082,"",1186.73,1.31,3429768,"",546.37,1.52,1829398,"",180.95,1.92,767347,"",126.16,1.96,545643,"",49.27,2.06,223594,"",32.49,1.59,113558,"",26.67,1.67,97926,"",14.15,1.78,55400,"",56.05,1.64,202446,"",6105.88,1.27,17120668,"*"
"1996","W","NPS","NORTH PUGET SOUND PORTS",455.14,1.26,1268776,"",194.02,1.35,579081,"",184.49,1.22,497575,"",197.37,1.36,592428,"",131.74,1.55,450868,"",55.1,1.87,227734,"",11.16,1.93,47442,"",11.78,1.83,47592,"",225.58,1.32,657121,"",268.27,1.46,862894,"",173.56,1.53,584918,"",617.95,1.56,2126600,"",2526.15,1.43,7943032,""
"1996","W","SPS","SOUTH PUGET SOUND PORTS",59.47,1.41,184450,"",37.25,1.54,126500,"",109.77,1.24,299693,"",38.36,1.44,121773,"",24.81,1.61,88005,"",17.5,1.94,74740,"",10.53,2.01,46571,"",,,,"*",8.95,1.47,28942,"",13.66,1.51,45346,"",21.67,1.72,82008,"",66.56,1.73,253687,"",408.53,1.5,1351714,"*"
"1996","W","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"*"
"1997","C","BDA","BODEGA BAY AREA PORTS",114.04,1.97,496297,"",46.38,1.82,186127,"",35.59,2.46,193161,"",16.02,3.06,108048,"",13.34,3.47,102116,"",6.52,3.59,51658,"",13.1,3.45,99557,"",13.29,3.3,96656,"",4.29,2.5,23604,"",0,0,0,"",0,0,0,"",,,,"*",262.56,2.34,1357224,"*"
"1997","C","BGA","FORT BRAGG AREA PORTS",0,0,0,"",21.64,1.72,81927,"",24.92,2.32,127657,"",11.01,2.77,67241,"",5.75,2.98,37801,"",2.37,3.04,15856,"",3.5,3.2,24664,"",2.07,3.29,15005,"",1.75,2.9,11172,"",0,0,0,"",0,0,0,"",0,0,0,"",72.99,2.37,381324,""
"1997","C","CCA","CRESCENT CITY AREA PORTS",0,0,0,"",292.71,1.63,1050354,"",57.09,2.13,268553,"",14.11,2.51,78052,"",3.24,2.97,21250,"",4.76,3.26,34201,"",4.34,3.33,31894,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",376.26,1.79,1484302,"*"
"1997","C","ERA","EUREKA AREA PORTS",,,,"*",355.9,1.65,1296297,"",93.73,2.32,480406,"",35.99,2.71,215382,"",9.84,3.01,65221,"",26.13,3.23,185782,"",13.45,3.43,101680,"",2.61,3.27,18775,"",2.43,2.58,13843,"",0,0,0,"",0,0,0,"",,,,"*",540.08,2,2377385,"*"
"1997","C","LAA","LOS ANGELES AREA PORTS",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",,,,"*",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"*"
"1997","C","MNA","MONTEREY AREA PORTS",4.65,2.09,21421,"",5.85,2.06,26532,"",4.04,2.51,22341,"",4.5,2.78,27580,"",4.04,3.27,29089,"",3.09,3.79,25781,"",1.4,3.83,11840,"",1.11,3.63,8880,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",28.67,2.74,173464,""
"1997","C","MRA","MORRO BAY AREA PORTS",.54,2.21,2649,"",.57,2.38,2989,"",,,,"*",,,,"*",,,,"*",.6,4.26,5626,"",,,,"*",1.05,4.43,10303,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",2.77,3.54,21567,"*"
"1997","C","SBA","SANTA BARBARA AREA PORTS",,,,"*",0,0,0,"",,,,"*",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"1997","C","SDA","SAN DIEGO AREA PORTS",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"1997","C","SFA","SAN FRANCISCO AREA PORTS",207.62,1.96,895692,"",113.86,1.79,450451,"",88.91,2.48,486989,"",42.08,2.78,257766,"",20.25,3.45,154019,"",18.64,3.93,161473,"",16.88,3.83,142548,"",14.11,3.66,114000,"",,,,"*",0,0,0,"",0,0,0,"",,,,"*",522.34,2.31,2662939,"*"
"1997","C","XXX","WITHHELD FOR CONFIDENTIALITY**",.4,1.89,1673,"",0,0,0,"",,,,"*",.27,3.21,1912,"",,,,"*",0,0,0,"",,,,"*",,,,"*",3.72,2.84,23354,"",0,0,0,"",,,,"*",3.72,1.95,16027,"",8.12,2.4,42966,"*"
"1997","O","BRA","BROOKINGS AREA PORTS",0,0,0,"",231.23,1.66,845908,"",79.89,2.1,370501,"",19.32,2.57,109660,"",11,3.05,73903,"",8.06,3.24,57674,"",4.99,2.98,32815,"",3.21,2.89,20411,"",3.34,2.52,18521,"",6.12,2.37,31963,"",0,0,0,"",0,0,0,"",367.15,1.93,1561355,""
"1997","O","CBA","COOS BAY AREA PORTS",.22,1.84,880,"",306.16,1.65,1110413,"",123.92,2.14,583492,"",35.65,2.57,202105,"",18.94,3.06,127877,"",16.77,3.25,120068,"",12.04,3.18,84523,"",9.16,2.78,56188,"",45.09,2.13,212112,"",46.86,1.75,181108,"",.07,2.83,427,"",.25,2.32,1302,"",615.13,1.98,2680494,""
"1997","O","CLO","COLUMBIA RIVER PORTS (OREGON)",0,0,0,"",835.13,1.61,2968836,"",199.1,2.11,925916,"",61.4,2.61,353658,"",18.91,3.1,129295,"",22.76,3.14,157456,"",13.63,3.09,92830,"",8.71,2.98,57247,"",6.26,2.59,35749,"",1.3,2.46,7080,"",0,0,0,"",0,0,0,"",1167.21,1.84,4728066,""
"1997","O","NPA","NEWPORT AREA PORTS",.82,2.16,3892,"",643.98,1.63,2310122,"",167.77,2.12,782605,"",43.27,2.54,242676,"",17.21,2.95,112030,"",15.88,3.34,116914,"",12.22,3.25,87554,"",7.86,3.18,55050,"",11.51,3.02,76556,"",8.6,2.87,54455,"",,,,"*",,,,"*",929.11,1.88,3841854,"*"
"1997","O","TLA","TILLAMOOK AREA PORTS",,,,"*",64.33,1.7,241785,"",25.31,2.09,116612,"",10.3,2.58,58595,"",5.34,2.95,34738,"",5.01,2.98,32852,"",3.36,2.93,21704,"",2.11,2.93,13632,"",1.94,2.99,12822,"",1.3,2.93,8385,"",0,0,0,"",0,0,0,"",118.99,2.06,541123,"*"
"1997","O","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",,,,"*",0,0,0,"*"
"1997","W","CLW","COLUMBIA RIVER PORTS (WASHINGTON)",,,,"*",475.1,1.64,1718104,"",104.88,2.14,493888,"",37.5,2.68,221657,"",13.49,3.35,99633,"",14.44,3.47,110493,"",9.15,3.28,66102,"",,,,"*",2.7,2.85,16933,"",5.34,2.64,31065,"",15.74,2.17,75402,"",,,,"*",678.34,1.89,2833277,"*"
