"year","filename","area","port","EUREKA","X","X.1","CRESCENT.CITY","TRINIDAD","SHELTER.COVE","SAN.FRANCISCO","PRINCETON.HALF.MOON","BERKELEY","ALAMEDA","ALL.OTHER.PORTS","MONTEREY","MOSS.LANDING","SANTA.CRUZ","VENTURA","SANTA.BARBARA.HARBOR","OXNARD","TERMINAL.ISLAND","SAN.PEDRO","DANA.POINT","NEWPORT.BEACH","LONG.BEACH","REDONDO.BEACH","AVALON","WILMINGTON","BODEGA.BAY","FORT.BRAGG","POINT.ARENA","ALBION","X.2","MORRO.BAY","AVILA.PORT.SAN.LUIS","SAN.SIMEON","SAN.DIEGO","MISSION.BAY","OCEANSIDE"
2017,"Table 20PUB.pdf",NA,NA,NA,"25","$0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mackerel, unspecified.....................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"10","$0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bonito, Pacific...................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"41,797","$531,394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REDONDO BEACH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"16,868","$316,450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lobster, California spiny.................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"179,232","$72,092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mackerel, Pacific..............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"2,005","$3,636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sea urchin, red..................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"2,361","$3,597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, yellow rock..............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"1,590","$3,398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mackerel, unspecified.....................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"3,190","$2,552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Whelk, Kellet's...................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"329","$1,915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halibut, California.............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"151","$1,880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sea hare.............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"326","$1,304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sablefish.............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"1,177","$1,173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, spider........................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"159","$1,113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thornyhead, shortspine..................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"757","$606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Squid, market.....................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"194","$582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, blackgill............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"136","$414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yellowtail............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"106","$325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scorpionfish, California...................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"211","$284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Whitefish, ocean...............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"146","$221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, red rock....................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"207","$166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish, unspecified..............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"50","$150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, gopher...............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"77","$135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shark, thresher..................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"30","$100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lingcod................................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"22","$66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thornyhead, longspine...................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"30","$60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, group red..........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"52","$55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shark, shortfin mako........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"17","$51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, aurora................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"30","$50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, bocaccio..........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"21","$46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smelts, true........................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"81","$41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mackerel, jack....................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"10","$30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sheephead, California.....................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"116","$0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Octopus, unspecified......................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"209,681","$412,490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARINA DEL REY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"13,784","$259,129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lobster, California spiny.................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"11,008","$2,873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anchovy, northern............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"5,672","$2,836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Squid, market.....................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"511","$511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, vermilion...........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"101","$503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halibut, California.............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"354","$354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, bocaccio..........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"182","$181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, greenspotted...................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"86","$86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, flag.....................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"50","$50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lingcod................................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"30","$30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, starry.................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"30","$30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sanddab..............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"13","$13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, greenstriped....................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"13","$13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, chilipepper.......................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"10","$10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, speckled...........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"6","$6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sole, petrale.......................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"3","$3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, squarespot......................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"2","$2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, honeycomb......................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"1","$1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, widow................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"31,856","$266,630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AVALON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"5,066","$98,827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lobster, California spiny.................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"9,948","$93,406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swordfish............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"1,578","$4,042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yellowtail............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"1,336","$2,937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sea urchin, red..................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"461","$2,608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halibut, California.............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"488","$1,669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sanddab..............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"201","$1,407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thornyhead, shortspine..................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"203","$1,015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seabass, white.................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"122","$610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tuna, bluefin......................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"330","$330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prawn, spot........................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"164","$328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shark, thresher..................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"156","$156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shark, shortfin mako........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"251","$126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Squid, market.....................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"34","$102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thornyhead, longspine...................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"73","$69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, king............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"46","$46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, box.............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"35","$35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, red rock....................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"6","$15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sole, Dover.........................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"2","$4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, aurora................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"32","$0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Escolar................................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"20,531","$207,731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOS ANGELES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"4,692","$28,149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sea cucumber, warty.......................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"405","$3,405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halibut, California.............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"177","$692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yellowtail............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"3","$0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barracuda, California.......................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"5,276","$32,246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SANTA MONICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"2,843","$15,479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swordfish............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"472","$8,487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lobster, California spiny.................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"321","$2,078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Louvar..................................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"142","$568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sablefish.............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"157","$471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, blackgill............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"37","$296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thornyhead, shortspine..................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"9","$27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thornyhead, longspine...................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"5","$10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sole, Dover.........................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"3,986","$27,415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HERMOSA BEACH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"1,289","$24,130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lobster, California spiny.................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 20PUB.pdf",NA,NA,NA,"417","$667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, rock unspecified....................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
