year,filename,port_complex,area,category,species,check,January,February,March,April,May,June,July,August,September,October,November,December,Total
2005,landings05_table11.pdf,Monterey,Other Waters,Fishes,"Surfperch, unspecified",,0,0,0,0,4,3,2,5,0,0,0,0,13
2005,landings05_table11.pdf,Monterey,Other Waters,Fishes,"Surfperch, walleye",,0,0,0,0,0,0,0,0,0,0,8,22,30
2005,landings05_table11.pdf,Monterey,Other Waters,Fishes,Swordfish,,0,0,0,0,0,0,0,0,0,"6,799","25,850","13,611","46,260"
2005,landings05_table11.pdf,Monterey,Other Waters,Fishes,"Thornyhead, longspine",,"18,372","10,894","4,232","6,014","1,799","3,407","3,856","3,873","4,621","18,217","19,336","18,333","112,953"
2005,landings05_table11.pdf,Monterey,Other Waters,Fishes,"Thornyhead, shortspine",,"9,682","4,499","2,957","5,373","1,704","3,821","1,707","3,233","2,369","11,878","15,571","7,893","70,687"
2005,landings05_table11.pdf,Monterey,Other Waters,Fishes,Thornyheads,,0,0,0,40,33,0,0,0,38,570,0,0,681
2005,landings05_table11.pdf,Monterey,Other Waters,Fishes,"Tuna, albacore",,0,0,0,0,0,0,527,"4,242","100,478","33,796","7,206",99,"146,349"
2005,landings05_table11.pdf,Monterey,Other Waters,Fishes,"Tuna, bluefin",,0,0,0,0,0,0,0,0,0,803,"2,403",133,"3,339"
2005,landings05_table11.pdf,Monterey,Other Waters,Fishes,"Tuna, yellowfin",,0,0,0,0,0,0,0,0,0,0,869,0,869
2005,landings05_table11.pdf,Monterey,Other Waters,Fishes,Turbot,,89,10,130,0,2,0,29,25,13,0,0,0,298
2005,landings05_table11.pdf,Monterey,Other Waters,Fishes,"Whiting, Pacific",,0,0,0,0,"88,454",0,0,0,0,0,0,0,"88,454"
2005,landings05_table11.pdf,Monterey,Other Waters,Crustaceans,Crustaceans,,,,,,,,,,,,,,
2005,landings05_table11.pdf,Monterey,Other Waters,Crustaceans,"Crab, Dungeness",,"21,742","16,044","9,554","7,627","2,873","5,157",0,0,0,0,"110,077","129,581","302,656"
2005,landings05_table11.pdf,Monterey,Other Waters,Crustaceans,"Crab, rock unspecified",,"2,239","1,469",532,504,259,151,112,106,0,0,0,0,"5,371"
2005,landings05_table11.pdf,Monterey,Other Waters,Crustaceans,"Prawn, spot",,"4,296","4,484","4,261","2,008",0,0,0,"5,118","5,072","9,667","5,822","4,247","44,975"
2005,landings05_table11.pdf,Monterey,Other Waters,Crustaceans,"Shrimp, bay",,0,0,0,0,0,0,0,81,0,0,0,0,81
2005,landings05_table11.pdf,Monterey,Other Waters,Mollusks,Mollusks,,,,,,,,,,,,,,
2005,landings05_table11.pdf,Monterey,Other Waters,Mollusks,"Octopus, unspecified",,0,20,0,0,62,0,0,0,0,0,0,0,82
2005,landings05_table11.pdf,Monterey,Other Waters,Mollusks,"Squid, market",,0,0,0,0,"1,627,920","1,119,392","625,190","852,189",0,0,0,0,"4,224,691"
2005,landings05_table11.pdf,Monterey,Other Waters,Mollusks,"Whelk, Kellet's",,0,0,0,0,0,0,0,0,0,0,155,0,155
2005,landings05_table11.pdf,Monterey,Other Waters,Mollusks,Waters Area Total:,,"303,843","243,188","178,596","3,902,157","6,063,915","3,841,476","3,262,986","1,915,168","3,686,781","2,109,071","11,570,467","2,944,796","40,022,446"
2005,landings05_table11.pdf,Monterey,Waters North Of State,Mollusks,aters North Of State,,,,,,,,,,,,,,
2005,landings05_table11.pdf,Monterey,Waters North Of State,Fishes,Fishes,,,,,,,,,,,,,,
2005,landings05_table11.pdf,Monterey,Waters North Of State,Fishes,"Tuna, albacore",,0,0,0,0,0,0,0,0,0,519,0,0,519
2005,landings05_table11.pdf,Monterey,Waters North Of State,Fishes,Waters Area Total:,,0,0,0,0,0,0,0,0,0,519,0,0,519
2005,landings05_table11.pdf,Monterey,Waters North Of State,Fishes,Grand Total:,,"303,843","243,188","178,596","3,902,157","6,063,915","3,841,476","3,262,986","1,915,168","3,686,781","2,109,590","11,570,467","2,944,796","40,022,965"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Fishes,,,,,,,,,,,,,,
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Anchovy, northern",,"459,229","683,828","1,125,377","142,880","84,112","38,607","122,092","1,505,097","1,034,068","1,294,314","68,956","4,164","6,562,724"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Barracuda, California",,0,0,0,90,"1,639","2,906",33,559,37,0,0,0,"5,263"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Bass, giant sea",,0,65,215,167,16,148,153,313,198,182,162,0,"1,618"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Bonito, Pacific",,0,203,27,0,0,22,51,0,0,50,"16,053",0,"16,405"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Butterfish (Pacific pompano),,0,19,0,0,0,0,0,320,0,114,123,107,683
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Cabezon,,29,284,0,0,338,968,383,513,"1,881",26,0,0,"4,422"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Croaker, white",,155,90,0,14,0,141,5,77,0,"1,983","1,724","6,308","10,497"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Eel, California moray",,0,585,0,0,0,0,0,0,0,107,0,0,692
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Escolar,,0,0,0,0,0,0,0,0,0,0,0,47,47
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Flounder, unspecified",,0,0,0,30,0,0,0,21,48,0,0,0,98
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Greenling, kelp",,0,2,0,0,0,47,0,0,0,0,0,0,49
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Grenadier,,4,0,0,0,0,0,0,0,0,0,0,0,4
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Guitarfish, shovelnose",,402,"1,522",704,"2,068",591,193,"3,040",27,324,89,460,404,"9,822"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Hagfishes,,"5,885",867,0,610,"25,269","14,745","6,431","6,924","26,913","19,233","7,991","3,026","117,894"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Halibut, California",,"6,194","6,938","17,776","15,837","7,976","9,848","11,370","13,977","9,699","6,052","8,274","5,010","118,949"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Jacksmelt,,1,2,0,0,0,0,0,3,0,0,0,0,6
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Lingcod,,0,0,0,0,176,208,430,472,259,382,0,0,"1,927"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Lizardfish, California",,0,0,0,0,0,0,0,0,0,0,0,393,393
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Mackerel, Pacific",,"2,357",0,0,0,0,0,65,105,"200,264",0,3,"11,085","213,879"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Mackerel, bullet",,0,0,0,0,0,0,0,0,0,0,45,0,45
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Mackerel, jack",,"4,064",0,0,0,7,0,0,0,0,"62,321","4,262",0,"70,654"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Oilfish,,102,0,0,0,0,0,0,0,0,0,0,0,102
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Opah,,812,0,0,0,0,0,0,0,0,121,344,328,"1,605"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Ray, Pacific electric",,0,0,60,135,170,41,205,150,0,0,320,176,"1,257"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, China",,1,0,0,0,0,0,0,0,0,0,0,0,1
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, aurora",,14,11,10,30,18,5,4,6,83,3,4,1,188
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, bank",,0,0,86,93,70,0,42,93,101,58,0,0,544
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, black-and-yellow",,0,0,0,0,1,5,1,110,26,0,24,0,168
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, black",,0,3,0,346,0,0,0,0,43,1,0,0,393
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, blackgill",,"2,900","1,305","9,111","6,960","3,251",0,18,31,135,"1,239","4,010","1,807","30,768"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, blue",,5,0,0,0,7,2,7,70,45,53,122,78,390
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, bocaccio",,46,339,0,0,205,23,169,13,142,275,46,20,"1,275"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, brown",,84,58,0,0,0,16,88,60,3,2,40,0,352
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, chilipepper",,0,90,1,0,94,0,14,15,24,67,0,26,331
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, copper",,194,212,0,0,54,310,128,637,218,466,437,44,"2,699"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, cowcod",,0,0,0,0,0,0,0,3,0,0,0,0,3
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Fishes,,,,,,,,,,,,,,
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, darkblotched",,0,0,0,0,49,0,40,0,0,0,0,0,89
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, flag",,0,0,0,0,2,4,0,1,14,7,0,0,28
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, gopher",,22,160,0,0,13,73,37,81,61,54,22,0,522
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, grass",,35,243,0,0,536,741,"1,067",508,134,477,448,215,"4,405"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, greenblotched",,0,0,0,0,0,0,67,40,66,5,0,11,188
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, greenspotted",,1,65,0,0,98,4,70,12,26,293,91,2,661
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, group red",,0,33,0,0,1,561,27,108,0,98,100,112,"1,039"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, group shelf",,0,0,0,0,45,0,212,304,144,23,0,0,727
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, kelp",,0,1,0,0,14,0,2,200,209,135,3,3,567
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, olive",,0,59,0,0,12,0,10,1,101,13,10,33,238
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, rosy",,0,0,0,0,0,0,4,0,0,0,0,0,4
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, speckled",,0,9,0,0,0,0,0,0,0,51,4,0,64
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, splitnose",,0,0,186,10,0,0,25,29,18,11,5,1,284
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, starry",,0,4,0,0,9,8,18,11,13,28,18,7,115
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, treefish",,5,5,0,0,6,11,28,19,6,11,5,0,95
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, unspecified",,107,25,2,406,0,0,1,132,1,1,100,250,"1,025"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, vermilion",,150,894,0,0,"1,055",504,"1,566",297,942,"1,497",115,205,"7,225"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Rockfish, widow",,0,10,0,0,0,0,0,0,0,49,0,0,58
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Sablefish,,"6,324","4,290","4,336","4,977","5,327","1,454","2,062","2,594",663,"1,684","3,213","2,847","39,770"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Salmon, Chinook",,0,0,0,0,"1,216",76,"2,232",474,24,0,0,0,"4,023"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Salmon,,0,0,0,0,21,0,0,0,0,0,0,0,21
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Sanddab, Pacific",,0,0,0,0,0,0,10,0,3,0,0,0,12
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Sanddab,,2,0,11,0,0,6,0,0,0,6,0,0,25
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Sardine, Pacific",,"870,775","202,385","4,100","10,872",600,0,"8,565","619,953","588,567","392,464","1,371,789","237,961","4,308,031"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Scorpionfish, California",,51,219,0,0,105,55,83,67,29,71,75,278,"1,033"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Seabass, white",,176,"1,576","1,690","1,215",665,"46,576","46,718","20,638","7,910","3,670","3,393","4,049","138,275"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Shark, Pacific angel",,840,"1,051","1,021","1,539","1,153",524,"1,024","1,646",354,574,675,"1,304","11,703"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Shark, bigeye thresher",,170,0,0,0,0,0,0,0,0,0,0,0,170
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Shark, brown smoothhound",,273,"1,137",790,653,45,85,161,410,482,267,764,466,"5,533"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Shark, leopard",,266,572,287,408,63,375,250,390,321,578,"1,414",94,"5,018"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Shark, sevengill",,0,0,0,0,0,0,41,5,0,0,72,0,118
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Shark, shortfin mako",,0,14,0,0,161,717,"1,439","1,322",239,134,636,701,"5,362"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Shark, sixgill",,0,0,32,9,0,0,5,0,0,0,0,0,46
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Shark, soupfin",,544,410,302,963,471,775,"2,795",225,"1,088","2,664",346,599,"11,181"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Shark, swell",,0,0,0,0,0,0,0,0,20,0,0,0,20
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Shark, thresher",,350,64,984,"1,056","4,099","3,069","1,018",707,"1,564","4,350","4,992","10,001","32,253"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Fishes,,,,,,,,,,,,,,
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Shark, unspecified",,0,0,0,4,6,8,0,0,0,148,0,16,182
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Shark, white",,0,0,0,0,0,0,0,60,0,0,0,0,60
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Sheephead, California",,57,"1,137",73,0,"1,772","3,025","3,631","4,478","2,302","1,485","3,432","1,654","23,046"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Skate, unspecified",,0,0,0,0,11,0,0,0,0,61,343,94,509
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Sole, Dover",,0,0,0,0,71,41,0,35,0,0,0,26,173
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Sole, English",,129,203,45,331,416,334,402,211,0,114,122,114,"2,421"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Sole, petrale",,0,0,20,20,0,2,47,0,0,0,0,0,88
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Sole, rex",,0,0,0,0,0,0,0,0,0,33,0,0,33
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Sole, sand",,0,5,0,0,0,0,0,0,0,0,0,0,5
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Sole, unspecified",,0,22,348,18,87,47,94,63,49,356,157,847,"2,088"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Surfperch, barred",,991,"1,773",512,758,0,0,391,318,132,31,150,110,"5,164"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Surfperch, black",,0,0,0,0,1,0,0,0,0,0,0,7,8
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Surfperch, rubberlip",,0,0,0,0,1,3,0,0,3,0,0,2,9
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Surfperch, unspecified",,0,12,6,0,8,8,100,127,118,301,47,29,756
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Swordfish,,942,0,0,0,0,0,0,0,0,109,"4,288","2,984","8,323"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Thornyhead, longspine",,"2,394",942,"1,219","1,696",919,"1,032",971,"1,557",932,910,983,916,"14,471"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Thornyhead, shortspine",,"3,743","2,877","2,501","6,416","5,201","3,273","3,838","3,128","2,265","2,159","3,628","3,667","42,695"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Thornyheads,,645,685,523,"1,403","1,592",162,0,0,0,884,723,"1,364","7,981"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Tuna, albacore",,0,0,0,"5,100",0,0,71,67,"1,268",0,"3,144",0,"9,650"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Tuna, bluefin",,0,0,0,0,0,0,0,0,0,0,165,127,292
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Tuna, skipjack",,0,0,0,0,0,0,0,0,0,0,209,0,209
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Tuna, yellowfin",,0,0,12,0,0,0,0,0,0,0,0,0,12
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Whitefish, ocean",,109,40,34,12,180,256,233,493,116,"1,130",375,25,"3,001"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Whiting, Pacific",,0,1,64,0,0,0,1,10,1,0,0,0,77
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,"Wrasse, rock",,0,0,0,0,0,0,0,1,0,0,0,0,1
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Fishes,Yellowtail,,0,0,0,0,0,760,253,159,528,"1,322",0,0,"3,022"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Crustaceans,Crustaceans,,,,,,,,,,,,,,
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Crustaceans,"Crab, Dungeness",,0,487,0,0,0,783,0,0,0,0,0,10,"1,280"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Crustaceans,"Crab, box",,0,0,12,0,0,0,0,0,0,0,0,19,31
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Crustaceans,"Crab, claws",,265,285,153,30,65,45,59,94,28,18,4,0,"1,045"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Crustaceans,"Crab, king",,0,0,4,0,0,0,0,0,0,0,0,0,4
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Crustaceans,"Crab, rock unspecified",,"40,226","37,612","58,474","71,875","58,370","77,874","104,652","87,920","84,971","55,180","56,389","74,836","808,379"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Crustaceans,"Crab, spider",,"2,409","2,762","3,705","2,562","2,226","1,322","1,938","2,666","1,783",895,"1,126","3,188","26,579"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Crustaceans,"Lobster, California spiny",,"56,388","38,181","15,835",0,0,0,0,0,0,"69,257","66,799","45,028","291,488"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Crustaceans,"Prawn, ridgeback",,"3,724","2,023",17,80,6,6,0,0,0,"13,249","9,770","19,309","48,184"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Crustaceans,"Prawn, spot",,241,"4,009","4,949","5,339","3,795","2,665","5,267","5,389","7,159","9,762",3,0,"48,578"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Crustaceans,"Shrimp, mantis",,162,0,0,0,0,17,13,0,0,0,0,0,192
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Echinoderms,chinoderms,,,,,,,,,,,,,,
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Echinoderms,"Sea cucumber, giant red",,"20,995","23,105","26,035","4,293","12,932","50,849","39,930","33,087","20,320","5,215","1,131","5,166","243,058"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Echinoderms,"Sea cucumber, unspecified",,709,0,204,0,320,0,"1,181",0,0,0,0,"1,363","3,777"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Echinoderms,"Sea cucumber, warty",,"3,286","12,667","19,062","31,241","43,167","53,887","36,602","17,882","5,431",434,"2,137","2,547","228,343"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Echinoderms,Sea stars,,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Echinoderms,"Sea urchin, red",,"625,521","585,893","494,976","495,502","680,885","505,174","401,199","909,768","905,352","783,953","1,029,790","733,634","8,151,646"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Mollusks,ollusks,,,,,,,,,,,,,,
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Mollusks,"Clam, unspecified",,0,0,0,0,0,0,0,0,0,0,691,0,691
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Mollusks,"Octopus, unspecified",,3,4,0,2,2,0,2,4,0,66,3,26,112
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Mollusks,"Snail, top",,6,0,2,0,0,2,0,6,0,52,64,9,141
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Mollusks,"Snails, moon",,0,0,0,0,0,38,31,0,0,0,0,0,69
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Mollusks,"Squid, market",,"20,718,995","16,851,567","351,488","8,605","80,653",0,0,0,0,"2,501","4,443,619","5,876,963","48,334,391"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Mollusks,"Whelk, Kellet's",,"1,472",837,604,327,423,324,668,686,196,"1,391","1,050","1,935","9,914"
2005,landings05_table12.pdf,Santa Barbara,Waters North Of State,Mollusks,Waters Area Total:,,"22,845,975","18,476,776","2,147,982","826,979","1,032,869","825,786","815,879","3,247,978","2,910,461","2,747,364","7,132,029","7,068,176","70,078,254"
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Mollusks,her Waters,,,,,,,,,,,,,,
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,ishes,,,,,,,,,,,,,,
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,Dolphin (fish),,0,0,109,0,0,0,0,0,0,0,0,0,109
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,Escolar,,0,53,89,0,0,0,0,0,0,0,0,0,142
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,Opah,,0,"2,609","2,618",0,0,0,0,0,0,0,0,0,"5,227"
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,"Pomfret, Pacific",,0,68,166,0,0,0,0,0,0,0,0,0,234
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, shortfin mako",,0,19,135,0,0,0,0,0,0,0,0,0,154
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,Swordfish,,0,101,269,0,0,0,0,0,0,0,0,0,370
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,"Tuna, albacore",,0,118,"2,601",0,0,0,0,0,0,0,0,0,"2,719"
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,"Tuna, bigeye",,0,"8,741","10,411",0,0,0,0,0,0,0,0,0,"19,152"
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,"Tuna, skipjack",,0,57,59,0,0,0,0,0,0,0,0,0,116
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,"Tuna, yellowfin",,0,224,492,0,0,0,0,0,0,0,0,0,716
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,Wahoo,,0,60,0,0,0,0,0,0,0,0,0,0,60
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,Waters Area Total:,,0,"12,050","16,949",0,0,0,0,0,0,0,0,0,"28,999"
2005,landings05_table12.pdf,Santa Barbara,Other Waters,ters South Of State,ters South Of State,,,,,,,,,,,,,,
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,ishes,,,,,,,,,,,,,,
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,"Tuna, albacore",,0,0,0,0,0,0,0,0,0,"9,333",0,0,"9,333"
2005,landings05_table12.pdf,Santa Barbara,Other Waters,Fishes,"Tuna, skipjack",,0,0,0,0,0,0,0,0,0,144,0,0,144
2005,landings05_table13.pdf,Los Angeles,Other Waters,Fishes,Fishes,,,,,,,,,,,,,,
2005,landings05_table13.pdf,Los Angeles,Other Waters,Fishes,"Anchovy, northern",,0,"43,896","453,961","754,384","420,628","1,827,749","345,434","138,716","103,134","129,881","56,707","118,011","4,392,501"
2005,landings05_table13.pdf,Los Angeles,Other Waters,Fishes,"Barracuda, California",,0,0,0,0,"9,149","25,968","34,509","1,846",32,5,122,0,"71,631"
2005,landings05_table13.pdf,Los Angeles,Other Waters,Fishes,"Bass, giant sea",,369,109,92,190,126,216,572,187,0,14,0,319,"2,194"
2005,landings05_table13.pdf,Los Angeles,Other Waters,Fishes,Blacksmith,,0,0,7,0,50,0,0,0,0,0,0,0,57
2005,landings05_table13.pdf,Los Angeles,Other Waters,Fishes,"Bonito, Pacific",,0,147,85,0,0,0,0,500,"5,052",0,0,0,"5,784"
2005,landings05_table13.pdf,Los Angeles,Other Waters,Fishes,Butterfish (Pacific pompano),,0,0,0,0,0,0,0,0,0,0,15,0,15
2005,landings05_table13.pdf,Los Angeles,Other Waters,Fishes,Cabezon,,47,75,76,0,31,200,159,104,20,0,0,19,730
2005,landings05_table13.pdf,Los Angeles,Other Waters,Fishes,"Croaker, white",,"1,330","1,929","5,774","6,506","3,879","5,151","2,770","2,222","1,310","1,537","2,514","3,516","38,438"
2005,landings05_table13.pdf,Los Angeles,Other Waters,Fishes,"Eel, California moray",,0,5,0,0,0,0,0,0,0,0,0,0,5
2005,landings05_table13.pdf,Los Angeles,Other Waters,Fishes,"Guitarfish, shovelnose",,"1,794","2,225","1,685",262,110,192,63,404,252,259,274,400,"7,920"
2005,landings05_table13.pdf,Los Angeles,Other Waters,Fishes,Halfmoon,,0,7,92,3,80,0,32,93,5,68,54,15,449
