year,filename,port_complex,area,category,species,check,January,February,March,April,May,June,July,August,September,October,November,December,Total,Extra
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Sheephead, California",,0,10,0,0,0,0,0,0,0,0,5,0,15,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Skate, unspecified",,241,"2,891",684,"2,419","1,261","6,313",494,234,878,558,330,318,"16,621",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Smelt, night",,0,0,0,0,53,0,0,0,0,0,0,0,53,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Smelt, surf",,0,0,0,0,0,0,2,0,0,0,0,0,2,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Sole, Dover",,"42,259","52,583","45,554","95,070","42,559","30,133","45,360","30,255","9,741","33,647",0,"1,650","428,810",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Sole, English",,"3,475","1,269",0,"7,413",700,"2,118",0,107,725,90,350,770,"17,017",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Sole, petrale",,"36,524","18,329","9,461","50,684","13,699","6,093","2,779",817,"7,040","13,837","10,716","18,436","188,415",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Sole, rex",,"4,780","8,783",0,"6,682","1,882",419,219,150,3,0,0,770,"23,688",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Sole, rock",,0,0,0,0,0,0,0,4,0,0,0,0,4,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,Fishes,,,,,,,,,,,,,,,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Sole, sand",,115,214,26,132,139,125,100,57,84,0,0,0,991,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Sole, unspecified",,0,62,0,14,4,0,0,61,0,0,0,0,141,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Surfperch, barred",,6,14,0,0,0,0,0,0,0,0,0,0,20,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Surfperch, redtail",,0,42,0,0,0,0,0,0,0,0,0,0,42,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Surfperch, unspecified",,0,0,0,0,0,2,0,0,0,0,1,0,3,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Surfperch, walleye",,0,35,0,0,0,0,0,0,0,0,0,10,45,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,Swordfish,,0,0,0,0,0,0,0,0,0,"12,595","21,453","2,996","37,044",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Thornyhead, longspine",,"14,467","20,649","9,555","26,619","13,377","15,860","25,582","7,362","4,651","10,348","9,020","3,583","161,074",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Thornyhead, shortspine",,"10,941","11,577","4,714","9,902","5,780","8,534","9,989","7,434","6,186","6,666","4,731","3,627","90,081",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,Thornyheads,,0,0,0,0,0,0,4,0,0,0,0,296,300,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Tuna, albacore",,0,0,0,0,0,"1,854",420,"2,586","20,512","15,159","1,333","1,458","43,322",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Tuna, bluefin",,0,0,0,0,0,0,0,0,0,0,168,0,168,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,Turbot,,0,150,0,0,0,0,0,0,0,0,0,0,150,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Whiting, Pacific",,0,0,"3,346",0,0,0,0,0,0,0,0,0,"3,346",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Crustaceans,Crustaceans,,,,,,,,,,,,,,,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Crustaceans,"Crab, Dungeness",,"26,876","14,766","8,571","12,368","10,690","22,419",814,0,0,0,"35,888","33,259","165,650",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Crustaceans,"Crab, rock unspecified",,4,0,0,0,0,0,0,0,0,0,0,223,227,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Crustaceans,"Crab, tanner",,0,0,0,0,5,0,0,0,0,0,0,0,5,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Crustaceans,"Prawn, spot",,"6,172","5,424","2,838","1,350",0,0,0,"9,446","6,395","16,925","7,477","5,806","61,833",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Crustaceans,"Shrimp, bay",,0,0,0,0,0,0,0,0,0,0,0,25,25,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Mollusks,Mollusks,,,,,,,,,,,,,,,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Mollusks,"Octopus, unspecified",,0,0,0,0,0,0,46,0,0,50,0,0,96,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Mollusks,"Squid, market",,0,0,0,"14,576","528,709","482,187","97,345",0,0,0,0,0,"1,122,817",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Worms,Worms,,,,,,,,,,,,,,,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Worms,"Lancelets, amphioxus",,0,0,0,0,0,0,0,11,0,0,0,0,11,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Worms,Waters Area Total:,,"263,288","294,965","2,906,258","7,042,181","8,875,536","3,515,028","809,997","4,315,678","3,275,403","14,050,892","10,352,698","4,235,163","59,937,088",
2006,landings06_table11.pdf,Monterey,Other Waters,Worms,ther Waters,,,,,,,,,,,,,,,
2006,landings06_table11.pdf,Monterey,Other Waters,Fishes,Fishes,,,,,,,,,,,,,,,
2006,landings06_table11.pdf,Monterey,Other Waters,Fishes,"Flounder, starry",,0,0,0,0,0,0,44,0,0,0,0,0,44,
2006,landings06_table11.pdf,Monterey,Other Waters,Fishes,"Halibut, California",,0,0,0,0,0,0,126,0,0,0,0,0,126,
2006,landings06_table11.pdf,Monterey,Other Waters,Fishes,Sanddab,,0,0,0,0,0,0,61,0,0,0,0,0,61,
2006,landings06_table11.pdf,Monterey,Other Waters,Fishes,"Skate, unspecified",,0,0,0,0,0,0,74,0,0,0,0,0,74,
2006,landings06_table11.pdf,Monterey,Other Waters,Fishes,"Sole, petrale",,0,0,0,0,0,0,20,0,0,0,0,0,20,
2006,landings06_table11.pdf,Monterey,Other Waters,Fishes,"Tuna, albacore",,0,0,0,0,0,0,0,0,"8,458",0,0,0,"8,458",
2006,landings06_table11.pdf,Monterey,Other Waters,Fishes,Waters Area Total:,,0,0,0,0,0,0,325,0,"8,458",0,0,0,"8,783",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Fishes,,,,,,,,,,,,,,,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Anchovy, northern",,"4,648",0,0,"677,290","475,458","69,766","94,363","567,366","1,454,821","2,439,201","2,408,102","1,026,795","9,217,810",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Barracuda, California",,0,0,0,0,678,192,455,291,32,0,0,0,"1,648",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Bass, giant sea",,97,97,38,85,40,501,0,28,79,40,0,0,"1,004",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Bonito, Pacific",,0,0,0,0,40,279,0,"172,592","411,731",104,443,40,"585,228",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Butterfish (Pacific pompano),,34,48,19,222,27,0,2,0,0,102,50,350,855,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Cabezon,,48,557,10,0,509,"1,403",508,508,524,928,394,128,"5,515",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Croaker, white",,"1,498","1,864","2,664","4,632","2,910",30,0,0,0,"4,884","5,649","9,483","33,613",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Dolphin (fish),,0,0,0,0,0,0,0,30,0,0,0,0,30,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Eel, California moray",,0,0,0,0,0,0,0,0,0,1,0,0,1,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Escolar,,79,0,0,0,0,0,0,0,0,0,0,0,79,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Fish, unspecified",,0,0,0,6,0,0,0,0,0,0,0,8,14,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Flounder, starry",,0,0,0,8,0,0,0,0,0,0,0,0,8,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Flounder, unspecified",,27,0,0,228,"1,172",965,0,0,4,0,0,0,"2,396",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Greenling, kelp",,7,0,0,0,2,0,0,0,0,0,0,0,9,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Grenadier,,0,0,101,0,0,0,0,0,0,0,0,0,101,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Guitarfish, shovelnose",,314,776,842,"1,261",881,83,0,114,67,477,603,761,"6,179",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Hagfishes,,300,0,0,"17,612","24,029","16,753",0,"13,944","22,195","20,558","8,391","8,238","132,020",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Halfmoon,,0,0,0,0,0,0,0,0,0,4,47,0,51,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Halibut, California",,"5,337","13,160","11,997","15,567","14,103","19,803","23,826","12,408","9,503","6,128","6,565","7,681","146,077",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Lingcod,,0,8,0,0,566,356,200,265,130,183,0,8,"1,716",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Lizardfish, California",,"1,178","1,343","1,426","3,024",546,0,0,0,0,5,29,23,"7,574",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Louvar,,25,0,0,0,0,0,0,0,0,83,0,0,108,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Mackerel, Pacific",,"73,459","48,772",72,0,119,20,"50,141",100,456,"137,901","6,780","4,361","322,181",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Opah,,925,0,0,0,0,0,124,0,0,"1,847",126,145,"3,167",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Opaleye,,0,10,0,0,0,0,0,1,10,0,0,0,21,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Ratfish, spotted",,0,3,0,0,0,0,0,0,0,0,0,0,3,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Ray, Pacific electric",,0,88,0,68,82,0,244,105,90,240,15,90,"1,022",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Ray, unspecified",,0,10,0,0,0,0,0,0,0,0,0,0,10,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, China",,0,0,0,0,0,0,0,4,0,0,0,6,10,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, Mexican",,0,0,0,0,42,286,186,168,87,29,20,0,818,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, aurora",,1,2,14,7,6,10,0,1,0,4,0,0,44,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, bank",,0,0,0,0,5,12,32,7,34,9,323,144,565,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, black-and-yellow",,0,0,0,0,0,4,0,17,0,9,0,0,30,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, blackgill",,241,"5,867","4,139","3,934","2,377","2,513","2,723","2,240","1,523","3,682","3,574","2,741","35,554",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, blue",,131,68,0,0,95,72,2,1,0,109,69,77,624,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, bocaccio",,354,33,0,0,101,45,372,85,69,258,114,171,"1,601",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Fishes,,,,,,,,,,,,,,,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, bronzespotted",,0,0,0,0,21,0,9,0,0,0,0,0,29,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, brown",,0,29,0,0,2,26,1,4,2,2,0,17,82,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, chilipepper",,3,0,0,0,0,21,40,1,0,12,6,0,83,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, copper",,98,34,0,0,94,273,98,158,66,515,98,615,"2,048",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, flag",,7,0,0,10,7,8,2,6,7,5,10,0,59,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, gopher",,0,15,0,0,0,28,31,43,5,31,4,1,157,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, grass",,29,553,0,0,786,"2,526","1,402","1,690","1,126","1,438",881,176,"10,607",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, greenblotched",,0,0,0,12,92,100,171,127,154,101,108,41,906,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, greenspotted",,2,5,0,63,0,3,4,11,27,48,61,4,228,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, greenstriped",,0,0,0,0,0,0,0,1,5,5,5,4,20,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, group bolina",,0,0,0,0,9,0,146,49,22,0,0,30,256,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, group gopher",,0,0,0,0,0,0,17,0,0,0,0,9,26,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, group red",,299,76,0,0,440,113,"1,364",87,326,622,231,705,"4,263",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, honeycomb",,0,0,0,18,0,0,0,0,0,0,0,0,18,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, kelp",,0,2,0,0,0,118,2,117,23,2,2,5,270,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, olive",,40,5,0,0,39,10,39,1,0,28,40,32,234,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, rosy",,0,0,0,0,0,0,0,0,0,45,0,0,45,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, speckled",,609,0,0,0,0,0,0,2,0,0,2,30,642,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, splitnose",,0,2,0,2,2,5,24,23,25,9,7,28,128,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, starry",,11,15,8,16,20,32,7,18,21,6,19,1,172,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, swordspine",,0,0,0,0,0,0,0,0,5,3,14,4,25,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, treefish",,13,13,0,0,5,9,0,5,4,0,24,2,74,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, unspecified",,0,54,302,143,166,6,285,0,3,160,54,0,"1,172",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, vermilion",,205,254,462,302,942,623,"1,113",312,634,"1,590",170,103,"6,711",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, widow",,0,0,0,109,12,0,15,45,3,65,0,7,255,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, yellowtail",,0,0,0,0,0,128,0,8,0,0,0,48,184,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Sablefish,,"1,416","4,555","3,263","2,561","1,393","5,954","3,854","3,547","3,464","3,447",192,"1,236","34,881",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Salmon, Chinook",,0,0,0,0,248,25,0,0,0,0,0,0,274,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Sanddab,,0,0,0,25,0,0,0,0,0,3,28,47,104,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sardine, Pacific",,"16,342","37,565","3,401","50,523","6,499","15,162","14,571","415,130","372,919","1,775,347","927,000","631,946","4,266,405",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Scorpionfish, California",,283,53,43,1,40,46,0,29,2,172,113,292,"1,074",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Seabass, white",,"10,779","7,687",861,551,273,"94,387","55,903","5,792","3,404","1,418","1,995",798,"183,847",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shad, American",,0,0,0,0,0,0,0,0,0,0,0,2,2,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, Pacific angel",,"1,281","1,753","1,039","1,683",563,342,249,293,"1,391","2,747",584,847,"12,770",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, brown smoothhound",,"1,130",620,149,330,43,53,96,542,73,4,94,301,"3,436",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, horn",,0,9,4,0,0,0,0,0,0,0,0,0,13,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Fishes,,,,,,,,,,,,,,,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, leopard",,108,175,212,332,472,120,382,445,637,446,111,606,"4,046",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, pelagic thresher",,0,0,0,0,0,0,0,0,0,18,0,0,18,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, sevengill",,0,0,0,0,66,0,0,43,0,0,0,0,109,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, shortfin mako",,10,0,0,12,0,"1,631","1,142","1,541",571,886,313,559,"6,664",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, smooth hammerhead",,0,0,0,0,0,0,142,127,0,0,0,0,269,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, soupfin",,170,308,129,222,449,"1,066",634,398,"1,388",656,500,413,"6,333",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, swell",,0,63,27,0,80,0,0,0,37,0,0,0,207,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, thresher",,"1,101",347,54,20,259,"9,175","6,077","3,107","8,258","3,157","1,466","1,967","34,987",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, unspecified",,0,0,0,0,0,0,83,0,0,0,0,0,83,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, white",,0,0,0,0,0,0,106,305,0,0,0,0,411,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sheephead, California",,568,853,0,0,"2,008","3,276","3,660","2,190","1,463","4,915","1,328","1,510","21,770",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Skate, unspecified",,0,194,235,351,137,193,22,0,36,98,6,50,"1,323",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sole, Dover",,0,0,0,0,0,0,0,15,14,0,0,0,29,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sole, English",,80,93,26,169,117,0,223,89,48,106,137,104,"1,192",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sole, butter",,0,0,157,0,0,0,0,0,0,0,0,0,157,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sole, petrale",,0,2,3,0,0,0,3,0,0,0,0,0,7,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sole, rex",,0,0,19,0,0,0,0,0,0,0,0,0,19,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sole, unspecified",,771,815,"1,755","1,723",684,249,143,36,73,"3,293","5,975","4,801","20,318",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Stingray,,0,0,0,0,0,0,0,0,0,55,0,0,55,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sunfish, ocean",,0,0,6,0,0,0,0,0,0,0,0,0,6,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Surfperch, barred",,154,150,445,197,0,0,298,282,523,796,69,42,"2,955",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Surfperch, black",,0,0,0,0,0,0,1,1,1,0,0,0,3,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Surfperch, rainbow",,0,0,0,0,6,0,0,0,0,0,0,0,6,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Surfperch, rubberlip",,0,0,0,0,0,0,23,12,29,0,0,13,77,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Surfperch, unspecified",,99,100,0,14,0,0,39,210,20,38,86,0,605,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Swordfish,,"2,638",0,0,0,0,0,0,0,369,"10,882",247,"8,969","23,105",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Thornyhead, longspine",,"1,357",835,"1,322","1,802","1,684","1,050","1,271","1,056","1,411",837,537,636,"13,797",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Thornyhead, shortspine",,"5,755","2,196","2,899","4,797","5,298","5,132","3,655","6,058","7,141","1,797","3,060","1,823","49,611",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Thornyheads,,462,"1,233",594,717,0,"2,057","1,515","1,526",0,0,0,0,"8,104",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Tuna, albacore",,0,0,0,0,0,0,0,0,0,38,0,190,228,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Tuna, bluefin",,96,0,0,0,0,0,0,0,0,138,0,41,275,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Tuna, yellowfin",,0,0,51,0,0,0,0,0,0,77,0,44,172,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Whitefish, ocean",,117,80,223,147,152,197,361,206,146,309,274,176,"2,389",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Whiting, Pacific",,0,25,595,260,67,12,66,3,0,0,0,0,"1,027",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,"Wrasse, rock",,0,15,0,0,0,0,0,0,0,0,0,0,15,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Fishes,Yellowtail,,0,0,0,0,0,"1,257",217,242,373,122,78,0,"2,290",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Crustaceans,Crustaceans,,,,,,,,,,,,,,,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, Dungeness",,0,151,216,0,10,0,0,0,0,0,260,395,"1,032",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, box",,0,0,0,0,3,243,405,158,138,80,20,32,"1,078",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, claws",,156,45,93,14,36,33,40,138,72,4,14,15,658,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, king",,0,0,0,0,0,0,0,0,0,12,0,0,12,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, rock unspecified",,"65,466","64,422","74,626","72,120","80,866","80,084","77,692","88,867","82,702","64,544","62,862","72,632","886,883",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, spider",,"3,826","4,019","2,423","2,012","2,672","3,557","6,525","5,438","3,594","1,695","1,134","1,437","38,330",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crustacean, unspecified",,0,0,0,20,15,0,0,0,0,0,0,0,34,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Lobster, California spiny",,"31,982","29,981","18,065",0,0,0,343,0,0,"83,481","69,532","53,561","286,945",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Prawn, golden",,0,0,0,70,40,0,0,0,0,0,0,0,110,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Prawn, ridgeback",,"12,895","10,341","16,261","12,280","11,551",8,75,24,215,"34,519","27,710","32,664","158,544",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Prawn, spot",,0,"9,579","6,349","8,297","9,264","9,920","7,478","6,402","6,642","8,159",0,487,"72,577",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Shrimp, mantis",,0,138,37,0,0,0,0,0,0,0,0,0,175,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Shrimp, unspecified",,0,0,0,0,0,0,0,0,36,0,0,0,36,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Echinoderms,Echinoderms,,,,,,,,,,,,,,,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Echinoderms,"Sea cucumber, giant red",,"1,756","8,791","5,206","7,777","4,100","35,065","34,916","12,540","17,948","11,698","2,261","3,204","145,262",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Echinoderms,"Sea cucumber, unspecified",,10,0,0,"1,310",252,150,"1,910",0,26,41,0,0,"3,698",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Echinoderms,"Sea cucumber, warty",,"13,400","34,484","28,039","12,636","16,347","41,629","15,456","8,548",490,22,55,130,"171,235",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Echinoderms,"Sea urchin, purple",,0,0,0,0,0,0,0,0,189,0,0,0,189,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Echinoderms,"Sea urchin, red",,"683,703","661,755","506,404","507,128","794,690","526,537","519,230","639,747","665,873","914,841","694,414","721,660","7,835,982",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Mollusks,Mollusks,,,,,,,,,,,,,,,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Mollusks,Mussel,,0,20,0,0,0,0,0,0,0,0,0,0,20,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Mollusks,"Octopus, unspecified",,5,30,1,17,53,2,7,1,3,3,10,3,134,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Mollusks,"Snail, sea",,375,0,0,0,0,0,0,0,0,0,0,0,375,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Mollusks,"Snail, top",,30,90,0,28,0,2,0,0,0,0,0,0,150,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Mollusks,"Squid, market",,"9,092,448","4,582,285","403,516","174,147",0,"120,958","1,433,305","334,474",0,"276,546","874,518","8,134,638","25,426,836",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Mollusks,"Whelk, Kellet's",,"2,151","1,622","1,218","9,534","12,739","9,918","11,160","14,545","11,646","12,414","8,099","13,133","108,176",
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Worms,Worms,,,,,,,,,,,,,,,
2006,landings06_table12.pdf,Santa Barbara,Other Waters,Worms,"Spiders, sea",,0,0,0,0,0,0,0,0,0,0,0,59,59,
