"year","filename","area","port","col1","col2","col3"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, group red","3","$0"
2016,"Table 19PUB.pdf","Santa Barbara","xx","Port Totals:","5,156,838","$13,667,690"
2016,"Table 19PUB.pdf","Santa Barbara","VENTURA","VENTURA","",""
2016,"Table 19PUB.pdf","Santa Barbara","","Squid, market","17,631,635","$8,537,422"
2016,"Table 19PUB.pdf","Santa Barbara","","Lobster, California spiny","65,721","$1,336,605"
2016,"Table 19PUB.pdf","Santa Barbara","","Prawn, ridgeback","386,183","$841,099"
2016,"Table 19PUB.pdf","Santa Barbara","","Prawn, spot","56,297","$778,515"
2016,"Table 19PUB.pdf","Santa Barbara","","Halibut, California","41,801","$227,643"
2016,"Table 19PUB.pdf","Santa Barbara","","Tuna, bigeye","53,524","$214,768"
2016,"Table 19PUB.pdf","Santa Barbara","","Sea urchin, red","64,982","$141,955"
2016,"Table 19PUB.pdf","Santa Barbara","","Sea cucumber, giant red","28,096","$114,377"
2016,"Table 19PUB.pdf","Santa Barbara","","Seabass, white","26,362","$110,826"
2016,"Table 19PUB.pdf","Santa Barbara","","Thornyhead, shortspine","11,362","$88,348"
2016,"Table 19PUB.pdf","Santa Barbara","","Tuna, yellowfin","19,303","$77,965"
2016,"Table 19PUB.pdf","Santa Barbara","","Sablefish","25,093","$76,277"
2016,"Table 19PUB.pdf","Santa Barbara","","Swordfish","13,883","$73,650"
2016,"Table 19PUB.pdf","Santa Barbara","","Sea cucumber, warty","11,683","$58,415"
2016,"Table 19PUB.pdf","Santa Barbara","","Opah","25,617","$48,578"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, rock unspecified","16,384","$22,171"
2016,"Table 19PUB.pdf","Santa Barbara","","Mackerel, Pacific","249,895","$21,809"
2016,"Table 19PUB.pdf","Santa Barbara","","Tuna, bluefin","5,439","$15,925"
2016,"Table 19PUB.pdf","Santa Barbara","","Yellowtail","5,038","$15,886"
2016,"Table 19PUB.pdf","Santa Barbara","","Sea cucumber, unspecified","3,605","$15,191"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, Pacific angel","7,377","$13,448"
2016,"Table 19PUB.pdf","Santa Barbara","","Croaker, white","17,396","$10,671"
2016,"Table 19PUB.pdf","Santa Barbara","","Wahoo","3,230","$10,292"
2016,"Table 19PUB.pdf","Santa Barbara","","Sole, unspecified","17,980","$10,012"
2016,"Table 19PUB.pdf","Santa Barbara","","Lizardfish, California","15,402","$8,810"
2016,"Table 19PUB.pdf","Santa Barbara","","Sheephead, California","1,837","$7,020"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, red rock","9,009","$6,530"
2016,"Table 19PUB.pdf","Santa Barbara","","Mackerel, jack","40,782","$6,013"
2016,"Table 19PUB.pdf","Santa Barbara","","Cabezon","704","$5,574"
2016,"Table 19PUB.pdf","Santa Barbara","","Escolar","4,980","$5,368"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, grass","454","$5,221"
2016,"Table 19PUB.pdf","Santa Barbara","","Tuna, albacore","4,840","$5,038"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, thresher","3,676","$4,927"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, shortfin mako","2,836","$4,683"
2016,"Table 19PUB.pdf","Santa Barbara","","Sole, petrale","1,884","$3,659"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, spider","2,764","$3,267"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, yellow rock","2,166","$3,181"
2016,"Table 19PUB.pdf","Santa Barbara","","Shrimp, ghost","191","$2,674"
2016,"Table 19PUB.pdf","Santa Barbara","","Sole, rex","4,031","$2,329"
2016,"Table 19PUB.pdf","Santa Barbara","","Sardine, Pacific","64,325","$2,245"
2016,"Table 19PUB.pdf","Santa Barbara","","Dolphin (fish)","676","$2,233"
2016,"Table 19PUB.pdf","Santa Barbara","","Lingcod","687","$2,165"
2016,"Table 19PUB.pdf","Santa Barbara","","Bass, giant sea","687","$2,124"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, vermilion","1,193","$1,803"
2016,"Table 19PUB.pdf","Santa Barbara","","Skate, unspecified","3,052","$1,561"
2016,"Table 19PUB.pdf","Santa Barbara","","Salmon, Chinook","195","$1,560"
2016,"Table 19PUB.pdf","Santa Barbara","","Whitefish, ocean","791","$1,496"
2016,"Table 19PUB.pdf","Santa Barbara","","Thornyhead, longspine","779","$1,374"
2016,"Table 19PUB.pdf","Santa Barbara","","Sole, English","2,165","$1,234"
2016,"Table 19PUB.pdf","Santa Barbara","","Sanddab","2,411","$1,089"
2016,"Table 19PUB.pdf","Santa Barbara","","Snails, moon","997","$904"
2016,"Table 19PUB.pdf","Santa Barbara","","Butterfish (Pacific pompano)","1,042","$891"
2016,"Table 19PUB.pdf","Santa Barbara","","Sole, rock","657","$801"
2016,"Table 19PUB.pdf","Santa Barbara","","Pomfret, Pacific","726","$726"
2016,"Table 19PUB.pdf","Santa Barbara","","Tuna, skipjack","590","$590"
2016,"Table 19PUB.pdf","Santa Barbara","","Sole, fantail","955","$569"
2016,"Table 19PUB.pdf","Santa Barbara","","Guitarfish, shovelnose","405","$536"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, black-and-yellow","62","$496"
2016,"Table 19PUB.pdf","Santa Barbara","","Sole, Dover","784","$491"
2016,"Table 19PUB.pdf","Santa Barbara","","Ray, bat","520","$473"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, claws","458","$456"
2016,"Table 19PUB.pdf","Santa Barbara","","Scorpionfish, California","242","$417"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, gopher","78","$321"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, box","252","$252"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, king","202","$252"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, bocaccio","189","$225"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, kelp","24","$179"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, soupfin","148","$153"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, brown rock","108","$152"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, widow","143","$143"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, brown smoothhound","191","$142"
2016,"Table 19PUB.pdf","Santa Barbara","","Bonito, Pacific","235","$130"
2016,"Table 19PUB.pdf","Santa Barbara","","Mackerel, unspecified","114","$113"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, greenspotted","110","$110"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, treefish","21","$109"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, blackgill","32","$96"
2016,"Table 19PUB.pdf","Santa Barbara","","Barracuda, California","86","$88"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, chilipepper","87","$87"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, leopard","135","$79"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, copper","30","$63"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, unspecified","77","$61"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, armed box","42","$42"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, unspecified","36","$41"
2016,"Table 19PUB.pdf","Santa Barbara","","Octopus, unspecified","53","$41"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, spider/sheep claws","33","$33"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, squarespot","18","$18"
2016,"Table 19PUB.pdf","Santa Barbara","","Trawled fish, unspecified","15","$15"
2016,"Table 19PUB.pdf","Santa Barbara","","Whiting, Pacific","7","$7"
2016,"Table 19PUB.pdf","Santa Barbara","","Turbot, hornyhead","15","$6"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, blue","3","$6"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, pelagic red","464","$5"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, flag","5","$5"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, black","2","$4"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, speckled","3","$3"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, group shelf","2","$2"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, greenstriped","1","$1"
2016,"Table 19PUB.pdf","Santa Barbara","","Crustacean, unspecified","40","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, shore","1","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, pelagic thresher","145","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Invertebrate Unspecified","4","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, horn","35","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Shrimp, bay","10","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Shrimp, unspecified","25","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Skate, California","70","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, bigeye thresher","101","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Thornyheads","14","$0"
2016,"Table 19PUB.pdf","Santa Barbara","xx","Port Totals:","18,971,245","$12,965,355"
2016,"Table 19PUB.pdf","Santa Barbara","PORT HUENEME","PORT HUENEME","",""
2016,"Table 19PUB.pdf","Santa Barbara","","Squid, market","16,480,875","$8,310,323"
2016,"Table 19PUB.pdf","Santa Barbara","","Prawn, spot","64,024","$858,860"
2016,"Table 19PUB.pdf","Santa Barbara","","Anchovy, northern","147,832","$51,515"
2016,"Table 19PUB.pdf","Santa Barbara","","Mackerel, Pacific","498,555","$51,347"
2016,"Table 19PUB.pdf","Santa Barbara","","Swordfish","3,586","$15,412"
2016,"Table 19PUB.pdf","Santa Barbara","","Seabass, white","2,271","$8,396"
2016,"Table 19PUB.pdf","Santa Barbara","","Sardine, Pacific","25,009","$2,071"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, grass","54","$502"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, king","108","$486"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, brown","50","$350"
2016,"Table 19PUB.pdf","Santa Barbara","","Sea urchin, red","603","$302"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, thresher","124","$160"
2016,"Table 19PUB.pdf","Santa Barbara","","Opah","102","$102"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, shortfin mako","79","$93"
2016,"Table 19PUB.pdf","Santa Barbara","","Greenling, kelp","10","$59"
2016,"Table 19PUB.pdf","Santa Barbara","","Lingcod","6","$15"
2016,"Table 19PUB.pdf","Santa Barbara","","Stingray","405","$4"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, yellow rock","301","$3"
2016,"Table 19PUB.pdf","Santa Barbara","","Halibut, California","185","$2"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, red rock","34","$0"
2016,"Table 19PUB.pdf","Santa Barbara","xx","Port Totals:","17,224,213","$9,300,002"
2016,"Table 19PUB.pdf","Santa Barbara","OXNARD","OXNARD","",""
2016,"Table 19PUB.pdf","Santa Barbara","","Sea urchin, red","1,424,928","$1,166,211"
2016,"Table 19PUB.pdf","Santa Barbara","","Lobster, California spiny","49,545","$993,599"
2016,"Table 19PUB.pdf","Santa Barbara","","Thornyhead, shortspine","32,678","$215,308"
2016,"Table 19PUB.pdf","Santa Barbara","","Halibut, California","35,861","$180,155"
2016,"Table 19PUB.pdf","Santa Barbara","","Sea cucumber, warty","31,980","$161,259"
2016,"Table 19PUB.pdf","Santa Barbara","","Seabass, white","43,389","$160,504"
2016,"Table 19PUB.pdf","Santa Barbara","","Sablefish","52,563","$158,247"
2016,"Table 19PUB.pdf","Santa Barbara","","Prawn, spot","10,521","$145,553"
2016,"Table 19PUB.pdf","Santa Barbara","","Swordfish","23,791","$104,286"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, king","11,745","$51,142"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, spider","26,102","$41,469"
2016,"Table 19PUB.pdf","Santa Barbara","","Sheephead, California","7,908","$40,020"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, yellow rock","55,263","$32,963"
2016,"Table 19PUB.pdf","Santa Barbara","","Yellowtail","8,519","$28,847"
2016,"Table 19PUB.pdf","Santa Barbara","","Prawn, ridgeback","13,111","$27,878"
2016,"Table 19PUB.pdf","Santa Barbara","","Thornyheads","3,390","$21,102"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, vermilion","3,964","$13,692"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, copper","1,487","$11,567"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, red rock","7,566","$10,007"
2016,"Table 19PUB.pdf","Santa Barbara","","Sea cucumber, giant red","2,069","$9,484"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, thresher","8,053","$9,394"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, rock unspecified","5,495","$8,394"
2016,"Table 19PUB.pdf","Santa Barbara","","Thornyhead, longspine","3,495","$7,973"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, blackgill","4,595","$7,535"
2016,"Table 19PUB.pdf","Santa Barbara","","Barracuda, California","7,678","$6,551"
2016,"Table 19PUB.pdf","Santa Barbara","","Squid, market","9,625","$5,553"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, brown rock","3,690","$4,603"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, Pacific angel","2,978","$4,392"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, gopher","419","$3,302"
2016,"Table 19PUB.pdf","Santa Barbara","","Lingcod","913","$3,153"
2016,"Table 19PUB.pdf","Santa Barbara","","Whitefish, ocean","715","$3,125"
2016,"Table 19PUB.pdf","Santa Barbara","","Tuna, bluefin","995","$2,591"
2016,"Table 19PUB.pdf","Santa Barbara","","Opah","2,428","$1,909"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, soupfin","1,807","$1,658"
2016,"Table 19PUB.pdf","Santa Barbara","","Bass, giant sea","507","$1,586"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, bocaccio","636","$1,388"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, group shelf","479","$1,365"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, leopard","1,348","$1,362"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, shortfin mako","1,498","$1,350"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, greenspotted","292","$1,134"
2016,"Table 19PUB.pdf","Santa Barbara","","Skate, longnose","1,836","$1,106"
2016,"Table 19PUB.pdf","Santa Barbara","","Cabezon","247","$1,103"
2016,"Table 19PUB.pdf","Santa Barbara","","Sole, petrale","162","$934"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, starry","166","$848"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, speckled","413","$719"
2016,"Table 19PUB.pdf","Santa Barbara","","Skate, unspecified","628","$502"
2016,"Table 19PUB.pdf","Santa Barbara","","Sanddab","148","$488"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, black-and-yellow","46","$360"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, rosy","64","$323"
2016,"Table 19PUB.pdf","Santa Barbara","","Sole, Dover","96","$301"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, kelp","48","$293"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, treefish","29","$236"
2016,"Table 19PUB.pdf","Santa Barbara","","Sea cucumber, unspecified","80","$160"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, flag","35","$147"
2016,"Table 19PUB.pdf","Santa Barbara","","Croaker, white","25","$125"
2016,"Table 19PUB.pdf","Santa Barbara","","Bonito, Pacific","298","$122"
2016,"Table 19PUB.pdf","Santa Barbara","","Mackerel, Pacific","83","$113"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, pelagic thresher","71","$107"
2016,"Table 19PUB.pdf","Santa Barbara","","Ray, Pacific electric","20","$80"
2016,"Table 19PUB.pdf","Santa Barbara","","Scorpionfish, California","15","$76"
2016,"Table 19PUB.pdf","Santa Barbara","","Sole, fantail","170","$68"
2016,"Table 19PUB.pdf","Santa Barbara","","Triggerfish","11","$61"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, horn","23","$56"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, grass","9","$50"
2016,"Table 19PUB.pdf","Santa Barbara","","Guitarfish, shovelnose","34","$48"
2016,"Table 19PUB.pdf","Santa Barbara","","Sole, rock","10","$35"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, gray smoothhound","17","$34"
2016,"Table 19PUB.pdf","Santa Barbara","","Greenling, kelp","4","$30"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, yellowtail","8","$28"
2016,"Table 19PUB.pdf","Santa Barbara","","Tuna, yellowfin","18","$27"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, bank","13","$25"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, chilipepper","25","$25"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, blue","7","$23"
2016,"Table 19PUB.pdf","Santa Barbara","","Opaleye","4","$22"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, unspecified","28","$21"
2016,"Table 19PUB.pdf","Santa Barbara","","Whelk, Kellet's","68","$18"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, Pacific ocean perch","23","$17"
2016,"Table 19PUB.pdf","Santa Barbara","","Skate, thornback","11","$11"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, squarespot","6","$6"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, olive","2","$6"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, greenstriped","4","$4"
2016,"Table 19PUB.pdf","Santa Barbara","","Sole, bigmouth","1","$3"
2016,"Table 19PUB.pdf","Santa Barbara","","Fish, unspecified","238","$2"
2016,"Table 19PUB.pdf","Santa Barbara","","Splittail","219","$2"
2016,"Table 19PUB.pdf","Santa Barbara","","Ratfish, spotted","4","$2"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, Mexican","2","$2"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, spider/sheep claws","140","$1"
2016,"Table 19PUB.pdf","Santa Barbara","","Snail, sea","50","$1"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, box","68","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Shrimp, mantis","14","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Crab, armed box","8","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Butterfish (Pacific pompano)","54","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Sole, unspecified","132","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Ray, bat","23","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, aurora","15","$0"
2016,"Table 19PUB.pdf","Santa Barbara","","Sole, rex","7","$0"
2016,"Table 19PUB.pdf","Santa Barbara","xx","Port Totals:","1,910,000","$3,660,378"
2016,"Table 19PUB.pdf","Santa Barbara","SURF BEACH","SURF BEACH","",""
2016,"Table 19PUB.pdf","Santa Barbara","","Surfperch, barred","1,488","$5,191"
2016,"Table 19PUB.pdf","Santa Barbara","","Snail, sea","237","$190"
2016,"Table 19PUB.pdf","Santa Barbara","xx","Port Totals:","1,725","$5,380"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, vermilion","1,113","$2,842"
2016,"Table 19PUB.pdf","Santa Barbara","","Seabass, white","686","$2,723"
2016,"Table 19PUB.pdf","Santa Barbara","","Halibut, California","740","$2,309"
2016,"Table 19PUB.pdf","Santa Barbara","","Surfperch, barred","479","$1,678"
2016,"Table 19PUB.pdf","Santa Barbara","","Yellowtail","376","$1,209"
2016,"Table 19PUB.pdf","Santa Barbara","","Lingcod","388","$1,072"
2016,"Table 19PUB.pdf","Santa Barbara","","Whitefish, ocean","365","$833"
2016,"Table 19PUB.pdf","Santa Barbara","","Bonito, Pacific","340","$831"
2016,"Table 19PUB.pdf","Santa Barbara","","Sea cucumber, warty","160","$800"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, bocaccio","301","$743"
2016,"Table 19PUB.pdf","Santa Barbara","","Mackerel, unspecified","169","$315"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, thresher","67","$134"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, soupfin","40","$80"
2016,"Table 19PUB.pdf","Santa Barbara","","Tuna, bluefin","19","$38"
2016,"Table 19PUB.pdf","Santa Barbara","","Shark, brown smoothhound","80","$38"
2016,"Table 19PUB.pdf","Santa Barbara","","Rockfish, starry","10","$24"
2016,"Table 19PUB.pdf","Santa Barbara","","Mackerel, Pacific","12","$24"
2016,"Table 19PUB.pdf","Santa Barbara","","Squid, market","236","$0"
2016,"Table 19PUB.pdf","Santa Barbara","xx","Port Totals:","5,579","$15,693"
2016,"Table 19PUB.pdf","Santa Barbara","xx","Santa Barbara Area Totals","43,269,600","$39,614,498"
2016,"Table 20PUB.pdf","Los Angeles","","Squid, market","14,737,531","$7,347,556"
2016,"Table 20PUB.pdf","Los Angeles","","Prawn, spot","102,010","$1,292,990"
2016,"Table 20PUB.pdf","Los Angeles","","Sea urchin, red","596,304","$795,346"
2016,"Table 20PUB.pdf","Los Angeles","","Lobster, California spiny","21,047","$425,735"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, bluefin","693,271","$350,026"
2016,"Table 20PUB.pdf","Los Angeles","","Anchovy, northern","6,265,623","$316,301"
2016,"Table 20PUB.pdf","Los Angeles","","Mackerel, Pacific","2,465,254","$271,629"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, yellowfin","497,121","$249,968"
2016,"Table 20PUB.pdf","Los Angeles","","Bonito, Pacific","184,157","$70,506"
2016,"Table 20PUB.pdf","Los Angeles","","Swordfish","12,860","$60,461"
2016,"Table 20PUB.pdf","Los Angeles","","Prawn, ridgeback","30,137","$60,142"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, albacore","28,930","$37,609"
2016,"Table 20PUB.pdf","Los Angeles","","Mackerel, jack","350,520","$37,051"
2016,"Table 20PUB.pdf","Los Angeles","","Halibut, California","7,477","$34,906"
2016,"Table 20PUB.pdf","Los Angeles","","Sardine, Pacific","280,827","$23,094"
2016,"Table 20PUB.pdf","Los Angeles","","Sea cucumber, warty","7,604","$23,050"
2016,"Table 20PUB.pdf","Los Angeles","","Hagfishes","21,216","$21,216"
2016,"Table 20PUB.pdf","Los Angeles","","Sablefish","3,840","$10,477"
2016,"Table 20PUB.pdf","Los Angeles","","Seabass, white","3,107","$10,413"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, thresher","4,764","$5,685"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, red rock","6,661","$3,735"
2016,"Table 20PUB.pdf","Los Angeles","","Opah","3,023","$3,386"
2016,"Table 20PUB.pdf","Los Angeles","","Herring, round","31,488","$3,149"
2016,"Table 20PUB.pdf","Los Angeles","","Thornyheads","349","$2,220"
2016,"Table 20PUB.pdf","Los Angeles","","Yellowtail","1,442","$2,113"
2016,"Table 20PUB.pdf","Los Angeles","","Sea urchin, purple","1,394","$2,096"
2016,"Table 20PUB.pdf","Los Angeles","","Sole, unspecified","1,629","$2,004"
2016,"Table 20PUB.pdf","Los Angeles","","Guitarfish, shovelnose","907","$1,995"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, yellow rock","1,244","$1,849"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, brown rock","1,153","$1,730"
2016,"Table 20PUB.pdf","Los Angeles","","Whelk, Kellet's","1,582","$1,266"
2016,"Table 20PUB.pdf","Los Angeles","","Sole, rex","1,582","$946"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, shortfin mako","777","$910"
2016,"Table 20PUB.pdf","Los Angeles","","Sheephead, California","157","$864"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, bigeye","723","$723"
2016,"Table 20PUB.pdf","Los Angeles","","Bass, giant sea","252","$630"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, bigeye thresher","390","$447"
2016,"Table 20PUB.pdf","Los Angeles","","Lizardfish, California","2,427","$409"
2016,"Table 20PUB.pdf","Los Angeles","","Jacksmelt","4,002","$257"
2016,"Table 20PUB.pdf","Los Angeles","","Opaleye","72","$251"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, rock unspecified","253","$239"
2016,"Table 20PUB.pdf","Los Angeles","","Croaker, white","328","$197"
2016,"Table 20PUB.pdf","Los Angeles","","Skate, unspecified","350","$194"
2016,"Table 20PUB.pdf","Los Angeles","","Sanddab","180","$158"
2016,"Table 20PUB.pdf","Los Angeles","","Sea cucumber, unspecified","50","$158"
2016,"Table 20PUB.pdf","Los Angeles","","Sole, Dover","214","$128"
2016,"Table 20PUB.pdf","Los Angeles","","Ray, bat","1,945","$107"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, skipjack","401","$104"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, spider","106","$75"
2016,"Table 20PUB.pdf","Los Angeles","","Flounder, unspecified","38","$70"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, bocaccio","44","$44"
2016,"Table 20PUB.pdf","Los Angeles","","Sea cucumber, giant red","11","$33"
2016,"Table 20PUB.pdf","Los Angeles","","Barracuda, California","35","$28"
2016,"Table 20PUB.pdf","Los Angeles","","Fish, unspecified","19","$19"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, speckled","11","$11"
2016,"Table 20PUB.pdf","Los Angeles","","Stingray","820","$8"
2016,"Table 20PUB.pdf","Los Angeles","","Mackerel, unspecified","14","$7"
2016,"Table 20PUB.pdf","Los Angeles","","Butterfish (Pacific pompano)","4","$2"
2016,"Table 20PUB.pdf","Los Angeles","","Shrimp, unspecified","1","$0"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, leopard","20","$0"
2016,"Table 20PUB.pdf","Los Angeles","xx","Port Totals:","26,379,696","$11,476,719"
2016,"Table 20PUB.pdf","Los Angeles","SAN PEDRO","SAN PEDRO","",""
2016,"Table 20PUB.pdf","Los Angeles","","Squid, market","3,960,837","$1,938,854"
2016,"Table 20PUB.pdf","Los Angeles","","Lobster, California spiny","52,492","$1,104,112"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, bigeye","294,757","$913,241"
2016,"Table 20PUB.pdf","Los Angeles","","Swordfish","242,364","$752,524"
2016,"Table 20PUB.pdf","Los Angeles","","Seabass, white","73,143","$229,976"
2016,"Table 20PUB.pdf","Los Angeles","","Anchovy, northern","3,597,951","$179,898"
2016,"Table 20PUB.pdf","Los Angeles","","Hagfishes","164,539","$172,082"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, yellowfin","274,358","$164,420"
2016,"Table 20PUB.pdf","Los Angeles","","Opah","142,626","$154,345"
2016,"Table 20PUB.pdf","Los Angeles","","Halibut, California","25,439","$102,057"
2016,"Table 20PUB.pdf","Los Angeles","","Mackerel, Pacific","674,190","$88,201"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, skipjack","70,660","$28,967"
2016,"Table 20PUB.pdf","Los Angeles","","Wahoo","8,863","$22,695"
2016,"Table 20PUB.pdf","Los Angeles","","Dolphin (fish)","9,498","$20,878"
2016,"Table 20PUB.pdf","Los Angeles","","Sea cucumber, warty","4,086","$20,430"
2016,"Table 20PUB.pdf","Los Angeles","","Sea hare","1,547","$15,465"
2016,"Table 20PUB.pdf","Los Angeles","","Prawn, spot","957","$12,771"
