year,filename,area,port,species,landings,value
2018,Table21bbPUB.pdf,Bodega Bay,,"Crab, rock unspecified","26,579","$38,113 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Crab, red rock","21,271","$35,127 "
2018,Table21bbPUB.pdf,Bodega Bay,,Lingcod,"6,151","$25,055 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Tuna, albacore","11,693","$20,586 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Halibut, California","2,507","$19,222 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Sea urchin, red","8,136","$15,854 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, yellowtail","7,912","$14,434 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Crab, brown rock","6,501","$10,301 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Thornyhead, shortspine","1,338","$8,621 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Sea cucumber, giant red","1,713","$7,166 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, blackgill","3,432","$5,411 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, bocaccio","1,293","$3,238 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, chilipepper","1,027","$2,568 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Seabass, white",67,$566 
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, widow",232,$389 
2018,Table21bbPUB.pdf,Bodega Bay,,"Octopus, unspecified",160,$320 
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, vermilion",56,$177 
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, canary",57,$142 
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, olive",76,$125 
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, bank",40,$100 
2018,Table21bbPUB.pdf,Bodega Bay,,"Tuna, skipjack",48,$96 
2018,Table21bbPUB.pdf,Bodega Bay,,"Sole, petrale",27,$78 
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, speckled",47,$74 
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, brown",22,$39 
2018,Table21bbPUB.pdf,Bodega Bay,,"Anchovy, northern",19,$38 
2018,Table21bbPUB.pdf,Bodega Bay,BODEGA BAY,BODEGA BAY,,
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, unspecified",8,$29 
2018,Table21bbPUB.pdf,Bodega Bay,,"Salmon, Roe (Chinook, Coho)",4,$20 
2018,Table21bbPUB.pdf,Bodega Bay,,Port Totals:,"1,895,841","$6,899,941 "
2018,Table21bbPUB.pdf,Bodega Bay,BOLINAS,BOLINAS,,
2018,Table21bbPUB.pdf,Bodega Bay,,"Crab, Dungeness","37,621","$172,110 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Salmon, Chinook","3,545","$35,099 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Halibut, California","2,099","$17,066 "
2018,Table21bbPUB.pdf,Bodega Bay,,Sablefish,"3,703","$16,180 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, chilipepper","3,365","$8,413 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, bocaccio","2,370","$5,212 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Crab, rock unspecified",693,"$2,945 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, blackgill",674,"$1,685 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, bank",390,$975 
2018,Table21bbPUB.pdf,Bodega Bay,,"Croaker, white",341,$917 
2018,Table21bbPUB.pdf,Bodega Bay,,"Thornyhead, shortspine",51,$332 
2018,Table21bbPUB.pdf,Bodega Bay,,Lingcod,105,$267 
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, redbanded",16,$40 
2018,Table21bbPUB.pdf,Bodega Bay,,"Shark, spiny dogfish",10,$20 
2018,Table21bbPUB.pdf,Bodega Bay,,Port Totals:,"54,983","$261,260 "
2018,Table21bbPUB.pdf,Bodega Bay,ALL OTHER PORTS,ALL OTHER PORTS,,
2018,Table21bbPUB.pdf,Bodega Bay,,"Halibut, California","8,297","$9,177 "
2018,Table21bbPUB.pdf,Bodega Bay,,Lingcod,352,"$1,251 "
2018,Table21bbPUB.pdf,Bodega Bay,,"Crab, Dungeness",140,$840 
2018,Table21bbPUB.pdf,Bodega Bay,,"Salmon, Chinook",58,$648 
2018,Table21bbPUB.pdf,Bodega Bay,,"Seabass, white",53,$53 
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, canary",9,$23 
2018,Table21bbPUB.pdf,Bodega Bay,,"Sole, petrale",3,$17 
2018,Table21bbPUB.pdf,Bodega Bay,,"Rockfish, vermilion",4,$11 
2018,Table21bbPUB.pdf,Bodega Bay,,"Mackerel, bullet",6,$3 
2018,Table21fbPUB.pdf,Fort Bragg,RAGG,RAGG,,
2018,Table21fbPUB.pdf,Fort Bragg,,"Crab, Dungeness","1,455,938","$4,742,921 "
2018,Table21fbPUB.pdf,Fort Bragg,,Sablefish,"845,431","$1,292,065 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Salmon, Chinook","121,637","$840,292 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Sea urchin, red","199,598","$220,701 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Sole, petrale","172,841","$209,635 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Hagfish, unspecified","229,441","$193,768 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Sole, Dover","370,978","$174,598 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, chilipepper","322,517","$149,747 "
2018,Table21fbPUB.pdf,Fort Bragg,,Lingcod,"103,654","$135,968 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Thornyhead, shortspine","71,931","$125,290 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, bocaccio","210,762","$106,549 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Tuna, albacore","22,837","$46,554 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, blackgill","68,405","$34,831 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Thornyhead, longspine","124,275","$33,204 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, copper","6,935","$27,169 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, bank","44,549","$22,275 "
2018,Table21fbPUB.pdf,Fort Bragg,,Cabezon,"3,625","$16,629 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, group slope","27,550","$16,335 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, quillback","2,339","$13,460 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, darkblotched","26,721","$13,416 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Prawn, spot",639,"$10,856 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, canary","7,450","$10,498 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, vermilion","4,303","$9,291 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Hagfish, Pacific","28,628","$8,588 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, yellowtail","4,325","$8,209 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, gopher",946,"$7,052 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, China",930,"$6,921 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Sole, rex","20,676","$6,585 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, black-and-yellow",852,"$6,515 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Skate, longnose","26,252","$6,278 "
2018,Table21fbPUB.pdf,Fort Bragg,FORT BRAGG,FORT BRAGG,,
2018,Table21fbPUB.pdf,Fort Bragg,,"Sea urchin, purple","2,550","$3,431 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Sea cucumber, giant red","2,848","$2,848 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Sole, English","10,470","$2,577 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Greenling, kelp",365,"$2,090 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Halibut, California",264,"$1,794 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Crab, rock unspecified",299,"$1,536 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, group shelf","1,148","$1,368 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, brown",167,"$1,200 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, grass",144,"$1,176 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, rosethorn",330,"$1,163 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Octopus, unspecified","1,360","$1,052 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, redbanded",999,$894 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, blue",460,$853 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, starry",146,$727 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, black",383,$649 
2018,Table21fbPUB.pdf,Fort Bragg,,"Skate, big","2,055",$614 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, rosy",174,$592 
2018,Table21fbPUB.pdf,Fort Bragg,,Grenadier,842,$498 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, widow",504,$458 
2018,Table21fbPUB.pdf,Fort Bragg,,"Sanddab, Pacific",713,$419 
2018,Table21fbPUB.pdf,Fort Bragg,,"Mackerel, unspecified",137,$384 
2018,Table21fbPUB.pdf,Fort Bragg,,Sanddab,"1,150",$379 
2018,Table21fbPUB.pdf,Fort Bragg,,"Crab, red rock",125,$250 
2018,Table21fbPUB.pdf,Fort Bragg,,"Surfperch, calico",73,$219 
2018,Table21fbPUB.pdf,Fort Bragg,,"Surfperch, redtail",70,$210 
2018,Table21fbPUB.pdf,Fort Bragg,,"Crab, brown rock",100,$200 
2018,Table21fbPUB.pdf,Fort Bragg,,"Mackerel, jack",44,$182 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, group bolina",64,$138 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, aurora","1,024",$106 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, splitnose","2,326",$93 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, group red",41,$82 
2018,Table21fbPUB.pdf,Fort Bragg,FORT BRAGG,FORT BRAGG,,
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, olive",61,$79 
2018,Table21fbPUB.pdf,Fort Bragg,,"Sole, rock",35,$76 
2018,Table21fbPUB.pdf,Fort Bragg,,"Salmon, Roe (Chinook, Coho)",34,$68 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, shortraker",65,$35 
2018,Table21fbPUB.pdf,Fort Bragg,,"Mackerel, Pacific",7,$34 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, rougheye",39,$32 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, greenspotted",52,$26 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, unspecified",11,$22 
2018,Table21fbPUB.pdf,Fort Bragg,,"Fish, unspecified",10,$18 
2018,Table21fbPUB.pdf,Fort Bragg,,"Sculpin, staghorn",5,$15 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, greenblotched",17,$14 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, group small",6,$11 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, greenstriped",80,$4 
2018,Table21fbPUB.pdf,Fort Bragg,,"Sole, sand",15,$4 
2018,Table21fbPUB.pdf,Fort Bragg,,"Flounder, arrowtooth",123,$4 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, Pacific ocean perch",2,$1 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, yelloweye",1,$0 
2018,Table21fbPUB.pdf,Fort Bragg,,"Shad, American",731,$0 
2018,Table21fbPUB.pdf,Fort Bragg,,"Crab, box",2,$0 
2018,Table21fbPUB.pdf,Fort Bragg,,"Skate, unspecified",1,$0 
2018,Table21fbPUB.pdf,Fort Bragg,,"Sole, curlfin",61,$0 
2018,Table21fbPUB.pdf,Fort Bragg,,"Sole, slender",178,$0 
2018,Table21fbPUB.pdf,Fort Bragg,,"Trawled fish, unspecified",138,$0 
2018,Table21fbPUB.pdf,Fort Bragg,,"Skate, California",40,$0 
2018,Table21fbPUB.pdf,Fort Bragg,,"Ratfish, spotted",153,$0 
2018,Table21fbPUB.pdf,Fort Bragg,,"Shark, spiny dogfish",146,$0 
2018,Table21fbPUB.pdf,Fort Bragg,,Turbot,37,$0 
2018,Table21fbPUB.pdf,Fort Bragg,,"Whiting, Pacific",160,$0 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, shortbelly",338,$0 
2018,Table21fbPUB.pdf,Fort Bragg,,"Sole, unspecified",745,$0 
2018,Table21fbPUB.pdf,Fort Bragg,,Port Totals:,"4,561,631","$8,524,823 "
2018,Table21fbPUB.pdf,Fort Bragg,POINT ARENA,POINT ARENA,,
2018,Table21fbPUB.pdf,Fort Bragg,,"Crab, Dungeness","127,934","$473,589 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Salmon, Chinook","22,521","$163,431 "
2018,Table21fbPUB.pdf,Fort Bragg,,Cabezon,"4,818","$28,994 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Sea urchin, red","14,683","$21,040 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, gopher","2,427","$18,554 "
2018,Table21fbPUB.pdf,Fort Bragg,,Sablefish,"5,029","$14,934 "
2018,Table21fbPUB.pdf,Fort Bragg,,Lingcod,"4,369","$13,219 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, black-and-yellow","1,154","$9,123 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, grass",918,"$8,259 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, China",895,"$7,947 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Greenling, kelp",831,"$4,898 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Prawn, spot",260,"$3,770 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Sea urchin, purple",785,"$1,688 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Thornyhead, shortspine",205,"$1,333 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, copper",263,$932 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, group bolina",189,$932 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, blackgill",529,$707 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, brown",114,$670 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, vermilion",186,$576 
2018,Table21fbPUB.pdf,Fort Bragg,,"Fish, unspecified",161,$532 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, black",221,$466 
2018,Table21fbPUB.pdf,Fort Bragg,,"Octopus, unspecified",359,$394 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, canary",123,$336 
2018,Table21fbPUB.pdf,Fort Bragg,,"Crab, rock unspecified",150,$210 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, olive",9,$45 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, yellowtail",1,$7 
2018,Table21fbPUB.pdf,Fort Bragg,,"Prickleback, monkeyface (eel)",6,$6 
2018,Table21fbPUB.pdf,Fort Bragg,,Port Totals:,"189,139","$776,589 "
2018,Table21fbPUB.pdf,Fort Bragg,ALBION,ALBION,,
2018,Table21fbPUB.pdf,Fort Bragg,,Cabezon,"1,539","$5,595 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, gopher",752,"$3,457 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, black-and-yellow",541,"$2,960 "
2018,Table21fbPUB.pdf,Fort Bragg,,Lingcod,928,"$2,196 "
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, China",313,$934 
2018,Table21fbPUB.pdf,Fort Bragg,,"Greenling, kelp",263,$895 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, copper",414,$827 
2018,Table21fbPUB.pdf,Fort Bragg,,"Sea urchin, red",609,$663 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, grass",186,$551 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, canary",103,$205 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, vermilion",51,$109 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, blue",53,$105 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, quillback",52,$103 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, black",45,$90 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, brown",17,$34 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, olive",13,$25 
2018,Table21fbPUB.pdf,Fort Bragg,,"Flounder, starry",2,$3 
2018,Table21fbPUB.pdf,Fort Bragg,,Port Totals:,"5,878","$18,752 "
2018,Table21fbPUB.pdf,Fort Bragg,ER PORTS,ER PORTS,,
2018,Table21fbPUB.pdf,Fort Bragg,,Lingcod,516,$789 
2018,Table21fbPUB.pdf,Fort Bragg,,"Crab, Dungeness",127,$667 
2018,Table21fbPUB.pdf,Fort Bragg,,"Tuna, albacore",480,$480 
2018,Table21fbPUB.pdf,Fort Bragg,,"Sea urchin, red",224,$224 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, canary",140,$209 
2018,Table21fbPUB.pdf,Fort Bragg,,"Halibut, California",39,$195 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, vermilion",23,$33 
2018,Table21fbPUB.pdf,Fort Bragg,,"Rockfish, yellowtail",8,$8 
2018,Table21fbPUB.pdf,Fort Bragg,,Port Totals:,"1,557","$2,604 "
2018,Table21fbPUB.pdf,Fort Bragg,,FORT BRAGG totals:,"4,758,204","$9,322,768 "
2018,Table21sdPUB.pdf,San Diego,GO,GO,,
2018,Table21sdPUB.pdf,San Diego,,"Tuna, bigeye","304,063","$900,412 "
2018,Table21sdPUB.pdf,San Diego,,"Prawn, spot","56,586","$779,467 "
2018,Table21sdPUB.pdf,San Diego,,"Lobster, California spiny","47,144","$749,360 "
2018,Table21sdPUB.pdf,San Diego,,Swordfish,"152,693","$576,449 "
2018,Table21sdPUB.pdf,San Diego,,Opah,"171,451","$216,808 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, yellow rock","112,954","$160,070 "
2018,Table21sdPUB.pdf,San Diego,,"Tuna, bluefin","50,675","$158,543 "
2018,Table21sdPUB.pdf,San Diego,,"Halibut, California","18,577","$108,469 "
2018,Table21sdPUB.pdf,San Diego,,"Seabass, white","17,461","$68,100 "
2018,Table21sdPUB.pdf,San Diego,,"Sea urchin, red","12,515","$51,989 "
2018,Table21sdPUB.pdf,San Diego,,"Sheephead, California","6,375","$35,496 "
2018,Table21sdPUB.pdf,San Diego,,"Tuna, albacore","21,968","$34,131 "
2018,Table21sdPUB.pdf,San Diego,,Sablefish,"3,575","$28,486 "
2018,Table21sdPUB.pdf,San Diego,,Sanddab,"4,505","$25,714 "
2018,Table21sdPUB.pdf,San Diego,,Pomfret,"9,696","$25,713 "
2018,Table21sdPUB.pdf,San Diego,,"Tuna, yellowfin","11,649","$19,569 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, rock unspecified","10,914","$19,502 "
2018,Table21sdPUB.pdf,San Diego,,"Whelk, Kellet's","20,977","$19,086 "
2018,Table21sdPUB.pdf,San Diego,,"Mackerel, Pacific","8,599","$18,442 "
2018,Table21sdPUB.pdf,San Diego,,Wahoo,"7,481","$18,026 "
2018,Table21sdPUB.pdf,San Diego,,Yellowtail,"5,854","$17,301 "
2018,Table21sdPUB.pdf,San Diego,,"Shark, shortfin mako","13,697","$17,115 "
2018,Table21sdPUB.pdf,San Diego,,"Shark, thresher","10,695","$15,141 "
2018,Table21sdPUB.pdf,San Diego,,Dolphin (fish),"6,870","$12,717 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, spider","13,131","$12,503 "
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, vermilion","2,548","$12,022 "
2018,Table21sdPUB.pdf,San Diego,,"Sea urchin, purple",776,"$10,009 "
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, pink","1,517","$6,933 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, red rock","4,086","$6,335 "
2018,Table21sdPUB.pdf,San Diego,,"Tuna, skipjack","7,243","$5,722 "
2018,Table21sdPUB.pdf,San Diego,SAN DIEGO,SAN DIEGO,,
2018,Table21sdPUB.pdf,San Diego,,"Crab, brown rock","3,985","$5,634 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, box","1,155","$5,471 "
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, Mexican","1,106","$5,337 "
2018,Table21sdPUB.pdf,San Diego,,"Shark, soupfin","2,618","$5,296 "
2018,Table21sdPUB.pdf,San Diego,,"Shark, Pacific angel","1,907","$3,877 "
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, group shelf",707,"$3,754 "
2018,Table21sdPUB.pdf,San Diego,,"Mackerel, unspecified","1,347","$3,601 "
2018,Table21sdPUB.pdf,San Diego,,"Octopus, unspecified",627,"$3,551 "
2018,Table21sdPUB.pdf,San Diego,,Escolar,"2,854","$2,870 "
2018,Table21sdPUB.pdf,San Diego,,Cabezon,306,"$2,032 "
2018,Table21sdPUB.pdf,San Diego,,"Whitefish, ocean",547,"$2,027 "
2018,Table21sdPUB.pdf,San Diego,,"Bonito, Pacific","1,032","$1,924 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, king",305,"$1,779 "
2018,Table21sdPUB.pdf,San Diego,,"Shark, leopard",935,"$1,705 "
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, bocaccio",337,"$1,290 "
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, group red",348,"$1,164 "
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, group deep nearshore",214,"$1,104 "
2018,Table21sdPUB.pdf,San Diego,,"Shark, bigeye thresher",884,$925 
2018,Table21sdPUB.pdf,San Diego,,Oilfish,466,$855 
2018,Table21sdPUB.pdf,San Diego,,Lingcod,161,$765 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, bank",219,$757 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, speckled",160,$713 
2018,Table21sdPUB.pdf,San Diego,,"Skate, unspecified",252,$667 
2018,Table21sdPUB.pdf,San Diego,,Louvar,79,$632 
2018,Table21sdPUB.pdf,San Diego,,"Bass, giant sea",174,$585 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, chilipepper",106,$469 
2018,Table21sdPUB.pdf,San Diego,,"Shark, sevengill",147,$398 
2018,Table21sdPUB.pdf,San Diego,,"Sardine, Pacific",125,$388 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, blackgill",208,$366 
2018,Table21sdPUB.pdf,San Diego,,"Croaker, white",87,$348 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, greenspotted",69,$319 
2018,Table21sdPUB.pdf,San Diego,GO,GO,,
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, flag",76,$312 
2018,Table21sdPUB.pdf,San Diego,,"Crab, armed box",343,$277 
2018,Table21sdPUB.pdf,San Diego,,"Scorpionfish, California",66,$275 
2018,Table21sdPUB.pdf,San Diego,,"Barracuda, California",205,$268 
2018,Table21sdPUB.pdf,San Diego,,Bat star,51,$255 
2018,Table21sdPUB.pdf,San Diego,,"Mackerel, jack",61,$244 
2018,Table21sdPUB.pdf,San Diego,,"Shark, smooth hammerhead",246,$191 
2018,Table21sdPUB.pdf,San Diego,,"Surfperch, black",87,$179 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, copper",59,$172 
2018,Table21sdPUB.pdf,San Diego,,"Skate, California",128,$171 
2018,Table21sdPUB.pdf,San Diego,,"Crab, claws",60,$171 
2018,Table21sdPUB.pdf,San Diego,,"Halibut, unspecified",27,$162 
2018,Table21sdPUB.pdf,San Diego,,"Shark, pelagic thresher",165,$140 
2018,Table21sdPUB.pdf,San Diego,,"Ray, bat",92,$139 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, squarespot",35,$138 
2018,Table21sdPUB.pdf,San Diego,,Stingray,60,$120 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, greenstriped",24,$105 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, splitnose",26,$104 
2018,Table21sdPUB.pdf,San Diego,,"Fish, unspecified",963,$101 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, rosethorn",19,$76 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, gopher",12,$65 
2018,Table21sdPUB.pdf,San Diego,,"Eel, California moray",32,$61 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, starry",13,$60 
2018,Table21sdPUB.pdf,San Diego,,"Shark, horn",12,$48 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, grass",5,$46 
2018,Table21sdPUB.pdf,San Diego,,Thornyheads,17,$39 
2018,Table21sdPUB.pdf,San Diego,,"Sole, rock",26,$36 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, group nearshore",5,$33 
2018,Table21sdPUB.pdf,San Diego,,Triggerfish,11,$28 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, group slope",26,$28 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, brown",7,$25 
2018,Table21sdPUB.pdf,San Diego,GO,GO,,
2018,Table21sdPUB.pdf,San Diego,,"Surfperch, unspecified",8,$24 
2018,Table21sdPUB.pdf,San Diego,,"Shark, spiny dogfish",16,$24 
2018,Table21sdPUB.pdf,San Diego,,"Skate, thornback",20,$20 
2018,Table21sdPUB.pdf,San Diego,,Sea stars,4,$20 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, treefish",4,$20 
2018,Table21sdPUB.pdf,San Diego,,"Skate, longnose",10,$20 
2018,Table21sdPUB.pdf,San Diego,,"Shark, swell",8,$16 
2018,Table21sdPUB.pdf,San Diego,,"Corvina, shortfin",7,$15 
2018,Table21sdPUB.pdf,San Diego,,"Sole, fantail",20,$13 
2018,Table21sdPUB.pdf,San Diego,,Opaleye,4,$12 
2018,Table21sdPUB.pdf,San Diego,,Blacksmith,7,$8 
2018,Table21sdPUB.pdf,San Diego,,Flyingfish,2,$6 
2018,Table21sdPUB.pdf,San Diego,,"Thornyhead, shortspine",1,$5 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, kelp",1,$5 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, black-and-yellow",1,$5 
2018,Table21sdPUB.pdf,San Diego,,"Flounder, unspecified",71,$1 
2018,Table21sdPUB.pdf,San Diego,,"Flounder, arrowtooth",12,$0 
2018,Table21sdPUB.pdf,San Diego,,"Thornyhead, longspine",2,$0 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, aurora",2,$0 
2018,Table21sdPUB.pdf,San Diego,,Turbot,1,$0 
2018,Table21sdPUB.pdf,San Diego,,"Squid, market",8,$0 
2018,Table21sdPUB.pdf,San Diego,,"Mackerel, bullet",38,$0 
2018,Table21sdPUB.pdf,San Diego,,Port Totals:,"1,142,940","$4,194,509 "
2018,Table21sdPUB.pdf,San Diego,OMA,OMA,,
2018,Table21sdPUB.pdf,San Diego,,"Tuna, bigeye","611,489","$1,804,045 "
2018,Table21sdPUB.pdf,San Diego,,Opah,"248,920","$257,438 "
