"year","filename","species","type","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","Skates unsp.","landings","","","12","50","26","403","2","49","19","63","97","21","742"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","","","0","0","0","105","0","0","0","0","0","0","105"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","Sole, curlfin (turbot)","landings","","","","","","8","","","","","","","8"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","","","","","","0","","","","","","","0"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","Sole, Dover","landings","9,359","60,610","189,483","209,203","125,575","123,229","89,112","127,680","123,263","233,181","211,223","204,699","1,706,617"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","4,131","27,148","83,398","88,591","55,171","44,649","36,583","46,286","54,239","102,304","92,917","77,707","713,124"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","Sole, English","landings","","9","1","2,568","934","1,280","8,650","4,640","4,021","2,204","94","294","24,695"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","","3","0","786","288","342","2,030","1,320","1,228","674","28","91","6,790"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","Sole, petrale","landings","9,705","15,729","188","1,412","163","13,005","30,167","38,013","22,902","3,493","70,964","56,596","262,337"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","10,962","16,453","176","1,562","187","16,200","22,632","37,285","23,421","3,913","81,444","55,939","270,174"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","Sole, rex","landings","1,702","10,674","4,363","7,028","5,538","3,336","2,109","4,454","7,053","13,017","11,162","8,782","79,218"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","606","3,931","1,573","2,646","2,128","980","431","1,313","2,492","4,691","3,951","2,921","27,663"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","Sole, rock","landings","","","","","","11","","","","","","","11"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","","","","","","0","","","","","","","0"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","Sole, slender","landings","","32","","","","","","","","","","","32"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","","0","","","","","","","","","","","0"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","Surfperch","landings","","","","82","25","","","","","","","","107"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","","","","123","38","","","","","","","","161"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","Surfperch spp","landings","","","","112","","","","","","","","2","114"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","","","","168","","","","","","","","2","170"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","Thornyhead, longspine","landings","1,690","8,039","17,303","15,791","6,119","93,834","53,008","62,010","25,653","56,151","8,556","21,280","369,434"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","1,214","4,205","7,731","6,650","2,995","42,375","22,588","27,024","11,057","24,928","3,527","10,555","164,849"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","Thornyhead, shortspine","landings","6,407","12,953","22,215","18,745","20,604","20,912","4,129","17,854","14,186","39,089","25,927","18,934","221,955"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","4,603","8,158","16,388","15,114","16,457","19,775","3,819","15,685","11,614","29,496","18,629","13,066","172,804"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","landings","","","","","","","16,270","35,184","87,721","6,384","","","145,559"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","","","","","","","36,541","79,340","223,098","14,130","","","353,109"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","landings","9","11","26","15","23","13","","1","132","335","79","67","711"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","0","0","0","0","0","0","","0","4","0","0","0","4"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","landings","","","","10","","","","","","","","","10"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","","","","10","","","","","","","","","10"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","landings","711,261","170,618","58,623","42,225","958,090","1,551,966","870,367","635,692","60,558","95,158","1,498","762","5,156,818"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","2,045,767","501,988","191,119","176,299","553,680","761,404","480,047","397,784","48,446","75,755","0","0","5,232,289"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","landings","711,261","170,618","58,623","42,225","18,048","14,811","9,885","4,014","","","1,498","762","1,031,745"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","2,045,767","501,988","191,119","176,299","77,324","72,680","41,683","16,591","","","0","0","3,123,451"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","landings","","","","","940,042","1,537,155","860,482","631,678","60,558","95,158","","","4,125,073"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","","","","","476,356","688,724","438,364","381,193","48,446","75,755","","","2,108,838"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","landings","","","","6,796","16,068","","","23,153","14,552","18,859","2,456","27,199","109,083"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","","","","8,155","18,912","","","20,826","18,117","26,393","3,684","47,598","143,685"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","landings","","","","6,796","16,068","","","23,153","14,552","18,859","2,456","27,199","109,083"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","","","","8,155","18,912","","","20,826","18,117","26,393","3,684","47,598","143,685"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","Total","landings","784,692","301,096","343,974","358,166","1,225,091","1,910,785","1,226,199","1,075,560","468,016","622,957","420,306","402,683","9,139,525"
"2017","GOLD BEACH AND BROOKINGS 2017.pdf","","value","2,116,949","602,835","396,543","381,100","830,844","1,058,189","765,546","802,415","560,288","546,892","324,402","326,361","8,712,364"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","landings","350","27","548","5,330","14,447","11,267","13,427","9,236","9,296","4,444","542","1,037","69,951"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","872","59","975","10,423","33,513","27,088","30,733","19,058","19,247","9,229","1,057","2,255","154,509"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Cabezon","landings","6",NA,NA,"12","35","76","162","107","58","21","","28","505"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","11",NA,NA,"25","69","147","542","185","101","37","","55","1,172"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Greenling sp.","landings",NA,NA,NA,"5","1","2","8","2","2","2","","22","44"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value",NA,NA,NA,"10","2","3","40","4","4","4","","44","111"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Halibut, Pacific","landings",NA,NA,NA,"","24","","43","","","","","","67"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value",NA,NA,NA,"","147","","222","","","","","","369"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Lingcod","landings","279","25","105","655","7,172","5,920","5,891","3,349","2,681","1,876","138","411","28,502"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","723","56","238","1,698","20,368","17,026","16,616","9,159","7,235","5,013","421","1,077","79,630"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Rockfish, black","landings","65","2","423","4,415","6,863","4,859","6,740","5,511","6,000","2,303","383","472","38,036"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","138","3","702","8,164","12,246","8,067","11,834","9,249","10,149","3,749","599","888","65,788"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Rockfish, blue","landings",NA,NA,"20","212","119","59","39","142","95","169","21","51","927"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value",NA,NA,"35","472","208","111","66","232","167","298","37","97","1,723"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Rockfish, brown","landings",NA,NA,NA,"","29","","3","1","2","","","","35"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value",NA,NA,NA,"","51","","5","2","4","","","","62"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Rockfish, canary","landings",NA,NA,NA,"","101","83","98","21","158","39","","35","535"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value",NA,NA,NA,"","177","145","175","36","283","68","","63","947"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Rockfish, copper","landings",NA,NA,NA,"","2","14","","","13","6","","7","42"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value",NA,NA,NA,"","4","25","","","23","11","","12","75"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Rockfish, quillback","landings",NA,NA,NA,"","3","9","14","22","53","17","","4","122"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value",NA,NA,NA,"","5","16","25","39","93","30","","7","215"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Rockfish, Shelf","landings",NA,NA,NA,"","","15","281","2","","","","","298"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value",NA,NA,NA,"","","24","450","3","","","","","477"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Rockfish, tiger","landings",NA,NA,NA,"","","","","3","3","","","","6"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value",NA,NA,NA,"","","","","5","5","","","","10"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Rockfish, vermillion","landings",NA,NA,NA,"","18","","","","3","","","7","28"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value",NA,NA,NA,"","32","","","","5","","","12","49"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Rockfish, widow","landings",NA,NA,NA,"","8","","","","","","","","8"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value",NA,NA,NA,"","14","","","","","","","","14"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Rockfish, yellowtail","landings",NA,NA,NA,"31","60","44","56","32","82","11","","","316"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value",NA,NA,NA,"54","105","77","101","56","146","19","","","558"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Sablefish","landings",NA,NA,NA,"","","3","","","","","","","3"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value",NA,NA,NA,"","","4","","","","","","","4"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","landings","","","","","12","183","92","","146","","","","433"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","","","","","85","1,443","657","","1,032","","","","3,217"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","landings","","","","","","","","44","","","","","44"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","","","","","","","","88","","","","","88"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","landings","6,802","8,963","1,783","1,870","1,891","2,026","2,540","1,374","2,045","1,648","4,279","450","35,671"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","19,369","27,964","6,789","3,764","6,282","5,961","10,054","6,660","9,841","5,332","19,015","726","121,757"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","landings","","","","","","","","","1,785","783","3,353","","5,921"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","","","","","","","","","9,451","3,877","17,273","","30,601"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","landings","6,672","8,678","1,307","650","1,031","1,586","2,440","1,314","","","","","23,678"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","19,213","27,560","6,099","2,048","5,019","5,301","9,904","6,570","","","","","81,714"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","landings","","75","276","900","770","440","100","60","260","865","926","310","4,982"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","","113","450","1,332","1,155","660","150","90","390","1,455","1,742","540","8,077"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","landings","130","210","200","320","90","","","","","","","140","1,090"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","156","291","240","384","108","","","","","","","186","1,365"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","landings","","","","218","3,266","1,409","2,802","2,589","","","","","10,284"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","","","","248","1,633","705","1,401","1,295","","","","","5,282"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","landings","","","","218","3,266","1,409","2,802","2,589","","","","","10,284"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","","","","248","1,633","705","1,401","1,295","","","","","5,282"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","landings","","","","","","","","","14,457","","","","14,457"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","","","","","","","","","14,457","","","","14,457"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","landings","","","","","","","","","14,457","","","","14,457"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","","","","","","","","","14,457","","","","14,457"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","Total","landings","7,152","8,990","2,331","7,418","19,604","14,702","18,769","13,199","25,798","6,092","4,821","1,487","130,363"
"2017","NETARTS-PACIFIC CITY-SALMON RIVER-SILETZ BAY AND DEPOE BAY 2017.pdf","","value","20,241","28,023","7,764","14,435","41,428","33,754","42,188","27,013","43,545","14,561","20,072","2,981","296,005"
"2017","NEWPORT 2017.pdf","","landings","542,023","928,803","1,142,686","1,633,282","5,053,897","15,104,679","17,199,184","18,636,692","20,394,234","14,405,064","2,535,025","1,787,172","99,362,741"
"2017","NEWPORT 2017.pdf","","value","387,770","523,619","716,748","1,124,952","1,236,619","2,762,793","5,369,718","4,138,985","3,946,270","3,001,949","855,499","1,129,611","25,194,533"
"2017","NEWPORT 2017.pdf","Cabezon","landings","","","7","76","68","23","18","59","31","12","","14","308"
"2017","NEWPORT 2017.pdf","","value","","","12","198","150","66","62","156","68","27","","28","767"
"2017","NEWPORT 2017.pdf","Cod, Pacific","landings","","","","21","20","","13","57","130","33","","","274"
"2017","NEWPORT 2017.pdf","","value","","","","11","10","","7","25","65","12","","","130"
"2017","NEWPORT 2017.pdf","Flounder, arrowtooth","landings","42,521","88,666","77,821","76,343","53,809","11,905","26,621","22,074","18,098","22,347","82,494","94,599","617,298"
"2017","NEWPORT 2017.pdf","","value","4,170","8,754","7,675","7,568","4,991","1,180","2,640","2,188","1,762","2,268","8,179","8,955","60,330"
"2017","NEWPORT 2017.pdf","Flounder, starry","landings","","","","","","","18","","","","","","18"
"2017","NEWPORT 2017.pdf","","value","","","","","","","6","","","","","","6"
"2017","NEWPORT 2017.pdf","Greenling sp.","landings","","","","3","21","3","","1","13","2","","4","47"
"2017","NEWPORT 2017.pdf","","value","","","","5","71","6","","0","9","4","","8","103"
"2017","NEWPORT 2017.pdf","Grenadier, Unsp.","landings","","","","","","","","","210","","","","210"
"2017","NEWPORT 2017.pdf","","value","","","","","","","","","19","","","","19"
"2017","NEWPORT 2017.pdf","Hagfish sp","landings","39,169","55,216","50,238","61,566","72,098","42,407","63,038","57,862","60,244","29,970","11,140","","542,948"
"2017","NEWPORT 2017.pdf","","value","31,335","44,173","42,626","53,185","65,619","44,955","65,583","60,495","63,235","30,876","11,140","","513,222"
"2017","NEWPORT 2017.pdf","Halibut, Pacific","landings","","","9","350","1,279","23,381","28,774","175","130","18","","12","54,128"
"2017","NEWPORT 2017.pdf","","value","","","0","1,974","7,415","139,247","161,613","0","0","0","","0","310,249"
"2017","NEWPORT 2017.pdf","Herring, Pacific","landings","","202,566","","","4,501","257","1,183","46,866","7,141","270","1","","262,785"
"2017","NEWPORT 2017.pdf","","value","","30,385","","","0","0","0","5","1","0","0","","30,391"
"2017","NEWPORT 2017.pdf","King of Salmon","landings","","","","","","","98","437","4","9","","","548"
"2017","NEWPORT 2017.pdf","","value","","","","","","","0","0","0","0","","","0"
"2017","NEWPORT 2017.pdf","Lingcod","landings","380","756","3,912","2,583","6,397","46,336","47,701","21,304","14,589","10,227","1,249","1,587","157,021"
"2017","NEWPORT 2017.pdf","","value","629","824","3,667","3,731","14,411","44,492","48,105","22,832","23,489","13,176","1,623","3,884","180,863"
"2017","NEWPORT 2017.pdf","Mackerel, jack","landings","","","146","334","211","481","5,394","25,642","246,507","215,806","91","81","494,693"
"2017","NEWPORT 2017.pdf","","value","","","0","0","0","0","0","1","852","1,789","0","0","2,642"
"2017","NEWPORT 2017.pdf","Mackerel, Pacific","landings","","","","1","13","7","2,753","30,395","41,635","5,910","47","","80,761"
"2017","NEWPORT 2017.pdf","","value","","","","0","0","0","0","1","3","9","4","","17"
"2017","NEWPORT 2017.pdf","Pacific Ocean perch","landings","738","230","472","736","2,280","339","144","172","1,772","257","2,385","3,506","13,031"
"2017","NEWPORT 2017.pdf","","value","261","27","175","399","978","156","64","64","998","93","848","1,374","5,437"
"2017","NEWPORT 2017.pdf","Pollock, walleye","landings","","","","","","","","","2","","","","2"
"2017","NEWPORT 2017.pdf","","value","","","","","","","","","0","","","","0"
"2017","NEWPORT 2017.pdf","Pomfret, Pacific","landings","","","","","","","","23","4","","","","27"
"2017","NEWPORT 2017.pdf","","value","","","","","","","","0","0","","","","0"
"2017","NEWPORT 2017.pdf","Ratfish","landings","","","","4","","","1","1","1","","","","7"
"2017","NEWPORT 2017.pdf","","value","","","","0","","","0","0","0","","","","0"
"2017","NEWPORT 2017.pdf","Rockfish, black","landings","7","26","10","749","2,104","2,176","1,009","686","1,636","159","492","668","9,722"
"2017","NEWPORT 2017.pdf","","value","14","46","18","1,328","3,753","3,937","1,774","1,265","2,873","206","861","1,187","17,262"
"2017","NEWPORT 2017.pdf","Rockfish, blue","landings","","","","","20","115","167","41","257","8","48","32","688"
"2017","NEWPORT 2017.pdf","","value","","","","","36","200","293","72","447","14","84","56","1,202"
"2017","NEWPORT 2017.pdf","Rockfish, canary","landings","","","91","1,768","14,268","1,398","15,493","4,581","25,846","3,224","65","229","66,963"
"2017","NEWPORT 2017.pdf","","value","","","46","908","8,106","739","8,075","2,409","9,414","1,555","22","280","31,554"
"2017","NEWPORT 2017.pdf","Rockfish, china","landings","","","","","2","2","","","","","","2","6"
"2017","NEWPORT 2017.pdf","","value","","","","","4","4","","","","","","4","12"
"2017","NEWPORT 2017.pdf","Rockfish, copper","landings","","","5","3","","","","","","","5","5","18"
"2017","NEWPORT 2017.pdf","","value","","","9","5","","","","","","","9","9","32"
"2017","NEWPORT 2017.pdf","Rockfish, darkblotched","landings","1,915","1,452","6,917","3,861","2,613","4,959","2,017","4,614","29,197","8,984","13,316","17,765","97,610"
"2017","NEWPORT 2017.pdf","","value","790","636","2,796","2,224","728","2,473","812","1,472","11,702","2,781","5,585","7,622","39,621"
"2017","NEWPORT 2017.pdf","Rockfish, quillback","landings","","","","","8","","9","","4","","","","21"
"2017","NEWPORT 2017.pdf","","value","","","","","14","","9","","7","","","","30"
"2017","NEWPORT 2017.pdf","Rockfish, Rougheye/blacks","landings","468","697","874","1,577","1,681","988","758","319","874","911","427","1,369","10,943"
"2017","NEWPORT 2017.pdf","","value","234","349","451","868","852","505","380","170","380","480","144","621","5,434"
"2017","NEWPORT 2017.pdf","Rockfish, Shelf","landings","1","","49","12,558","7,109","11,618","6,131","110,990","15,258","8,873","543","5,499","178,629"
"2017","NEWPORT 2017.pdf","","value","0","","1","80","599","3,710","1,095","19,311","2,793","1,382","30","147","29,148"
"2017","NEWPORT 2017.pdf","Rockfish, shortbelly","landings","","","","6,646","","18,790","2,264","130","116,807","68,795","5,389","478","219,299"
"2017","NEWPORT 2017.pdf","","value","","","","0","","1","0","0","11","46","1","65","124"
"2017","NEWPORT 2017.pdf","Rockfish, shortraker","landings","209","357","522","507","47","227","","","418","51","144","677","3,159"
"2017","NEWPORT 2017.pdf","","value","105","179","264","248","28","364","","","249","30","49","310","1,826"
"2017","NEWPORT 2017.pdf","Rockfish, Slope","landings","1,005","1,453","4,006","8,806","4,437","25,696","2,405","19,070","41,376","27,724","1,223","6,474","143,675"
"2017","NEWPORT 2017.pdf","","value","339","519","608","1,910","1,828","11,463","1,347","9,832","13,175","16,011","176","6,813","64,021"
"2017","NEWPORT 2017.pdf","Rockfish, vermillion","landings","","","","","","","","5","","","","","5"
"2017","NEWPORT 2017.pdf","","value","","","","","","","","10","","","","","10"
"2017","NEWPORT 2017.pdf","Rockfish, widow","landings","","5","128,380","579,523","403,340","73,144","276,111","424,420","246,561","822,680","648,752","882,377","4,485,293"
"2017","NEWPORT 2017.pdf","","value","","1","57,634","249,370","139,925","23,198","79,566","77,487","66,486","272,312","217,696","267,817","1,451,492"
"2017","NEWPORT 2017.pdf","Rockfish, yelloweye","landings","","","","","18","299","109","1","16","5","","","448"
"2017","NEWPORT 2017.pdf","","value","","","","","11","299","106","1","9","3","","","429"
"2017","NEWPORT 2017.pdf","Rockfish, yellowtail","landings","","3","13","4,610","10,143","68,542","165,269","41,255","48,876","6,662","181","5","345,559"
"2017","NEWPORT 2017.pdf","","value","","2","7","2,325","5,073","29,569","65,314","9,890","12,442","1,771","47","9","126,449"
"2017","NEWPORT 2017.pdf","Sablefish","landings","38,711","58,574","111,290","142,097","95,637","280,317","310,095","95,454","343,789","307,669","101,126","213,145","2,097,904"
"2017","NEWPORT 2017.pdf","","value","76,190","116,728","217,029","350,134","303,187","975,645","1,084,506","339,723","1,192,058","1,076,764","234,083","522,268","6,488,315"
"2017","NEWPORT 2017.pdf","Salmon, chinook","landings","","","","8,583","21,377","25,803","149,377","2,468","762","1,325","117","","209,812"
"2017","NEWPORT 2017.pdf","","value","","","","84,593","195,087","214,460","903,645","13,728","3,021","1,361","0","","1,415,895"
"2017","NEWPORT 2017.pdf","Salmon, chum","landings","","","","","","","","","","16","","","16"
"2017","NEWPORT 2017.pdf","","value","","","","","","","","","","0","","","0"
"2017","NEWPORT 2017.pdf","Salmon, coho","landings","","","","","","","","8","12","","","","20"
"2017","NEWPORT 2017.pdf","","value","","","","","","","","0","0","","","","0"
"2017","NEWPORT 2017.pdf","Sanddab, Pacific","landings","","","55","212","13","","104","63","","48","","","495"
"2017","NEWPORT 2017.pdf","","value","","","22","88","0","","0","0","","0","","","110"
"2017","NEWPORT 2017.pdf","Sardine, Pacific","landings","","","","","","","16","85","231","359","","","691"
"2017","NEWPORT 2017.pdf","","value","","","","","","","0","0","0","0","","","0"
"2017","NEWPORT 2017.pdf","Saury, Pacific","landings","","","","","","","","","","1","","","1"
"2017","NEWPORT 2017.pdf","","value","","","","","","","","","","0","","","0"
"2017","NEWPORT 2017.pdf","Sculpin, other sp.","landings","","","","","","","","","","","1","","1"
"2017","NEWPORT 2017.pdf","","value","","","","","","","","","","","40","","40"
"2017","NEWPORT 2017.pdf","Shad, American","landings","","","","","290","2,036","436","1,045","134","259","28","","4,228"
"2017","NEWPORT 2017.pdf","","value","","","","","0","0","0","0","0","1","0","","1"
"2017","NEWPORT 2017.pdf","Shark, blue","landings","","","","","137","","45","379","495","","","","1,056"
"2017","NEWPORT 2017.pdf","","value","","","","","0","","0","0","0","","","","0"
"2017","NEWPORT 2017.pdf","Shark, Brown Cat","landings","9","","2","","","6","7","","","42","833","","899"
"2017","NEWPORT 2017.pdf","","value","0","","0","","","0","0","","","0","0","","0"
"2017","NEWPORT 2017.pdf","Shark, other sp.","landings","","","","","557","810","","","200","","","","1,567"
"2017","NEWPORT 2017.pdf","","value","","","","","0","0","","","0","","","","0"
"2017","NEWPORT 2017.pdf","Shark, shortfin mako","landings","","","","","","","206","","71","","","","277"
"2017","NEWPORT 2017.pdf","","value","","","","","","","447","","213","","","","660"
"2017","NEWPORT 2017.pdf","Shark, soupfin","landings","","","","","","50","","","49","39","","","138"
"2017","NEWPORT 2017.pdf","","value","","","","","","0","","","0","0","","","0"
"2017","NEWPORT 2017.pdf","Shark, spiny dogfish","landings","10","","50","","95","39","","2","12","725","5,995","2,088","9,016"
"2017","NEWPORT 2017.pdf","","value","0","","0","","0","0","","0","0","125","90","337","552"
"2017","NEWPORT 2017.pdf","Skate, Big","landings","147","212","437","2,129","6,462","1,684","13,064","6,003","2,722","2,213","189","122","35,384"
"2017","NEWPORT 2017.pdf","","value","34","48","166","818","2,519","603","4,503","1,757","807","601","64","42","11,962"
"2017","NEWPORT 2017.pdf","Skate, Longnose","landings","20,209","25,218","43,109","36,282","24,926","6,579","32,765","32,818","17,375","17,805","28,558","44,044","329,688"
"2017","NEWPORT 2017.pdf","","value","7,430","9,943","16,806","14,084","7,724","2,306","10,198","8,811","5,530","6,501","10,684","16,159","116,176"
"2017","NEWPORT 2017.pdf","Skates and rays","landings","","","","","","","25","54","83","88","","","250"
"2017","NEWPORT 2017.pdf","","value","","","","","","","0","0","0","0","","","0"
