"year","filename","port_complex","area","category","species","check","January","February","March","April","May","June","July","August","September","October","November","December","Total","Extra"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Lizardfish, California","check","6,283","1,753","2,638","7,985","4,805","0","42","0","0","575","711","1,010",,"25,802"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Louvar","check","0","0","0","0","0","0","40","0","0","0","231","0",,"271"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Mackerel, Pacific","check","86,586","0","30","33,354","19","3","123,302","1,279,084","1,814,292","1,052,675","288,257","101,936",,"4,779,537"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Mackerel, jack","check","0","0","0","6","3","6","13,354","8,512","20,971","17,121","7,000","42,006",,"108,978"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Mackerel, unspecified","check","7","15","0","66","2","0","26","171,007","45","147","97","167",,"171,577"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Oilfish","check","0","0","0","0","0","0","0","0","0","29","0","0",,"29"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Opah","check","472","0","0","0","0","0","0","0","0","427","274","7,292",,"8,465"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Opaleye","check","0","0","0","0","0","2","3","0","0","0","0","0",,"5"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Queenfish","check","0","0","0","0","0","0","34","0","0","0","0","0",,"34"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Ratfish, spotted","check","0","0","0","0","0","0","0","0","13","0","0","34",,"47"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Ray, Pacific electric","check","0","30","0","0","20","0","0","0","20","60","0","150",,"280"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Ray, bat","check","0","0","0","13","0","71","4,564","2,037","1,018","2,879","1,515","31",,"12,128"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, Mexican","check","0","0","0","0","0","0","0","0","0","0","0","23",,"23"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","lifornia Waters","check","","","","","","","","","","","","",,""
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","ishes","check","","","","","","","","","","","","",,""
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, Pacific ocean perch","check","0","0","0","10","0","0","0","0","0","0","0","0",,"10"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, aurora","check","2","0","0","0","0","0","0","0","0","0","0","0",,"2"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, bank","check","220","1","0","0","0","53","15","0","0","0","19","0",,"307"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, black-and-yellow","check","0","12","0","0","41","96","43","74","66","0","31","57",,"420"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, blackgill","check","471","728","912","787","308","1,413","521","754","814","25","9","156",,"6,898"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, blue","check","62","117","0","0","189","122","288","261","268","193","133","216",,"1,847"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, bocaccio","check","621","225","18","36","376","601","331","796","460","644","843","623",,"5,573"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, brown","check","0","27","0","0","9","22","7","2","2","25","37","70",,"200"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, chilipepper","check","68","48","0","0","24","38","20","18","26","25","15","11",,"294"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, copper","check","1,785","212","0","0","1,005","884","1,241","1,252","928","1,182","1,719","1,542",,"11,751"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, flag","check","187","4","0","0","35","10","10","5","8","6","3","30",,"296"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, gopher","check","23","0","0","0","50","64","67","83","91","37","164","173",,"751"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, grass","check","970","413","0","0","883","2,003","499","1,443","907","300","3","1,487",,"8,907"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, greenblotched","check","0","0","0","0","0","0","0","10","8","4","0","2",,"24"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, greenspotted","check","304","73","0","0","233","334","267","111","117","152","81","169",,"1,841"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, greenstriped","check","6","0","0","0","0","0","1","0","0","26","0","0",,"33"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, group deep nearshor","check","0","11","0","0","0","0","21","0","0","0","0","0",,"32"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, group red","check","612","583","0","0","696","250","214","83","196","9","0","28",,"2,671"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, group shelf","check","0","0","0","0","0","0","0","0","0","0","136","0",,"136"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, group small","check","0","0","0","0","66","0","0","0","0","0","0","0",,"66"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, kelp","check","22","0","0","0","1","19","41","71","42","51","62","35",,"342"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, olive","check","77","34","0","0","36","27","27","70","8","39","25","3",,"346"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, rosy","check","206","7","0","0","1","0","2","0","7","3","0","0",,"227"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, speckled","check","32","23","0","0","9","66","11","123","0","63","28","2",,"357"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, splitnose","check","0","18","0","0","0","0","0","0","0","0","0","0",,"18"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, squarespot","check","41","0","0","0","0","6","0","0","0","0","3","0",,"51"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, starry","check","31","2","0","0","82","241","39","18","15","4","12","5",,"447"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, treefish","check","106","15","0","0","27","30","16","40","24","13","22","21",,"312"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, unspecified","check","23","23","6","0","0","0","112","8","25","6","0","0",,"203"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, vermilion","check","4,331","1,435","0","0","4,017","2,122","3,338","1,739","2,294","1,534","2,445","1,314",,"24,568"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, widow","check","93","10","0","0","11","77","127","15","13","39","11","5",,"399"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Rockfish, yellowtail","check","39","48","0","122","35","53","6","9","12","57","104","35",,"519"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Sablefish","check","26,858","58,504","68,889","14,762","11,376","16,258","25,506","23,677","38,086","36,199","46,023","21,182",,"387,320"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Salmon, Chinook","check","0","0","0","0","7,428","203","0","0","0","0","0","0",,"7,632"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Sanddab","check","98","222","134","290","114","11","70","15","72","42","12","84",,"1,164"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Sardine, Pacific","check","116,902","0","808","0","0","0","5,080","16,663","21,790","19,175","41,448","5,171",,"227,037"
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Fishes",,"","","","","","","","","","","","","",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Scorpionfish, California",,"105","0","0","0","5","2","11","0","0","187","59","31","399",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Seabass, white",,"1,415","1,750","633","193","266","62,877","56,558","11,064","1,956","328","128","831","137,999",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Shark, Pacific angel",,"224","685","500","394","667","1,402","2,343","1,760","1,628","2,480","440","1,168","13,690",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Shark, blue",,"0","0","0","0","0","0","0","0","0","0","0","22","22",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Shark, brown smoothhound",,"22","7","0","7","0","63","0","0","0","34","0","14","147",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Shark, gray smoothhound",,"0","0","0","0","0","25","66","0","0","0","30","0","121",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Shark, horn",,"0","0","0","0","0","0","0","0","0","8","46","12","66",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Shark, leopard",,"111","313","297","38","0","35","80","43","130","200","151","0","1,397",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Shark, pelagic thresher",,"152","0","0","0","0","0","22","0","0","0","68","137","379",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Shark, shortfin mako",,"178","0","0","0","0","2,178","521","132","222","569","259","576","4,635",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Shark, smooth hammerhead",,"0","0","0","0","0","0","0","206","1,340","786","0","0","2,332",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Shark, soupfin",,"208","294","0","0","62","347","186","1,121","121","179","981","103","3,602",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Shark, spiny dogfish",,"0","0","0","0","451","0","0","0","0","0","0","1,289","1,740",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Shark, swell",,"0","0","0","0","0","0","0","281","0","0","0","9","290",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Shark, thresher",,"763","725","40","0","469","9,805","4,424","3,088","1,517","75","565","676","22,145",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Shark, unspecified",,"29","5","0","0","0","385","353","0","0","30","0","15","817",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Sheephead, California",,"4,090","4,456","0","31","958","2,847","2,611","4,572","3,181","2,608","3,231","1,930","30,514",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Skate, California",,"0","0","0","0","0","0","0","0","0","0","5","0","5",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Skate, longnose",,"0","37","58","86","30","0","77","20","35","0","28","0","371",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Skate, unspecified",,"1,526","702","955","462","649","5","0","0","13","188","1,028","1,525","7,053",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Sole, Dover",,"0","0","463","176","0","0","2","0","8","0","9","24","682",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Sole, English",,"411","393","431","622","3","206","81","9","0","6","0","9","2,171",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Sole, fantail",,"0","0","0","0","0","0","59","3","6","0","0","0","68",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Sole, petrale",,"16","0","4","141","7","338","191","0","10","380","205","355","1,647",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Sole, rex",,"234","353","335","680","215","0","0","0","0","99","330","0","2,246",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Sole, rock",,"2","0","0","8","2","213","76","2","0","221","205","202","931",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Sole, unspecified",,"4,475","8,189","7,190","5,167","2,634","49","161","61","42","3,580","3,302","2,730","37,579",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Splittail",,"0","0","0","1,014","0","0","85","0","249","469","0","110","1,927",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Stingray",,"0","0","0","0","0","0","0","653","40","0","0","0","693",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Surfperch, barred",,"339","276","269","165","0","0","0","321","32","43","65","74","1,584",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Surfperch, black",,"1","0","0","0","0","0","0","0","0","0","2","0","3",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Surfperch, calico",,"0","0","30","0","0","0","0","0","0","0","0","0","30",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Surfperch, rainbow",,"6","5","0","0","3","9","18","0","5","8","0","0","53",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Surfperch, rubberlip",,"0","5","0","0","0","0","0","0","0","0","0","0","5",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Swordfish",,"3,507","0","0","0","0","0","0","0","0","1,033","4,124","31,340","40,003",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Thornyhead, longspine",,"274","339","241","13","211","463","835","252","502","386","382","201","4,099",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","lifornia Waters",,"","","","","","","","","","","","","",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","ishes",,"","","","","","","","","","","","","",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Thornyhead, shortspine",,"15,015","6,140","12,035","7,278","9,134","10,229","17,021","3,337","9,251","7,287","13,101","5,991","115,817",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Thornyheads",,"19","1,177","587","266","111","98","641","1,159","892","763","0","9","5,721",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Tuna, albacore",,"0","0","0","0","0","0","0","0","0","769","0","0","769",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Tuna, bluefin",,"713","0","0","0","0","0","463","0","112","160","161","35","1,643",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Tuna, skipjack",,"0","0","0","0","0","0","0","0","0","156","117","0","273",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Tuna, yellowfin",,"219","0","0","0","0","181","281","800","742","2,192","47","0","4,462",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Turbot, curlfin",,"0","0","0","0","0","0","0","0","0","0","0","5","5",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Turbot, hornyhead",,"0","0","0","0","0","0","31","0","0","0","0","0","31",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Whitefish, ocean",,"1,084","322","50","39","114","153","186","211","404","470","599","547","4,179",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Whiting, Pacific",,"16","19","0","0","0","0","0","0","5","0","4","0","44",
2015,"Table 12.pdf","Santa Barbara","California Waters","Fishes","Yellowtail",,"663","576","157","729","216","4,721","3,954","2,535","18,157","420","1,201","288","33,617",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","rustaceans",,"","","","","","","","","","","","","",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Crab, box",,"642","200","322","100","30","8","10","0","0","158","136","0","1,606",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Crab, brown rock",,"20,593","17,890","18,476","22,914","24,266","16,642","23,500","20,935","24,422","21,168","3,013","846","214,666",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Crab, claws",,"55","80","108","25","0","0","52","148","130","8","0","30","636",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Crab, hermit",,"0","0","0","0","0","0","0","0","0","0","0","45","45",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Crab, king",,"0","5","451","1,497","3,178","2,967","2,827","2,336","105","0","0","0","13,366",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Crab, red rock",,"76,278","79,367","116,353","123,406","136,221","116,614","131,951","110,465","125,151","75,797","7,658","2,878","1,102,139",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Crab, rock unspecified",,"16,525","24,399","33,363","36,769","20,943","17,806","12,278","18,228","15,627","12,042","2,945","2,843","213,766",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Crab, spider",,"4,706","3,473","3,143","2,538","3,069","2,456","4,489","3,556","1,235","2,207","1,094","1,942","33,908",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Crab, spider/sheep claws",,"17","151","36","110","132","312","4","25","23","0","0","0","810",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Crab, yellow rock",,"30,133","29,320","22,797","24,406","35,486","26,179","29,624","28,915","22,692","15,472","4,275","5,096","274,396",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Lobster, California spiny",,"58,447","35,596","22,576","0","0","0","0","0","0","100,365","67,173","83,696","367,853",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Prawn, ridgeback",,"145,059","98,509","77,614","96,979","60,774","0","30","0","0","53,974","124,664","77,081","734,683",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Prawn, spot",,"1,760","12,592","14,479","15,198","14,634","10,353","12,425","7,360","13,991","14,353","2,397","574","120,115",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Shrimp, ocean (pink)",,"0","0","32","0","0","0","0","0","0","0","0","0","32",
2015,"Table 12.pdf","Santa Barbara","California Waters","Crustaceans","Shrimp, unspecified",,"119","197","59","77","108","0","0","0","0","0","0","0","560",
2015,"Table 12.pdf","Santa Barbara","California Waters","Echinoderms","chinoderms",,"","","","","","","","","","","","","",
2015,"Table 12.pdf","Santa Barbara","California Waters","Echinoderms","Sea cucumber, giant red",,"3,342","3,688","5,560","2,677","5,352","11,715","36,433","11,602","11,750","3,994","4,005","633","100,751",
2015,"Table 12.pdf","Santa Barbara","California Waters","Echinoderms","Sea cucumber, unspecified",,"0","1,140","0","0","0","0","508","37","0","0","0","0","1,685",
2015,"Table 12.pdf","Santa Barbara","California Waters","Echinoderms","Sea cucumber, warty",,"7,706","8,097","16,298","11,495","12,315","15,092","18,480","6,002","3,101","0","0","0","98,586",
2015,"Table 12.pdf","Santa Barbara","California Waters","Echinoderms","Sea stars",,"0","0","3,196","0","0","0","0","0","0","0","0","0","3,196",
2015,"Table 12.pdf","Santa Barbara","California Waters","Echinoderms","Sea urchin, purple",,"0","150","100","50","0","0","0","0","0","0","0","0","300",
2015,"Table 12.pdf","Santa Barbara","California Waters","Echinoderms","Sea urchin, red",,"723,418","410,940","491,447","263,514","357,309","317,947","529,369","383,237","491,032","415,683","543,327","334,542","5,261,766",
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","ollusks",,"","","","","","","","","","","","","",
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Limpet, keyhole",,"17","62","83","55","0","5","70","60","66","532","0","0","950",
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","lifornia Waters","check","","","","","","","","","","","","",,""
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","ollusks","check","","","","","","","","","","","","",,""
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Mollusk, unspecified","check","0","0","0","0","0","0","44","0","0","0","0","0",,"44"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Octopus, unspecified","check","6","20","16","38","0","0","50","0","0","16","3","0",,"149"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Snail, sea","check","0","0","0","3,076","0","0","0","0","40","0","0","0",,"3,116"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Snail, tegula","check","0","1,649","0","0","0","7","0","0","0","101","0","0",,"1,757"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Snail, top","check","45","0","2,092","0","0","0","0","0","10","7","10","0",,"2,164"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Snails, moon","check","0","10","25","0","0","0","0","0","0","0","0","0",,"35"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Squid, jumbo","check","0","0","0","0","0","0","20","0","0","0","0","0",,"20"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Squid, market","check","2","3","0","0","33,274","406,935","10,984,728","3,662,535","9,935,603","1,577,661","5,734,670","1,950,777",,"34,286,188"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Whelk, Kellet's","check","10,329","8,603","4,594","233","7","0","11,151","7,787","5,753","1,924","2,183","1,514",,"54,075"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","orms","check","","","","","","","","","","","","",,""
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Invertebrate Unspecified","check","122","39","0","0","0","0","0","0","0","0","0","0",,"161"
2015,"Table 12.pdf","Santa Barbara","California Waters","Mollusks","Waters Area Total:","check","1,391,361","836,881","938,964","682,058","769,770","1,183,827","12,347,749","5,828,891","12,621,268","3,471,279","6,929,807","2,707,158",,"49,709,014"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","her Waters","check","","","","","","","","","","","","",,""
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","ishes","check","","","","","","","","","","","","",,""
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Dolphin (fish)","check","140","705","223","285","268","0","0","0","0","0","0","0",,"1,621"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Escolar","check","534","740","194","240","127","0","0","0","0","0","0","0",,"1,835"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Fish, unspecified","check","0","84","0","0","127","0","0","0","0","0","0","0",,"211"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Kelpfishes","check","0","0","0","950","0","0","0","0","0","0","0","0",,"950"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Opah","check","3,875","3,679","8,689","5,276","6,546","0","0","0","0","0","0","0",,"28,065"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Pomfret, Pacific","check","66","0","175","640","0","0","0","0","0","0","0","0",,"881"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Shark, shortfin mako","check","935","588","0","121","130","0","0","0","0","0","0","0",,"1,774"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Swordfish","check","0","0","0","192","467","0","0","0","0","0","0","0",,"659"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Tuna, albacore","check","20","143","441","1,474","14,098","593","0","0","0","0","0","0",,"16,769"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Tuna, bigeye","check","24,258","30,395","31,704","25,008","18,043","4,198","0","0","0","0","0","0",,"133,606"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Tuna, skipjack","check","148","283","63","43","12","0","0","0","0","0","0","0",,"549"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Tuna, yellowfin","check","0","188","1,412","1,574","2,394","4,278","0","0","0","0","0","0",,"9,846"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Wahoo","check","0","453","1,356","2,918","1,385","74","0","0","0","0","0","0",,"6,186"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","chinoderms","check","","","","","","","","","","","","",,""
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Sea cucumber, giant red","check","0","0","0","0","0","0","0","0","292","0","0","0",,"292"
2015,"Table 12.pdf","Santa Barbara","Other Waters","Mollusks","Waters Area Total:","check","29,976","37,258","44,257","38,721","43,597","9,143","0","0","292","0","0","0",,"203,244"
2015,"Table 12.pdf","Santa Barbara","Waters South Of State","Mollusks","aters South Of State","check","","","","","","","","","","","","",,""
2015,"Table 12.pdf","Santa Barbara","Waters South Of State","Mollusks","rustaceans","check","","","","","","","","","","","","",,""
2015,"Table 12.pdf","Santa Barbara","Waters South Of State","Mollusks","Prawn, spot","check","0","0","450","0","0","0","0","0","0","0","0","0",,"450"
2015,"Table 12.pdf","Santa Barbara","Waters South Of State","Mollusks","Waters Area Total:","check","0","0","450","0","0","0","0","0","0","0","0","0",,"450"
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Fishes",,"","","","","","","","","","","","","",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Anchovy, northern",,"2,322","0","2,820","1,554","3,938","6,972","0","3,487","0","4,681","0","1,343","27,117",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Barracuda, California",,"0","0","0","0","0","0","0","96","48","0","0","0","144",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Bass, giant sea",,"53","0","0","0","212","872","1,721","593","72","0","0","0","3,523",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Bonito, Pacific",,"12","46","0","0","0","0","29","7","59,043","8,585","0","0","67,722",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Butterfish (Pacific pompano)",,"0","100","0","0","431","0","0","0","0","106","30","0","667",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Cabezon",,"54","0","0","0","0","27","10","0","0","0","0","0","91",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Dolphin (fish)",,"0","0","0","0","0","146","172","179","1,035","36","6","0","1,574",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Eel, wolf (wolf-eel)",,"0","0","0","0","5","0","0","0","0","0","0","0","5",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Escolar",,"0","0","0","0","0","172","0","0","27","0","0","0","199",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Fish, unspecified",,"0","0","0","0","0","27","0","0","0","0","16","0","43",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Grenadier",,"233","195","125","2","0","0","0","0","0","0","0","0","555",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Guitarfish, shovelnose",,"0","5","0","0","0","0","0","0","0","0","0","19","24",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Hagfishes",,"18,134","12,584","0","9,870","9,383","6,552","8,373","1,175","13,286","12,181","17,364","13,443","122,345",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Halfmoon",,"0","0","0","0","0","2","0","413","0","0","0","0","415",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Halibut, California",,"94","347","210","363","754","1,461","1,069","226","292","232","123","90","5,261",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Lingcod",,"0","0","0","0","69","66","0","17","0","42","31","0","225",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Lizardfish, California",,"0","75","0","148","143","0","0","0","0","458","80","0","904",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Mackerel, Pacific",,"72,263","111,577","488,597","1,372,691","590,661","291,399","320,062","933,640","1,577,935","520,585","55,330","44,773","6,379,512",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Mackerel, bullet",,"0","0","0","0","0","0","0","0","0","0","12","0","12",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Mackerel, jack",,"0","7,403","28,259","82,857","124,965","337,385","124,136","9,629","25,993","3,279","0","943","744,849",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Opah",,"147","0","0","0","0","2,655","0","0","12,864","0","145","733","16,544",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Opaleye",,"0","2","0","0","1","8","3","0","0","0","0","0","14",
2015,"Table 13.pdf","Los Angeles","Waters South Of State","Fishes","Pomfret, Pacific",,"0","0","0","0","0","0","0","0","71","0","0","0","71",
