"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","EXVESSEL_REVENUE","LANDED_WEIGHT_PPP","LANDED_WEIGHT_MTONS","CONFIDENTIAL_FLAG"
"2014","AT-SEA","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",0,0,.1,""
"2014","AT-SEA","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",0,0,15.5,""
"2014","AT-SEA","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",0,0,17.6,""
"2014","AT-SEA","GRND","ROCK","THORNYHEADS (MIXED)","THDS",,,,"*"
"2014","AT-SEA","GRND","ROCK","UNSP. ROCKFISH","URCK",,,,"*"
"2014","AT-SEA","GRND","ROCK","WIDOW ROCKFISH","WDOW",0,0,29.9,""
"2014","AT-SEA","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",,,,"*"
"2014","AT-SEA","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",0,0,18.3,""
"2014","AT-SEA","GRND","ROND","LINGCOD","LCOD",0,0,.5,""
"2014","AT-SEA","GRND","ROND","PACIFIC WHITING","PWHT",40405300,.11,164962.5,""
"2014","AT-SEA","GRND","ROND","SABLEFISH","SABL",0,0,15.7,""
"2014","AT-SEA","GRND","ROND","UNSP. ROUNDFISH","URND",0,0,0,""
"2014","AT-SEA","HMSP","....","BLUE SHARK","BSRK",0,0,.2,""
"2014","AT-SEA","OTHR","....","ALEUTIAN SKATE","ASKT",,,,"*"
"2014","AT-SEA","OTHR","....","EULACHON","EULC",0,0,0,""
"2014","AT-SEA","OTHR","....","MISC. FISH/ANIMALS","MISC",0,0,.2,""
"2014","AT-SEA","OTHR","....","MOLA/OCEAN SUNFISH","MOLA",0,0,.1,""
"2014","AT-SEA","OTHR","....","MISC. FISH","MSC2",0,0,25.4,""
"2014","AT-SEA","OTHR","....","UNSP. OCTOPUS","OCTP",0,0,0,""
"2014","AT-SEA","OTHR","....","OTHER SHARK","OSRK",0,0,19.8,""
"2014","AT-SEA","OTHR","....","PACIFIC POMFRET","POMF",0,0,.7,""
"2014","AT-SEA","OTHR","....","UNSP. SHAD","SHAD",0,0,14.2,""
"2014","AT-SEA","OTHR","....","UNSP. SMELT","SMLT",,,,"*"
"2014","AT-SEA","OTHR","....","SANDPAPER SKATE","SPSK",0,0,0,""
"2014","AT-SEA","OTHR","....","UNSP. SQUID","SQID",0,0,77.7,""
"2014","AT-SEA","OTHR","ECHN","UNSP. ECHINODERM","UECH",,,,"*"
"2014","AT-SEA","SAMN","....","CHINOOK SALMON","CHNK",,,,"*"
"2014","AT-SEA","SRMP","....","UNSP. OCEAN SHRIMP","USRM",0,0,0,""
"2014","AT-SEA","XXXX","","WITHHELD FOR CONFIDENTIALITY**","",0,,2.8,""
"2015","AT-SEA","CPEL","....","PACIFIC HERRING","PHRG",0,0,0,""
"2015","AT-SEA","CPEL","WETF","CHUB MACKEREL","CMCK",0,0,17.5,""
"2015","AT-SEA","CPEL","WETF","JACK MACKEREL","JMCK",0,0,31.8,""
"2015","AT-SEA","CPEL","WETF","PACIFIC SARDINE","PSDN",0,0,.2,""
"2015","AT-SEA","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",0,0,59.3,""
"2015","AT-SEA","GRND","FLAT","DOVER SOLE","DOVR",0,0,.7,""
"2015","AT-SEA","GRND","FLAT","ENGLISH SOLE","EGLS",,,,"*"
"2015","AT-SEA","GRND","FLAT","PACIFIC SANDDAB","PDAB",,,,"*"
"2015","AT-SEA","GRND","FLAT","REX SOLE","REX",0,0,5.3,""
"2015","AT-SEA","GRND","FLAT","SLENDER SOLE","SLNS",,,,"*"
"2015","AT-SEA","GRND","MGRN","BIG SKATE","BSKT",0,0,.1,""
"2015","AT-SEA","GRND","MGRN","SPINY DOGFISH","DSRK",0,0,8.5,""
"2015","AT-SEA","GRND","MGRN","UNSP. GRENADIERS","GRDR",0,0,.1,""
"2015","AT-SEA","GRND","MGRN","LONGNOSE SKATE","LSKT",0,0,.1,""
"2015","AT-SEA","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"*"
"2015","AT-SEA","GRND","ROCK","AURORA ROCKFISH","ARRA",0,0,0,""
"2015","AT-SEA","GRND","ROCK","BANK ROCKFISH","BANK",0,0,0,""
"2015","AT-SEA","GRND","ROCK","BOCACCIO","BCAC",,,,"*"
"2015","AT-SEA","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",0,0,0,""
"2015","AT-SEA","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",,,,"*"
"2015","AT-SEA","GRND","ROCK","CANARY ROCKFISH","CNRY",0,0,.1,""
"2015","AT-SEA","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",0,0,6.2,""
"2015","AT-SEA","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",,,,"*"
"2015","AT-SEA","GRND","ROCK","PACIFIC OCEAN PERCH","POP",0,0,7.3,""
"2015","AT-SEA","GRND","ROCK","REDBANDED ROCKFISH","RDBD",,,,"*"
"2015","AT-SEA","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",0,0,0,""
"2015","AT-SEA","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",0,0,11.8,""
"2015","AT-SEA","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",,,,"*"
"2015","AT-SEA","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",0,0,0,""
"2015","AT-SEA","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",,,,"*"
"2015","AT-SEA","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",0,0,.3,""
"2015","AT-SEA","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",0,0,9.9,""
"2015","AT-SEA","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",,,,"*"
"2015","AT-SEA","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",0,0,8.3,""
"2015","AT-SEA","GRND","ROCK","THORNYHEADS (MIXED)","THDS",,,,"*"
"2015","AT-SEA","GRND","ROCK","UNSP. ROCKFISH","URCK",,,,"*"
"2015","AT-SEA","GRND","ROCK","WIDOW ROCKFISH","WDOW",0,0,10.6,""
"2015","AT-SEA","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",0,0,36.8,""
"2015","AT-SEA","GRND","ROND","LINGCOD","LCOD",0,0,.7,""
"2015","AT-SEA","GRND","ROND","PACIFIC COD","PCOD",,,,"*"
"2015","AT-SEA","GRND","ROND","WALLEYE POLLOCK","PLCK",,,,"*"
"2015","AT-SEA","GRND","ROND","PACIFIC WHITING","PWHT",15495855,.07,95978.7,""
"2015","AT-SEA","GRND","ROND","SABLEFISH","SABL",0,0,11.4,""
"2015","AT-SEA","GRND","ROND","UNSP. ROUNDFISH","URND",,,,"*"
"2015","AT-SEA","HMSP","....","BLUE SHARK","BSRK",,,,"*"
"2015","AT-SEA","HMSP","....","SWORDFISH","SWRD",0,0,.6,""
"2015","AT-SEA","OTHR","....","EULACHON","EULC",,,,"*"
"2015","AT-SEA","OTHR","....","MISC. FISH/ANIMALS","MISC",0,0,.3,""
"2015","AT-SEA","OTHR","....","MOLA/OCEAN SUNFISH","MOLA",,,,"*"
"2015","AT-SEA","OTHR","....","MISC. FISH","MSC2",0,0,130.3,""
"2015","AT-SEA","OTHR","....","UNSP. OCTOPUS","OCTP",0,0,0,""
"2015","AT-SEA","OTHR","....","OTHER SHARK","OSRK",0,0,15.3,""
"2015","AT-SEA","OTHR","....","PACIFIC POMFRET","POMF",0,0,2.4,""
"2015","AT-SEA","OTHR","....","UNSP. SHAD","SHAD",0,0,.7,""
"2015","AT-SEA","OTHR","....","SANDPAPER SKATE","SPSK",,,,"*"
"2015","AT-SEA","OTHR","....","UNSP. SQUID","SQID",0,0,56.3,""
"2015","AT-SEA","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",,,,"*"
"2015","AT-SEA","SAMN","....","CHINOOK SALMON","CHNK",,,,"*"
"2015","AT-SEA","SAMN","....","CHUM SALMON","CHUM",,,,"*"
"2015","AT-SEA","SRMP","....","UNSP. OCEAN SHRIMP","USRM",0,0,0,""
"2015","AT-SEA","XXXX","","WITHHELD FOR CONFIDENTIALITY**","",0,,.5,""
"2016","AT-SEA","CPEL","....","PACIFIC HERRING","PHRG",,,,"*"
"2016","AT-SEA","CPEL","WETF","CHUB MACKEREL","CMCK",0,0,4.8,""
"2016","AT-SEA","CPEL","WETF","JACK MACKEREL","JMCK",0,0,94.2,""
"2016","AT-SEA","CPEL","WETF","PACIFIC SARDINE","PSDN",0,0,.1,""
"2016","AT-SEA","CRAB","....","UNSP. CRAB","UCRB",,,,"*"
"2016","AT-SEA","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",0,0,5.1,""
"2016","AT-SEA","GRND","FLAT","DOVER SOLE","DOVR",0,0,.1,""
"2016","AT-SEA","GRND","FLAT","ENGLISH SOLE","EGLS",,,,"*"
"2016","AT-SEA","GRND","FLAT","FLATHEAD SOLE","FSOL",,,,"*"
"2016","AT-SEA","GRND","FLAT","PACIFIC SANDDAB","PDAB",,,,"*"
"2016","AT-SEA","GRND","FLAT","REX SOLE","REX",0,0,1.3,""
"2016","AT-SEA","GRND","FLAT","SLENDER SOLE","SLNS",,,,"*"
"2016","AT-SEA","GRND","MGRN","BIG SKATE","BSKT",0,0,.3,""
"2016","AT-SEA","GRND","MGRN","SPINY DOGFISH","DSRK",0,0,84.6,""
"2016","AT-SEA","GRND","MGRN","UNSP. GRENADIERS","GRDR",0,0,32.1,""
"2016","AT-SEA","GRND","MGRN","LONGNOSE SKATE","LSKT",0,0,.2,""
"2016","AT-SEA","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"*"
"2016","AT-SEA","GRND","ROCK","AURORA ROCKFISH","ARRA",,,,"*"
"2016","AT-SEA","GRND","ROCK","BANK ROCKFISH","BANK",0,0,0,""
"2016","AT-SEA","GRND","ROCK","BOCACCIO","BCAC",0,0,0,""
"2016","AT-SEA","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",0,0,0,""
"2016","AT-SEA","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",0,0,1.1,""
"2016","AT-SEA","GRND","ROCK","CANARY ROCKFISH","CNRY",0,0,.4,""
"2016","AT-SEA","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",0,0,2.7,""
"2016","AT-SEA","GRND","ROCK","HARLEQUIN ROCKFISH","HLQN",0,0,0,""
"2016","AT-SEA","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",,,,"*"
"2016","AT-SEA","GRND","ROCK","PACIFIC OCEAN PERCH","POP",0,0,5.9,""
"2016","AT-SEA","GRND","ROCK","REDBANDED ROCKFISH","RDBD",,,,"*"
"2016","AT-SEA","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",0,0,1.8,""
"2016","AT-SEA","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",0,0,21.3,""
"2016","AT-SEA","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",0,0,.2,""
"2016","AT-SEA","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",,,,"*"
"2016","AT-SEA","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",0,0,.1,""
"2016","AT-SEA","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",0,0,14.4,""
"2016","AT-SEA","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",,,,"*"
"2016","AT-SEA","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",0,0,5,""
"2016","AT-SEA","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",,,,"*"
"2016","AT-SEA","GRND","ROCK","WIDOW ROCKFISH","WDOW",0,0,92,""
"2016","AT-SEA","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",,,,"*"
"2016","AT-SEA","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",0,0,29.9,""
"2016","AT-SEA","GRND","ROND","LINGCOD","LCOD",0,0,.1,""
"2016","AT-SEA","GRND","ROND","WALLEYE POLLOCK","PLCK",,,,"*"
"2016","AT-SEA","GRND","ROND","PACIFIC WHITING","PWHT",33490329,.09,173377.8,""
"2016","AT-SEA","GRND","ROND","SABLEFISH","SABL",0,0,21.6,""
"2016","AT-SEA","GRND","ROND","UNSP. ROUNDFISH","URND",0,0,0,""
"2016","AT-SEA","HMSP","....","BLUE SHARK","BSRK",0,0,0,""
"2016","AT-SEA","HMSP","....","SWORDFISH","SWRD",0,0,.4,""
"2016","AT-SEA","HMSP","TUNA","BLUEFIN TUNA","BTNA",0,0,.4,""
"2016","AT-SEA","OTHR","....","EULACHON","EULC",,,,"*"
"2016","AT-SEA","OTHR","....","MISC. FISH/ANIMALS","MISC",0,0,1.1,""
"2016","AT-SEA","OTHR","....","MOLA/OCEAN SUNFISH","MOLA",,,,"*"
"2016","AT-SEA","OTHR","....","MISC. FISH","MSC2",0,0,120.4,""
"2016","AT-SEA","OTHR","....","UNSP. OCTOPUS","OCTP",,,,"*"
"2016","AT-SEA","OTHR","....","OTHER SHARK","OSRK",0,0,38.3,""
"2016","AT-SEA","OTHR","....","PACIFIC POMFRET","POMF",0,0,.7,""
"2016","AT-SEA","OTHR","....","PROWFISH","PROW",,,,"*"
"2016","AT-SEA","OTHR","....","UNSP. SHAD","SHAD",0,0,1,""
"2016","AT-SEA","OTHR","....","SANDPAPER SKATE","SPSK",,,,"*"
"2016","AT-SEA","OTHR","....","UNSP. SQUID","SQID",0,0,93.7,""
"2016","AT-SEA","OTHR","....","UNSP. HAGFISH","UHAG",,,,"*"
"2016","AT-SEA","OTHR","....","UNSP. SHARK","USRK",,,,"*"
"2016","AT-SEA","OTHR","....","WOLF EEL","WEEL",,,,"*"
"2016","AT-SEA","OTHR","ECHN","UNSP. ECHINODERM","UECH",,,,"*"
"2016","AT-SEA","SAMN","....","CHUM SALMON","CHUM",,,,"*"
"2016","AT-SEA","SRMP","....","UNSP. OCEAN SHRIMP","USRM",0,0,0,""
"2016","AT-SEA","XXXX","","WITHHELD FOR CONFIDENTIALITY**","",0,,.7,""
"2017","AT-SEA","CPEL","....","PACIFIC HERRING","PHRG",0,0,.2,""
"2017","AT-SEA","CPEL","WETF","CHUB MACKEREL","CMCK",0,0,32.4,""
"2017","AT-SEA","CPEL","WETF","JACK MACKEREL","JMCK",0,0,291.3,""
"2017","AT-SEA","CPEL","WETF","NORTHERN ANCHOVY","NANC",0,0,0,""
"2017","AT-SEA","CPEL","WETF","PACIFIC SARDINE","PSDN",0,0,.1,""
"2017","AT-SEA","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",0,0,13.6,""
"2017","AT-SEA","GRND","FLAT","DOVER SOLE","DOVR",0,0,.4,""
"2017","AT-SEA","GRND","FLAT","ENGLISH SOLE","EGLS",0,0,0,""
"2017","AT-SEA","GRND","FLAT","FLATHEAD SOLE","FSOL",0,0,0,""
"2017","AT-SEA","GRND","FLAT","PACIFIC SANDDAB","PDAB",,,,"*"
"2017","AT-SEA","GRND","FLAT","PETRALE SOLE","PTRL",,,,"*"
"2017","AT-SEA","GRND","FLAT","REX SOLE","REX",0,0,6.6,""
"2017","AT-SEA","GRND","FLAT","SLENDER SOLE","SLNS",0,0,0,""
"2017","AT-SEA","GRND","FLAT","UNSP. FLATFISH","UFLT",0,0,0,""
"2017","AT-SEA","GRND","MGRN","BIG SKATE","BSKT",0,0,.6,""
"2017","AT-SEA","GRND","MGRN","SPINY DOGFISH","DSRK",0,0,104.2,""
"2017","AT-SEA","GRND","MGRN","UNSP. GRENADIERS","GRDR",0,0,.8,""
"2017","AT-SEA","GRND","MGRN","LONGNOSE SKATE","LSKT",0,0,.1,""
"2017","AT-SEA","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"*"
"2017","AT-SEA","GRND","MGRN","SOUPFIN SHARK","SSRK",0,0,.3,""
"2017","AT-SEA","GRND","ROCK","AURORA ROCKFISH","ARRA",,,,"*"
"2017","AT-SEA","GRND","ROCK","BANK ROCKFISH","BANK",0,0,0,""
"2017","AT-SEA","GRND","ROCK","BOCACCIO","BCAC",0,0,.5,""
"2017","AT-SEA","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",,,,"*"
"2017","AT-SEA","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",0,0,11.8,""
"2017","AT-SEA","GRND","ROCK","CANARY ROCKFISH","CNRY",0,0,5.4,""
"2017","AT-SEA","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",0,0,29.7,""
"2017","AT-SEA","GRND","ROCK","HARLEQUIN ROCKFISH","HLQN",0,0,0,""
"2017","AT-SEA","GRND","ROCK","PACIFIC OCEAN PERCH","POP",0,0,20.6,""
"2017","AT-SEA","GRND","ROCK","REDBANDED ROCKFISH","RDBD",0,0,0,""
"2017","AT-SEA","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",0,0,.4,""
"2017","AT-SEA","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",0,0,25.7,""
"2017","AT-SEA","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",,,,"*"
"2017","AT-SEA","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",0,0,149.7,""
"2017","AT-SEA","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",0,0,0,""
"2017","AT-SEA","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",0,0,.6,""
"2017","AT-SEA","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",0,0,67.9,""
"2017","AT-SEA","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",0,0,0,""
"2017","AT-SEA","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",0,0,21.4,""
"2017","AT-SEA","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",,,,"*"
"2017","AT-SEA","GRND","ROCK","WIDOW ROCKFISH","WDOW",0,0,346.9,""
"2017","AT-SEA","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",0,0,.4,""
"2017","AT-SEA","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",0,0,206.1,""
"2017","AT-SEA","GRND","ROND","LINGCOD","LCOD",0,0,.9,""
"2017","AT-SEA","GRND","ROND","PACIFIC COD","PCOD",0,0,.2,""
"2017","AT-SEA","GRND","ROND","WALLEYE POLLOCK","PLCK",0,0,11.8,""
"2017","AT-SEA","GRND","ROND","PACIFIC WHITING","PWHT",35999942,.08,202462.6,""
"2017","AT-SEA","GRND","ROND","SABLEFISH","SABL",0,0,103.1,""
"2017","AT-SEA","GRND","ROND","UNSP. ROUNDFISH","URND",,,,"*"
"2017","AT-SEA","HMSP","....","BLUE SHARK","BSRK",0,0,.1,""
"2017","AT-SEA","OTHR","....","ALEUTIAN SKATE","ASKT",,,,"*"
"2017","AT-SEA","OTHR","....","EULACHON","EULC",0,0,0,""
"2017","AT-SEA","OTHR","....","MISC. FISH/ANIMALS","MISC",0,0,.4,""
"2017","AT-SEA","OTHR","....","MOLA/OCEAN SUNFISH","MOLA",,,,"*"
"2017","AT-SEA","OTHR","....","MISC. FISH","MSC2",0,0,29.9,""
"2017","AT-SEA","OTHR","....","UNSP. OCTOPUS","OCTP",0,0,0,""
"2017","AT-SEA","OTHR","....","OTHER SHARK","OSRK",0,0,17.7,""
"2017","AT-SEA","OTHR","....","PACIFIC POMFRET","POMF",0,0,.3,""
"2017","AT-SEA","OTHR","....","UNSP. SHAD","SHAD",0,0,41.7,""
"2017","AT-SEA","OTHR","....","SANDPAPER SKATE","SPSK",,,,"*"
"2017","AT-SEA","OTHR","....","UNSP. SQUID","SQID",0,0,70.9,""
"2017","AT-SEA","OTHR","....","UNSP. SHARK","USRK",,,,"*"
"2017","AT-SEA","SAMN","....","CHINOOK SALMON","CHNK",,,,"*"
"2017","AT-SEA","SRMP","....","UNSP. OCEAN SHRIMP","USRM",,,,"*"
"2017","AT-SEA","XXXX","","WITHHELD FOR CONFIDENTIALITY**","",0,,.3,""
"2018","AT-SEA","CPEL","....","PACIFIC HERRING","PHRG",0,0,0,""
"2018","AT-SEA","CPEL","WETF","CHUB MACKEREL","CMCK",0,0,3.7,""
"2018","AT-SEA","CPEL","WETF","JACK MACKEREL","JMCK",0,0,36.7,""
"2018","AT-SEA","CPEL","WETF","PACIFIC SARDINE","PSDN",0,0,.1,""
"2018","AT-SEA","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",0,0,38.1,""
"2018","AT-SEA","GRND","FLAT","BUTTER SOLE","BSOL",,,,"*"
"2018","AT-SEA","GRND","FLAT","CURLFIN SOLE","CSOL",,,,"*"
"2018","AT-SEA","GRND","FLAT","DOVER SOLE","DOVR",0,0,2,""
"2018","AT-SEA","GRND","FLAT","ENGLISH SOLE","EGLS",0,0,.1,""
"2018","AT-SEA","GRND","FLAT","FLATHEAD SOLE","FSOL",0,0,0,""
"2018","AT-SEA","GRND","FLAT","PACIFIC SANDDAB","PDAB",,,,"*"
"2018","AT-SEA","GRND","FLAT","REX SOLE","REX",0,0,20.1,""
"2018","AT-SEA","GRND","FLAT","ROCK SOLE","RSOL",,,,"*"
"2018","AT-SEA","GRND","FLAT","SLENDER SOLE","SLNS",0,0,0,""
"2018","AT-SEA","GRND","FLAT","SAND SOLE","SSOL",,,,"*"
"2018","AT-SEA","GRND","FLAT","UNSP. FLATFISH","UFLT",,,,"*"
"2018","AT-SEA","GRND","MGRN","BIG SKATE","BSKT",0,0,.2,""
"2018","AT-SEA","GRND","MGRN","SPINY DOGFISH","DSRK",0,0,311.1,""
"2018","AT-SEA","GRND","MGRN","UNSP. GRENADIERS","GRDR",0,0,5.4,""
"2018","AT-SEA","GRND","MGRN","LONGNOSE SKATE","LSKT",0,0,.4,""
"2018","AT-SEA","GRND","MGRN","UNSP. SKATE","USKT",,,,"*"
"2018","AT-SEA","GRND","ROCK","AURORA ROCKFISH","ARRA",0,0,.2,""
"2018","AT-SEA","GRND","ROCK","BANK ROCKFISH","BANK",0,0,.1,""
"2018","AT-SEA","GRND","ROCK","BOCACCIO","BCAC",0,0,2.3,""
"2018","AT-SEA","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",0,0,.8,""
"2018","AT-SEA","GRND","ROCK","CANARY ROCKFISH","CNRY",0,0,3.9,""
"2018","AT-SEA","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",0,0,46.1,""
"2018","AT-SEA","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",,,,"*"
"2018","AT-SEA","GRND","ROCK","HARLEQUIN ROCKFISH","HLQN",0,0,0,""
"2018","AT-SEA","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",,,,"*"
"2018","AT-SEA","GRND","ROCK","PACIFIC OCEAN PERCH","POP",0,0,46.5,""
"2018","AT-SEA","GRND","ROCK","REDBANDED ROCKFISH","RDBD",0,0,.2,""
"2018","AT-SEA","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",0,0,1.9,""
"2018","AT-SEA","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",0,0,116.6,""
"2018","AT-SEA","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",0,0,97.6,""
"2018","AT-SEA","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",0,0,0,""
"2018","AT-SEA","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",0,0,.5,""
"2018","AT-SEA","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",0,0,58.4,""
"2018","AT-SEA","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",0,0,.1,""
"2018","AT-SEA","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",0,0,35.9,""
"2018","AT-SEA","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",0,0,.5,""
"2018","AT-SEA","GRND","ROCK","THORNYHEADS (MIXED)","THDS",,,,"*"
"2018","AT-SEA","GRND","ROCK","UNSP. ROCKFISH","URCK",,,,"*"
"2018","AT-SEA","GRND","ROCK","WIDOW ROCKFISH","WDOW",0,0,99.6,""
"2018","AT-SEA","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",,,,"*"
"2018","AT-SEA","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",0,0,144.1,""
"2018","AT-SEA","GRND","ROND","CAPELIN","CPLN",,,,"*"
"2018","AT-SEA","GRND","ROND","LINGCOD","LCOD",0,0,1.7,""
"2018","AT-SEA","GRND","ROND","WALLEYE POLLOCK","PLCK",,,,"*"
"2018","AT-SEA","GRND","ROND","PACIFIC WHITING","PWHT",31872461,.08,181986.1,""
"2018","AT-SEA","GRND","ROND","SABLEFISH","SABL",0,0,90.3,""
"2018","AT-SEA","GRND","ROND","UNSP. ROUNDFISH","URND",,,,"*"
"2018","AT-SEA","HMSP","....","BLUE SHARK","BSRK",,,,"*"
"2018","AT-SEA","OTHR","....","EULACHON","EULC",0,0,0,""
"2018","AT-SEA","OTHR","....","MISC. FISH/ANIMALS","MISC",0,0,.1,""
"2018","AT-SEA","OTHR","....","MOLA/OCEAN SUNFISH","MOLA",,,,"*"
"2018","AT-SEA","OTHR","....","MISC. FISH","MSC2",0,0,52.1,""
"2018","AT-SEA","OTHR","....","UNSP. OCTOPUS","OCTP",0,0,.1,""
"2018","AT-SEA","OTHR","....","OTHER SHARK","OSRK",0,0,94.3,""
"2018","AT-SEA","OTHR","....","PACIFIC POMFRET","POMF",0,0,.1,""
"2018","AT-SEA","OTHR","....","UNSP. SCULPIN","SCLP",,,,"*"
"2018","AT-SEA","OTHR","....","UNSP. SHAD","SHAD",0,0,41.2,""
"2018","AT-SEA","OTHR","....","SANDPAPER SKATE","SPSK",,,,"*"
"2018","AT-SEA","OTHR","....","UNSP. SQUID","SQID",0,0,64.5,""
"2018","AT-SEA","OTHR","....","WOLF EEL","WEEL",,,,"*"
"2018","AT-SEA","OTHR","ECHN","UNSP. ECHINODERM","UECH",,,,"*"
"2018","AT-SEA","SAMN","....","CHINOOK SALMON","CHNK",,,,"*"
"2018","AT-SEA","SRMP","....","UNSP. OCEAN SHRIMP","USRM",0,0,0,""
"2018","AT-SEA","XXXX","","WITHHELD FOR CONFIDENTIALITY**","",0,,4.3,""
"2019","AT-SEA","CPEL","....","PACIFIC HERRING","PHRG",0,0,0,""
"2019","AT-SEA","CPEL","WETF","CHUB MACKEREL","CMCK",0,0,48.9,""
"2019","AT-SEA","CPEL","WETF","JACK MACKEREL","JMCK",0,0,414,""
"2019","AT-SEA","CPEL","WETF","PACIFIC SARDINE","PSDN",0,0,1.1,""
"2019","AT-SEA","CRAB","....","OTHER CRAB","OCRB",,,,"*"
"2019","AT-SEA","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",0,0,36,""
"2019","AT-SEA","GRND","FLAT","DOVER SOLE","DOVR",0,0,6.1,""
"2019","AT-SEA","GRND","FLAT","ENGLISH SOLE","EGLS",0,0,.1,""
"2019","AT-SEA","GRND","FLAT","FLATHEAD SOLE","FSOL",0,0,0,""
"2019","AT-SEA","GRND","FLAT","PACIFIC SANDDAB","PDAB",,,,"*"
"2019","AT-SEA","GRND","FLAT","PETRALE SOLE","PTRL",,,,"*"
"2019","AT-SEA","GRND","FLAT","REX SOLE","REX",0,0,28.9,""
"2019","AT-SEA","GRND","FLAT","ROCK SOLE","RSOL",,,,"*"
"2019","AT-SEA","GRND","FLAT","SLENDER SOLE","SLNS",0,0,0,""
"2019","AT-SEA","GRND","FLAT","UNSP. FLATFISH","UFLT",0,0,0,""
"2019","AT-SEA","GRND","MGRN","BIG SKATE","BSKT",0,0,.6,""
